"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.9083,0.8165,NA,1.0291,0.64273,NA,0.52862,0.28348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.1001,NA,NA,NA,0.73258,0.56007,0.52521,0.26185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.98554,0.82414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0845,NA,0.91869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",1.0649,1.0729,0.91394,1.019,0.63869,0.50731,0.33197,0.3883,1.046,0.59076,1.4683,0.86988,0.91137,0.51812,0.82507,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8493,0.52064,NA,NA,NA,NA
"P_MS0021_01",NA,0.89288,0.90007,NA,1.0731,0.61057,0.39884,0.2957,1.0568,0.82685,0.72745,0.78522,0.66795,0.53262,0.4727,0.26334,0.97147,NA,0.77277,0.74586,NA,0.56517,NA,NA,2.6777,NA,NA,0.44684,0.67727,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.01471,0.901605,0.9070050000000001,1.02405,0.7717750000000001,0.5593166666666667,0.44616,0.3073325,1.0514000000000001,0.7088049999999999,1.097875,0.82755,0.78966,0.52537,0.6488849999999999,0.26334,1.027985,NaN,0.84573,0.74586,NaN,0.56517,NaN,NaN,2.2635,0.52064,NaN,0.44684,0.67727,NaN
"Min",0.9083,0.8165,0.90007,1.019,0.63869,0.50731,0.33197,0.26185,1.046,0.59076,0.72745,0.78522,0.66795,0.51812,0.4727,0.26334,0.97147,NaN,0.77277,0.74586,NaN,0.56517,NaN,NaN,1.8493,0.52064,NaN,0.44684,0.67727,NaN
"Q25",0.96623,0.82223,0.9035375000000001,1.0215249999999998,0.6417200000000001,0.53369,0.38212250000000003,0.27807250000000006,1.0487,0.6497824999999999,0.9126624999999999,0.8063850000000001,0.7288049999999999,0.521745,0.5607925,0.26334,0.9997274999999999,NaN,0.80925,0.74586,NaN,0.56517,NaN,NaN,2.0564,0.52064,NaN,0.44684,0.67727,NaN
"Q50",1.02522,0.85851,0.9070050000000001,1.02405,0.687655,0.56007,0.46202499999999996,0.28959,1.0514000000000001,0.7088049999999999,1.097875,0.82755,0.78966,0.52537,0.6488849999999999,0.26334,1.027985,NaN,0.84573,0.74586,NaN,0.56517,NaN,NaN,2.2635,0.52064,NaN,0.44684,0.67727,NaN
"Q75",1.0737,0.9378850000000001,0.9104724999999999,1.026575,0.8177099999999999,0.58532,0.5260625,0.31884999999999997,1.0541,0.7678275,1.2830875,0.8487149999999999,0.8505150000000001,0.528995,0.7369775,0.26334,1.0562425,NaN,0.88221,0.74586,NaN,0.56517,NaN,NaN,2.4706,0.52064,NaN,0.44684,0.67727,NaN
"Max",1.1001,1.0729,0.91394,1.0291,1.0731,0.61057,0.52862,0.3883,1.0568,0.82685,1.4683,0.86988,0.91137,0.53262,0.82507,0.26334,1.0845,NaN,0.91869,0.74586,NaN,0.56517,NaN,NaN,2.6777,0.52064,NaN,0.44684,0.67727,NaN
"NAs",1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0
"NA%",20.0,20.0,60.0,60.0,20.0,40.0,20.0,20.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,100.0,60.0,80.0,100.0,80.0,100.0,100.0,60.0,80.0,100.0,80.0,80.0,100.0
"unique",4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
"error",0.021401160988756357,0.02981253577915393,0.004903785527528685,0.0035708892449920642,0.05137631443979478,0.017211373930996678,0.024292957055492437,0.013940835307200925,0.0038183766184073284,0.08347041998516601,0.26193002942102683,0.02993183004762654,0.0860619663382147,0.005126524163602455,0.12458160824335186,NaN,0.03996213973875776,NaN,0.05159051075537052,NaN,NaN,NaN,NaN,NaN,0.2928836287674681,NaN,NaN,NaN,NaN,NaN
