"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,1.0417,0.97783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",1.0443,0.79471,0.75674,1.2901,NA,NA,1.6325,NA,NA,1.0969,NA,27.973,NA,2.0368,NA,1.5559,NA,NA,NA,NA,NA,NA,NA,NA,1.5149,0.60402,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.0443,0.918205,0.867285,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,1.268685,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"Min",1.0443,0.79471,0.75674,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,0.50057,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"Q25",1.0443,0.8564575,0.8120125,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,0.8846274999999999,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"Q50",1.0443,0.918205,0.867285,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,1.268685,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"Q75",1.0443,0.9799525,0.9225574999999999,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,1.6527425,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"Max",1.0443,1.0417,0.97783,1.2901,NaN,NaN,1.6325,NaN,NaN,1.0969,NaN,27.973,NaN,2.0368,NaN,1.5559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5149,0.60402,NaN,NaN,NaN,NaN
"NAs",4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
"NA%",80.0,60.0,60.0,80.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,80.0,100.0,60.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0
"unique",1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"error",NaN,0.0873241519426327,0.07816711912626689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.543139325231105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
