"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.89,1.1813,0.72765,0.98248,0.73285,0.71249,0.94361,0.88436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0945,0.96279,0.79094,0.91557,0.79633,0.72453,0.87294,0.8616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.95736,1.0583,1.0226,0.89378,0.45729,0.74024,0.59687,0.95711,NA,NA,NA,NA,NA,NA,NA,NA,0.9549,0.63814,0.77491,1.0411,0.84608,0.85282,1.0094,1.1541,NA,NA,1.7632,0.49441,NA,NA
"P_MS0019_01",0.98684,0.6414,0.65158,0.72597,0.71234,0.31467,0.62066,0.83076,0.91476,0.86045,0.57945,0.5246,0.68249,0.88505,0.65931,0.82491,NA,NA,NA,NA,NA,NA,NA,NA,0.71679,0.79467,NA,NA,NA,NA
"P_MS0021_01",0.94291,0.80863,0.8995,1.0835,0.97019,0.95655,1.0895,1.0767,1.0294,1.0864,1.1637,1.0074,1.1801,1.1462,0.93267,0.9839,1.0913,1.1055,1.1001,1.0265,0.96989,1.0644,0.98392,1.2076,0.98631,0.86358,1.4552,0.57575,1.5751,0.65758
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9743220000000001,0.9304840000000001,0.818454,0.9202600000000001,0.7338,0.689696,0.8247159999999999,0.9221060000000001,0.97208,0.973425,0.871575,0.766,0.931295,1.015625,0.79599,0.904405,1.0231,0.87182,0.937505,1.0337999999999998,0.907985,0.95861,0.9966600000000001,1.18085,0.85155,0.829125,1.6092,0.53508,1.5751,0.65758
"Min",0.89,0.6414,0.65158,0.72597,0.45729,0.31467,0.59687,0.83076,0.91476,0.86045,0.57945,0.5246,0.68249,0.88505,0.65931,0.82491,0.9549,0.63814,0.77491,1.0265,0.84608,0.85282,0.98392,1.1541,0.71679,0.79467,1.4552,0.49441,1.5751,0.65758
"Q25",0.94291,0.80863,0.72765,0.89378,0.71234,0.71249,0.62066,0.8616,0.9434199999999999,0.9169375,0.7255125,0.6453,0.8068925,0.9503375000000001,0.7276499999999999,0.8646575000000001,0.989,0.75498,0.8562075,1.03015,0.8770325,0.905715,0.9902900000000001,1.167475,0.78417,0.8118974999999999,1.5322000000000002,0.514745,1.5751,0.65758
"Q50",0.95736,0.96279,0.79094,0.91557,0.73285,0.72453,0.87294,0.88436,0.97208,0.973425,0.871575,0.766,0.931295,1.015625,0.79599,0.904405,1.0231,0.87182,0.937505,1.0337999999999998,0.907985,0.95861,0.9966600000000001,1.18085,0.85155,0.829125,1.6092,0.53508,1.5751,0.65758
"Q75",0.98684,1.0583,0.8995,0.98248,0.79633,0.74024,0.94361,0.95711,1.0007400000000002,1.0299125,1.0176375,0.8867,1.0556975,1.0809125,0.86433,0.9441525,1.0572,0.9886599999999999,1.0188025,1.0374499999999998,0.9389375000000001,1.011505,1.00303,1.1942249999999999,0.91893,0.8463525000000001,1.6862,0.555415,1.5751,0.65758
"Max",1.0945,1.1813,1.0226,1.0835,0.97019,0.95655,1.0895,1.0767,1.0294,1.0864,1.1637,1.0074,1.1801,1.1462,0.93267,0.9839,1.0913,1.1055,1.1001,1.0411,0.96989,1.0644,1.0094,1.2076,0.98631,0.86358,1.7632,0.57575,1.5751,0.65758
"NAs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
"NA%",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0
"unique",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
"error",0.01516049962237393,0.042273777891264935,0.029170766517182912,0.026266026840769043,0.03697424065481265,0.04649120647176195,0.042441083270812016,0.019635277721488938,0.040531360697612935,0.0798853886045502,0.2065635684541202,0.1706955769784326,0.17593170269311892,0.09233046795343347,0.09664735485257733,0.056211453570424584,0.04822468247692253,0.1652367126276724,0.11497202708702672,0.005161879502661778,0.043773445289353216,0.07480482638172486,0.009008540392316636,0.018915106396740183,0.09528970983269913,0.024363364145782506,0.10889444430272834,0.028758032790856876,NaN,NaN
