"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94975,0.81464,0.99647,NA,0.97174,1.5021,0.78456,0.76995,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.1643,1.0674,1.0234,1.1135,1.1378,1.4013,1.3109,1.1807,1.5013,NA,NA,1.05,1.2287,1.2528
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.0570249999999999,0.94102,1.009935,1.1135,1.05477,1.4517,1.04773,0.975325,1.5013,NaN,NaN,1.05,1.2287,1.2528
"Min",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,0.94975,0.81464,0.99647,1.1135,0.97174,1.4013,0.78456,0.76995,1.5013,NaN,NaN,1.05,1.2287,1.2528
"Q25",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.0033875,0.8778300000000001,1.0032025,1.1135,1.013255,1.4264999999999999,0.916145,0.8726375,1.5013,NaN,NaN,1.05,1.2287,1.2528
"Q50",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.0570249999999999,0.94102,1.009935,1.1135,1.05477,1.4517,1.04773,0.975325,1.5013,NaN,NaN,1.05,1.2287,1.2528
"Q75",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.1106624999999999,1.0042099999999998,1.0166675,1.1135,1.096285,1.4768999999999999,1.179315,1.0780125,1.5013,NaN,NaN,1.05,1.2287,1.2528
"Max",1.1465,0.87149,1.0131,0.80343,1.142,0.83853,0.89519,0.94007,1.0016,1.1678,1.2221,1.0861,1.1973,1.0667,1.1996,1.2392,1.1643,1.0674,1.0234,1.1135,1.1378,1.5021,1.3109,1.1807,1.5013,NaN,NaN,1.05,1.2287,1.2528
"NAs",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0
"NA%",80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,80.0,60.0,60.0,60.0,60.0,80.0,100.0,100.0,80.0,80.0,80.0
"unique",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07585487995178686,0.08936415500635583,0.009521192808676904,NaN,0.058711076041919,0.035638181771801995,0.18608929160486368,0.14522205518618722,NaN,NaN,NaN,NaN,NaN,NaN
