"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.2394,NA,NA,NA,0.89804,0.99625,0.86735,1.2258,NA,0.97472,0.91182,NA,0.82111,NA,NA,0.9927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3104,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89481,0.89969,NA,0.93239,1.1956,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84204,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2603,1.041,0.88878,NA,NA,NA,1.1874,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1733,NA,NA,NA,1.4723,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.2394,NaN,NaN,NaN,0.89804,0.99625,0.86735,1.2258,NaN,0.97472,0.91182,NaN,0.82111,NaN,NaN,0.9927,1.2603,1.041,0.891795,0.89969,NaN,0.93239,1.1915,NaN,1.1733,1.3104,NaN,0.84204,1.4723,NaN
"Min",1.2394,NaN,NaN,NaN,0.89804,0.99625,0.86735,1.2258,NaN,0.97472,0.91182,NaN,0.82111,NaN,NaN,0.9927,1.2603,1.041,0.88878,0.89969,NaN,0.93239,1.1874,NaN,1.1733,1.3104,NaN,0.84204,1.4723,NaN
"Q25",1.2394,NaN,NaN,NaN,0.89804,0.99625,0.86735,1.2258,NaN,0.97472,0.91182,NaN,0.82111,NaN,NaN,0.9927,1.2603,1.041,0.8902875,0.89969,NaN,0.93239,1.18945,NaN,1.1733,1.3104,NaN,0.84204,1.4723,NaN
"Q50",1.2394,NaN,NaN,NaN,0.89804,0.99625,0.86735,1.2258,NaN,0.97472,0.91182,NaN,0.82111,NaN,NaN,0.9927,1.2603,1.041,0.891795,0.89969,NaN,0.93239,1.1915,NaN,1.1733,1.3104,NaN,0.84204,1.4723,NaN
"Q75",1.2394,NaN,NaN,NaN,0.89804,0.99625,0.86735,1.2258,NaN,0.97472,0.91182,NaN,0.82111,NaN,NaN,0.9927,1.2603,1.041,0.8933025,0.89969,NaN,0.93239,1.19355,NaN,1.1733,1.3104,NaN,0.84204,1.4723,NaN
