"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,1.2192,1.6696,1.6468,1.7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0356,1.0444,NA,1.1885,1.1662,NA,1.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.454,1.7178,1.5213,NA,NA,NA,NA,1.565,NA,NA,NA,NA,NA,NA,NA,NA,1.0705,1.1727,1.2726,1.1999,1.3595,1.0412,1.195,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,0.67618,NA,NA,NA,NA,NA,NA,NA,0.86002,NA,1.6886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.82014,NA,2.4293,1.2301,NA,2.1025,1.5691,2.2921,NA,1.4603,1.5336,1.5025,2.2373,1.7348,1.9399,NA,NA,1.3708,2.0448,1.3122,1.323,1.3931,1.3585,1.7646,NA,0.96218,NA,NA,0.65493,1.3783
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.1032466666666667,1.3811,1.7232666666666667,1.3627333333333331,1.16306,1.9109,1.3750499999999999,1.92855,NaN,1.4603,1.5336,1.5025,1.54866,1.7348,1.81425,NaN,1.0705,1.27175,1.6587,1.25605,1.34125,1.21715,1.27675,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"Min",0.82014,1.0444,1.2192,1.1885,0.67618,1.7193,1.181,1.565,NaN,1.4603,1.5336,1.5025,0.86002,1.7348,1.6886,NaN,1.0705,1.1727,1.2726,1.1999,1.323,1.0412,1.195,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"Q25",0.92787,1.21275,1.37025,1.2092999999999998,0.92119,1.8151,1.278025,1.746775,NaN,1.4603,1.5336,1.5025,1.20434,1.7348,1.751425,NaN,1.0705,1.2222250000000001,1.4656500000000001,1.227975,1.332125,1.129175,1.235875,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"Q50",1.0356,1.3811,1.5213,1.2301,1.1662,1.9109,1.3750499999999999,1.92855,NaN,1.4603,1.5336,1.5025,1.54866,1.7348,1.81425,NaN,1.0705,1.27175,1.6587,1.25605,1.34125,1.21715,1.27675,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"Q75",1.2448000000000001,1.5494499999999998,1.9753,1.44985,1.4064999999999999,2.0067,1.472075,2.110325,NaN,1.4603,1.5336,1.5025,1.89298,1.7348,1.877075,NaN,1.0705,1.321275,1.8517499999999998,1.284125,1.350375,1.3051249999999999,1.317625,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"Max",1.454,1.7178,2.4293,1.6696,1.6468,2.1025,1.5691,2.2921,NaN,1.4603,1.5336,1.5025,2.2373,1.7348,1.9399,NaN,1.0705,1.3708,2.0448,1.3122,1.3595,1.3931,1.3585,1.7646,NaN,0.96218,NaN,NaN,0.65493,1.3783
"NAs",2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
"NA%",40.0,60.0,40.0,40.0,40.0,60.0,60.0,60.0,100.0,80.0,80.0,80.0,60.0,80.0,60.0,100.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,100.0,80.0,100.0,100.0,80.0,80.0
"unique",3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
"error",0.10743301713332996,0.23808285322551054,0.2099413683582827,0.08885569032821537,0.16177253949089546,0.1354816592753425,0.1372140708892495,0.2570686703003694,NaN,NaN,NaN,NaN,0.48694201379630403,NaN,0.08884796705608965,NaN,NaN,0.07003892667652752,0.273013928216126,0.039704045763624664,0.012904698756654485,0.12441543814977307,0.05780597936200025,NaN,NaN,NaN,NaN,NaN,NaN,NaN
