"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.96737,0.81415,NA,0.70791,0.73983,0.55798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94065,0.81915,0.82451,0.90051,NA,0.7731,0.78455,NA,NA,NA,NA,NA,NA
"P_MS0019_01",1.1024,0.66785,NA,NA,0.73123,0.85026,0.731,0.80688,NA,0.75418,NA,0.70097,0.69489,0.68642,0.69495,0.70754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.0796,0.79778,NA,0.79908,NA,0.93777,0.80527,0.88807,1.0384,0.95703,0.79005,0.93207,0.82593,0.858,0.85034,0.94053,NA,0.85167,0.85836,0.84948,0.69909,0.73917,0.89888,0.69695,NA,0.87286,1.2937,0.60242,NA,0.95206
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.091,0.8109999999999999,0.81415,0.79908,0.71957,0.84262,0.6980833333333334,0.847475,1.0384,0.855605,0.79005,0.8165199999999999,0.76041,0.7722100000000001,0.772645,0.824035,NaN,0.8961600000000001,0.838755,0.8369949999999999,0.7998000000000001,0.73917,0.83599,0.74075,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"Min",1.0796,0.66785,0.81415,0.79908,0.70791,0.73983,0.55798,0.80688,1.0384,0.75418,0.79005,0.70097,0.69489,0.68642,0.69495,0.70754,NaN,0.85167,0.81915,0.82451,0.69909,0.73917,0.7731,0.69695,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"Q25",1.0853,0.732815,0.81415,0.79908,0.71374,0.795045,0.64449,0.8271775,1.0384,0.8048925,0.79005,0.758745,0.72765,0.729315,0.7337975,0.7657875,NaN,0.873915,0.8289525,0.8307525,0.749445,0.73917,0.8045450000000001,0.7188499999999999,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"Q50",1.091,0.79778,0.81415,0.79908,0.71957,0.85026,0.731,0.847475,1.0384,0.855605,0.79005,0.8165199999999999,0.76041,0.7722100000000001,0.772645,0.824035,NaN,0.8961600000000001,0.838755,0.8369949999999999,0.7998000000000001,0.73917,0.83599,0.74075,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"Q75",1.0967,0.882575,0.81415,0.79908,0.7254,0.894015,0.768135,0.8677725000000001,1.0384,0.9063175,0.79005,0.8742949999999999,0.79317,0.815105,0.8114925,0.8822825,NaN,0.918405,0.8485575,0.8432375000000001,0.850155,0.73917,0.867435,0.76265,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"Max",1.1024,0.96737,0.81415,0.79908,0.73123,0.93777,0.80527,0.88807,1.0384,0.95703,0.79005,0.93207,0.82593,0.858,0.85034,0.94053,NaN,0.94065,0.85836,0.84948,0.90051,0.73917,0.89888,0.78455,NaN,0.87286,1.2937,0.60242,NaN,0.95206
"NAs",3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0
"NA%",60.0,40.0,80.0,80.0,60.0,40.0,40.0,60.0,80.0,60.0,80.0,60.0,60.0,60.0,60.0,60.0,100.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,100.0,80.0,80.0,80.0,100.0,80.0
"unique",2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
"error",0.008061017305526696,0.05006566121937602,NaN,NaN,0.008244865068635147,0.03306363914231664,0.042296199242607725,0.02870499978226789,NaN,0.07171830528184561,NaN,0.08170618856610555,0.04632963630334261,0.060662690757993895,0.05493866136428882,0.08237440447432687,NaN,0.03145918069498948,0.013862828445162251,0.008828228163114063,0.07121272393329722,NaN,0.04446994546882198,0.030971277015970786,NaN,NaN,NaN,NaN,NaN,NaN
