"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.86537,0.73088,NA,1.2238,0.82661,NA,0.82038,0.84343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.2635,0.56752,1.1226,1.0105,0.4967,NA,0.57998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.91304,0.70913,NA,NA,NA,NA,NA,0.73687,NA,NA,NA,NA,NA,NA,NA,NA,1.2431,NA,0.54579,NA,NA,NA,0.85814,0.66872,NA,NA,1.0327,0.48105,NA,NA
"P_MS0019_01",NA,1.0419,NA,NA,NA,NA,NA,0.78559,NA,NA,NA,NA,0.43033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93026,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,0.96021,1.208,0.84974,0.64205,0.79513,0.87225,0.92407,1.1866,1.2482,NA,0.7571,NA,1.0071,1.2054,NA,0.89823,NA,1.1113,NA,NA,NA,1.0595,NA,1.4878,NA,0.73527,0.99312
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.01397,0.7623575,1.1226,1.0648366666666667,0.84377,0.84974,0.6808033333333334,0.790255,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.22425,NaN,0.72201,NaN,1.1113,NaN,0.85814,0.66872,0.99488,NaN,1.26025,0.48105,0.73527,0.99312
"Min",0.86537,0.56752,1.1226,0.96021,0.4967,0.84974,0.57998,0.73687,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.2054,NaN,0.54579,NaN,1.1113,NaN,0.85814,0.66872,0.93026,NaN,1.0327,0.48105,0.73527,0.99312
"Q25",0.889205,0.6737275,1.1226,0.985355,0.661655,0.84974,0.6110150000000001,0.77341,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.214825,NaN,0.6339,NaN,1.1113,NaN,0.85814,0.66872,0.9625699999999999,NaN,1.146475,0.48105,0.73527,0.99312
"Q50",0.91304,0.720005,1.1226,1.0105,0.82661,0.84974,0.64205,0.79036,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.22425,NaN,0.72201,NaN,1.1113,NaN,0.85814,0.66872,0.99488,NaN,1.26025,0.48105,0.73527,0.99312
"Q75",1.08827,0.808635,1.1226,1.11715,1.017305,0.84974,0.731215,0.8072050000000001,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.233675,NaN,0.81012,NaN,1.1113,NaN,0.85814,0.66872,1.02719,NaN,1.374025,0.48105,0.73527,0.99312
"Max",1.2635,1.0419,1.1226,1.2238,1.208,0.84974,0.82038,0.84343,0.87225,0.92407,1.1866,1.2482,0.43033,0.7571,NaN,1.0071,1.2431,NaN,0.89823,NaN,1.1113,NaN,0.85814,0.66872,1.0595,NaN,1.4878,0.48105,0.73527,0.99312
"NAs",2.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0
"NA%",40.0,20.0,80.0,40.0,40.0,80.0,40.0,20.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,60.0,100.0,60.0,100.0,80.0,100.0,80.0,80.0,60.0,100.0,60.0,80.0,80.0,80.0
"unique",3.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0
"error",0.07246993468558761,0.049985343784245066,NaN,0.04664794509387827,0.11865345043444797,NaN,0.04159915281366695,0.010919274529473099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013328962825366443,NaN,0.12460635698069339,NaN,NaN,NaN,NaN,NaN,0.04569324020027475,NaN,0.1609021480589989,NaN,NaN,NaN
