"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,0.76992,NA,NA,1.7102,NA,NA,0.99547,0.78996,0.82997,NA,NA,0.94582,1.2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85473,0.85398,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83093,NA,1.1837,NA,1.0829,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,0.95159,0.80346,1.1567,0.99011,1.3184
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,1.222365,0.902785,0.80346,1.1567,0.99011,1.3184
"Min",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,0.85473,0.85398,0.80346,1.1567,0.99011,1.3184
"Q25",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,1.0385475,0.8783825,0.80346,1.1567,0.99011,1.3184
"Q50",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,1.222365,0.902785,0.80346,1.1567,0.99011,1.3184
"Q75",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,1.4061825000000001,0.9271875,0.80346,1.1567,0.99011,1.3184
"Max",NaN,0.76992,NaN,NaN,1.7102,NaN,NaN,0.99547,0.78996,0.82997,NaN,NaN,0.94582,1.2027,NaN,NaN,NaN,NaN,NaN,0.83093,NaN,1.1837,NaN,1.0829,1.59,0.95159,0.80346,1.1567,0.99011,1.3184
"NAs",12.0,11.0,12.0,12.0,11.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0
"NA%",100.0,91.67,100.0,100.0,91.67,100.0,100.0,91.67,91.67,91.67,100.0,100.0,91.67,91.67,100.0,100.0,100.0,100.0,100.0,91.67,100.0,91.67,100.0,91.67,83.33,83.33,91.67,91.67,91.67,91.67
"unique",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2599572015015164,0.03451034645580948,NaN,NaN,NaN,NaN
