"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,0.72636,NA,NA,NA,1.2061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.51236,0.75962,1.0078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.81277,1.181,NA,NA,1.2593,NA,0.89051,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0381,NA,NA,NA,NA,NA,0.62057,NA,NA,NA,NA,0.69134,NA,NA
"P_MS0019_01",NA,NA,0.46625,1.1702,0.53,NA,0.94727,NA,NA,0.426,NA,0.40001,0.28317,0.30586,0.28256,0.55266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.38264,NA,NA,0.19421,NA,NA,NA,NA,0.156,0.17347,NA,0.14832,0.14857,NA,NA,0.11397,NA,NA,NA,NA,NA,0.45213,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.5692566666666666,0.97031,0.7334700000000001,0.682205,0.8946500000000001,NaN,1.0146266666666668,NaN,0.156,0.299735,NaN,0.274165,0.21587,0.30586,0.28256,0.33331500000000003,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"Min",0.38264,0.75962,0.46625,0.19421,0.53,NaN,0.89051,NaN,0.156,0.17347,NaN,0.14832,0.14857,0.30586,0.28256,0.11397,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"Q25",0.4475,0.864965,0.596305,0.43820749999999997,0.7123250000000001,NaN,0.91889,NaN,0.156,0.2366025,NaN,0.2112425,0.18222,0.30586,0.28256,0.22364250000000002,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"Q50",0.51236,0.97031,0.72636,0.682205,0.8946500000000001,NaN,0.94727,NaN,0.156,0.299735,NaN,0.274165,0.21587,0.30586,0.28256,0.33331500000000003,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"Q75",0.6625650000000001,1.075655,0.8670800000000001,0.9262024999999999,1.076975,NaN,1.076685,NaN,0.156,0.3628675,NaN,0.3370875,0.24952,0.30586,0.28256,0.44298750000000003,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"Max",0.81277,1.181,1.0078,1.1702,1.2593,NaN,1.2061,NaN,0.156,0.426,NaN,0.40001,0.28317,0.30586,0.28256,0.55266,1.0381,NaN,NaN,NaN,NaN,0.45213,0.62057,NaN,NaN,NaN,NaN,0.69134,NaN,NaN
"NAs",2.0,3.0,2.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
"NA%",40.0,60.0,40.0,60.0,60.0,100.0,40.0,100.0,80.0,60.0,100.0,60.0,60.0,80.0,80.0,60.0,80.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0
"unique",3.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"error",0.07354581129649233,0.14898032772819372,0.09028166708203339,0.3450645736851292,0.25784648775967456,NaN,0.0560772804394211,NaN,NaN,0.08928283772651942,NaN,0.08898585287842106,0.04758828637385464,NaN,NaN,0.15510033691936329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
