"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",0.81099,NA,0.74809,1.0442,0.66281,0.88962,NA,NA,0.67169,0.74758,NA,0.91916,0.9772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,1.1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",0.89594,0.97346,0.80727,NA,0.96512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.4441,0.91808,NA,1.0565,NA,1.1716,1.1876,0.75296,NA,NA,NA,NA,NA,NA,NA,NA,1.0755,NA,NA,0.94751,1.0168,NA,1.2118,1.0257,NA,NA,1.2289,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1624,1.1788,NA,NA,1.0693,NA,NA,0.98675,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3549,NA,NA,NA
"S_MS0021_01",1.1025,NA,0.89034,0.87072,0.90357,NA,0.92831,1.0142,0.96148,0.81916,0.83406,1.0078,0.88122,1.0247,0.87826,1.0433,0.83619,0.71584,NA,0.88956,0.92219,1.0384,0.83432,0.75214,NA,0.74938,0.6193,0.89303,0.67787,1.192
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4052,NA,1.3284,1.4368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.0633825,0.94577,0.8152333333333334,1.0249300000000001,0.8438333333333334,1.03061,1.057955,0.88358,0.816585,0.78337,0.83406,0.96348,0.92921,1.0247,0.87826,1.0433,1.1198225,0.94732,1.3284,1.09129,1.0027633333333335,1.0384,1.02306,0.9215300000000001,NaN,0.74938,1.0677,0.89303,0.67787,1.192
"Min",0.81099,0.91808,0.74809,0.87072,0.66281,0.88962,0.92831,0.75296,0.67169,0.74758,0.83406,0.91916,0.88122,1.0247,0.87826,1.0433,0.83619,0.71584,1.3284,0.88956,0.92219,1.0384,0.83432,0.75214,NaN,0.74938,0.6193,0.89303,0.67787,1.192
"Q25",0.8747024999999999,0.9319250000000001,0.77768,1.00083,0.78319,0.960115,0.9931325,0.81827,0.7441375,0.765475,0.83406,0.94132,0.905215,1.0247,0.87826,1.0433,1.0156725,0.83158,1.3284,0.918535,0.969495,1.0384,0.92869,0.869445,NaN,0.74938,0.9241,0.89303,0.67787,1.192
"Q50",0.99922,0.94577,0.80727,1.05035,0.90357,1.03061,1.057955,0.88358,0.816585,0.78337,0.83406,0.96348,0.92921,1.0247,0.87826,1.0433,1.11895,0.94732,1.3284,0.94751,1.0168,1.0384,1.02306,0.98675,NaN,0.74938,1.2289,0.89303,0.67787,1.192
"Q75",1.1879,0.9596149999999999,0.848805,1.0744500000000001,0.934345,1.101105,1.1227775,0.94889,0.8890325,0.801265,0.83406,0.9856400000000001,0.953205,1.0247,0.87826,1.0433,1.2231,1.0630600000000001,1.3284,1.192155,1.04305,1.0384,1.11743,1.0062250000000001,NaN,0.74938,1.2919,0.89303,0.67787,1.192
"Max",1.4441,0.97346,0.89034,1.1283,0.96512,1.1716,1.1876,1.0142,0.96148,0.81916,0.83406,1.0078,0.9772,1.0247,0.87826,1.0433,1.4052,1.1788,1.3284,1.4368,1.0693,1.0384,1.2118,1.0257,NaN,0.74938,1.3549,0.89303,0.67787,1.192
"NAs",8.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,11.0,11.0,8.0,10.0,11.0,9.0,9.0,11.0,10.0,9.0,12.0,11.0,9.0,11.0,11.0,11.0
"NA%",66.67,83.33,75.0,66.67,75.0,83.33,83.33,83.33,83.33,83.33,91.67,83.33,83.33,91.67,91.67,91.67,66.67,83.33,91.67,75.0,75.0,91.67,83.33,75.0,100.0,91.67,75.0,91.67,91.67,91.67
