"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.88415,0.9259,0.97508,0.85073,0.88596,NA,0.86085,0.93784,0.96419,0.97756,0.93179,NA,NA,0.92833,NA,0.85113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89978,NA,NA,NA,NA
"S_MS0006_02",0.91455,1.045,0.80748,0.93387,0.93901,NA,0.85602,0.81119,NA,NA,NA,0.88464,0.83853,0.87592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84204,NA,NA,NA,NA,NA
"S_MS0008_01",1.1069,0.59263,0.61266,0.73458,0.56129,NA,NA,0.56996,1.0862,0.68592,0.73158,0.72126,0.72227,0.77491,NA,0.67241,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.063,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0009_01",1.0979,NA,0.62291,0.4645,NA,0.2169,0.49005,0.43576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,0.65665,NA,0.95013,1.0178,NA,0.81947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0873,NA,0.64343,0.79023,NA,0.85798,NA,0.98573,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78449,0.7848,0.85633,0.90966,0.89451,NA,1.6031,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32639,NA,NA
"S_MS0021_01",1.2469,0.93353,0.87396,NA,0.89,0.87761,NA,0.95077,NA,0.84133,0.86827,0.90422,NA,1.0118,NA,NA,NA,1.0453,NA,NA,NA,1.5803,0.98311,0.88152,NA,NA,2.1157,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.05008,0.8307420000000001,0.778418,0.7867620000000001,0.858812,0.547255,0.7565975,0.741104,1.025195,0.8349366666666667,0.84388,0.8367066666666667,0.7804,0.89774,NaN,0.7617700000000001,1.0873,0.914895,0.714115,0.82328,1.00373,1.11093,0.98311,1.1567833333333333,0.84204,0.98139,2.1157,0.32639,NaN,NaN
