"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.9145,0.74028,0.51406,NA,0.79175,0.86754,0.96808,0.45078,NA,NA,NA,NA,NA,NA,NA,NA,0.85248,NA,1.0626,0.8784,1.029,NA,0.86819,0.65775,NA,NA,0.89037,0.85221,NA,NA
"P_MS0019_01",NA,1.2113,1.0021,1.0565,0.78361,0.99495,0.65807,0.67408,NA,NA,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,0.8425,NA,0.83248,1.5734,0.92474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67219,0.73253,0.63009,NA,NA,0.71946,0.54861,0.68396,NA,0.80218,NA,0.87959,0.49218,1.3262
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9145,0.9313600000000001,0.75808,0.94449,1.0495866666666667,0.9290766666666667,0.813075,0.56243,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.762335,0.73253,0.846345,0.8784,1.029,0.71946,0.7084,0.670855,NaN,0.80218,0.89037,0.8659,0.49218,1.3262
"Min",0.9145,0.74028,0.51406,0.83248,0.78361,0.86754,0.65807,0.45078,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.67219,0.73253,0.63009,0.8784,1.029,0.71946,0.54861,0.65775,NaN,0.80218,0.89037,0.85221,0.49218,1.3262
"Q25",0.9145,0.79139,0.6360699999999999,0.888485,0.7876799999999999,0.8961399999999999,0.7355725000000001,0.506605,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.7172624999999999,0.73253,0.7382175,0.8784,1.029,0.71946,0.6285050000000001,0.6643024999999999,NaN,0.80218,0.89037,0.859055,0.49218,1.3262
"Q50",0.9145,0.8425,0.75808,0.94449,0.79175,0.92474,0.813075,0.56243,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.762335,0.73253,0.846345,0.8784,1.029,0.71946,0.7084,0.670855,NaN,0.80218,0.89037,0.8659,0.49218,1.3262
"Q75",0.9145,1.0269,0.88009,1.0004950000000001,1.182575,0.9598450000000001,0.8905775,0.618255,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.8074075000000001,0.73253,0.9544725000000001,0.8784,1.029,0.71946,0.788295,0.6774075,NaN,0.80218,0.89037,0.872745,0.49218,1.3262
"Max",0.9145,1.2113,1.0021,1.0565,1.5734,0.99495,0.96808,0.67408,NaN,NaN,1.0493,0.81058,0.86668,0.81643,0.81606,0.60803,0.85248,0.73253,1.0626,0.8784,1.029,0.71946,0.86819,0.68396,NaN,0.80218,0.89037,0.87959,0.49218,1.3262
"NAs",4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0
"NA%",80.0,40.0,60.0,60.0,40.0,40.0,60.0,60.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,60.0,80.0,80.0,80.0,60.0,60.0,100.0,80.0,80.0,60.0,80.0,80.0
"unique",1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
"error",NaN,0.08258802361386573,0.17254819674514135,0.07920303056070518,0.15121797035821918,0.021271869878977456,0.1096050866178208,0.07894847211947803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06374214079006135,NaN,0.1529153769654968,NaN,NaN,NaN,0.11298859256579842,0.009266634367449728,NaN,NaN,NaN,0.009680291834443822,NaN,NaN
