"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.9023,0.90397,0.9114,0.92608,0.8524,1.061,0.86725,0.88783,0.78114,1.0047,0.8808,0.81267,1.2654,0.96621,1.0606,0.88862,NA,NA,NA,NA,NA,NA,NA,NA,1.0317,1.0489,NA,NA,NA,NA
"S_MS0006_02",0.87871,0.91727,0.83275,0.88856,0.7869,0.87901,0.80631,0.89704,0.93658,0.89902,0.88102,0.84311,0.79902,0.89126,0.8214,0.89791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0603,1.0925,NA,NA,NA,NA
"S_MS0008_01",0.96272,1.1054,1.0097,0.99589,0.84662,1.1276,NA,0.99596,1.3932,1.0071,0.9813,NA,1.0154,1.0263,0.99146,1.1271,NA,NA,NA,NA,NA,NA,NA,NA,1.1017,0.94198,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2001,1.0447,NA,NA,NA,NA
"S_MS0009_01",1.0044,1.1932,0.97634,1.076,1.1045,1.1022,1.1816,0.83519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.1763,1.0789,NA,1.1252,0.84908,0.93578,0.86722,1.0746,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95525,1.1819,NA,1.0357,0.94829,NA,0.95113,NA,NA,1.9609,0.52679,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.097,1.0446,0.99308,1.0599,1.0128,1.0561,1.0267,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7798,0.51262,NA,NA
"S_MS0021_01",1.0131,NA,1.5765,NA,1.0807,1.0677,1.0247,1.2462,NA,1.1998,NA,0.30449,0.39252,0.41241,1.282,1.2403,NA,NA,1.4846,1.402,NA,NA,NA,NA,1.1545,0.70843,1.8453,NA,1.1106,NA
