"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,0.5007,0.63755,0.52822,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87917,NA,0.71349,NA,NA,NA,NA,0.72759,NA,NA,NA,NA,NA,NA
"P_MS0019_01",0.78783,0.83106,0.73858,0.76539,0.8067,0.61143,0.76109,0.79103,0.82295,0.6608,0.94107,0.68981,0.70397,0.73224,0.78408,0.6803,NA,NA,NA,NA,NA,NA,NA,NA,0.65347,0.96174,NA,NA,NA,NA
"P_MS0021_01",NA,NA,0.75117,0.77438,0.83862,0.73041,0.82205,0.88637,0.82515,0.79788,0.78097,0.7263,0.60152,0.66778,NA,0.73413,1.0057,0.73286,0.7484,0.84809,0.7219,NA,NA,NA,0.5261,1.055,0.51323,1.1202,0.74926,0.89122
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.78783,0.83106,0.744875,0.7698849999999999,0.71534,0.6597966666666667,0.7037866666666667,0.8387,0.82405,0.7293400000000001,0.86102,0.708055,0.652745,0.70001,0.78408,0.7072149999999999,0.942435,0.73286,0.730945,0.84809,0.7219,NaN,NaN,0.72759,0.589785,1.00837,0.51323,1.1202,0.74926,0.89122
"Min",0.78783,0.83106,0.73858,0.76539,0.5007,0.61143,0.52822,0.79103,0.82295,0.6608,0.78097,0.68981,0.60152,0.66778,0.78408,0.6803,0.87917,0.73286,0.71349,0.84809,0.7219,NaN,NaN,0.72759,0.5261,0.96174,0.51323,1.1202,0.74926,0.89122
"Q25",0.78783,0.83106,0.7417275000000001,0.7676375,0.6537,0.62449,0.644655,0.814865,0.8234999999999999,0.6950700000000001,0.820995,0.6989325,0.6271325000000001,0.683895,0.78408,0.6937575,0.9108025,0.73286,0.7222175,0.84809,0.7219,NaN,NaN,0.72759,0.5579425,0.985055,0.51323,1.1202,0.74926,0.89122
"Q50",0.78783,0.83106,0.744875,0.7698849999999999,0.8067,0.63755,0.76109,0.8387,0.82405,0.7293400000000001,0.86102,0.708055,0.652745,0.70001,0.78408,0.7072149999999999,0.942435,0.73286,0.730945,0.84809,0.7219,NaN,NaN,0.72759,0.589785,1.00837,0.51323,1.1202,0.74926,0.89122
"Q75",0.78783,0.83106,0.7480225,0.7721325,0.82266,0.68398,0.79157,0.862535,0.8246000000000001,0.76361,0.901045,0.7171774999999999,0.6783575,0.716125,0.78408,0.7206724999999999,0.9740675000000001,0.73286,0.7396725,0.84809,0.7219,NaN,NaN,0.72759,0.6216275,1.031685,0.51323,1.1202,0.74926,0.89122
"Max",0.78783,0.83106,0.75117,0.77438,0.83862,0.73041,0.82205,0.88637,0.82515,0.79788,0.94107,0.7263,0.70397,0.73224,0.78408,0.73413,1.0057,0.73286,0.7484,0.84809,0.7219,NaN,NaN,0.72759,0.65347,1.055,0.51323,1.1202,0.74926,0.89122
"NAs",4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
"NA%",80.0,80.0,60.0,60.0,40.0,40.0,40.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,60.0,80.0,80.0,100.0,100.0,80.0,60.0,60.0,80.0,80.0,80.0,80.0
"unique",1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
"error",NaN,NaN,0.004451237187569314,0.0031784449814335107,0.06218919949101558,0.020843985898770612,0.05169007129391842,0.03370778025916271,0.0007778174593052343,0.04846509878252596,0.0566038978339831,0.012901163222748528,0.03622154486628087,0.022790051557642414,NaN,0.019031779015635904,0.04473511051176694,NaN,0.012342548865611185,NaN,NaN,NaN,NaN,NaN,0.04503209535986528,0.032972389206728674,NaN,NaN,NaN,NaN
