"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98669,NA,NA,NA,NA,NA
"S_MS0006_02",0.90931,0.96833,0.69495,NA,NA,NA,NA,NA,NA,NA,0.87856,0.90469,NA,1.1739,NA,0.82616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,1.0912,NA,NA,NA,NA,NA,NA,NA,NA,0.99045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92535,NA,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,1.0516,NA,NA,NA,1.1029,1.0103,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0883,NA,NA,1.0707,1.1787,NA,NA,NA,NA,NA,0.62926,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1558,NA,NA,NA,1.0977,NA,0.7574,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6155,NA,NA,NA
"S_MS0021_01",NA,NA,0.97716,NA,NA,NA,NA,NA,0.7631,NA,NA,NA,NA,0.99154,1.0045,NA,NA,NA,NA,NA,0.84985,NA,NA,0.71702,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74736
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.90931,1.009965,0.836055,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,1.0519633333333334,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,1.014275,1.0977,NaN,0.7372099999999999,0.95602,NaN,1.12238,NaN,NaN,0.74736
"Min",0.90931,0.96833,0.69495,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,0.99045,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,0.84985,1.0977,NaN,0.71702,0.92535,NaN,0.62926,NaN,NaN,0.74736
"Q25",0.90931,0.9891475000000001,0.7655025,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,0.9909950000000001,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,0.9320625,1.0977,NaN,0.7271150000000001,0.940685,NaN,0.87582,NaN,NaN,0.74736
"Q50",0.90931,1.009965,0.836055,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,0.99154,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,1.014275,1.0977,NaN,0.7372099999999999,0.95602,NaN,1.12238,NaN,NaN,0.74736
"Q75",0.90931,1.0307825000000002,0.9066075,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,1.08272,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,1.0964875,1.0977,NaN,0.7473049999999999,0.971355,NaN,1.36894,NaN,NaN,0.74736
"Max",0.90931,1.0516,0.97716,NaN,1.0912,1.1029,1.0103,NaN,0.7631,NaN,0.87856,0.90469,NaN,1.1739,1.0045,0.82616,1.0883,1.1558,NaN,1.0707,1.1787,1.0977,NaN,0.7574,0.98669,NaN,1.6155,NaN,NaN,0.74736
"NAs",11.0,10.0,10.0,12.0,11.0,11.0,11.0,12.0,11.0,12.0,11.0,11.0,12.0,9.0,11.0,11.0,11.0,11.0,12.0,11.0,10.0,11.0,12.0,10.0,10.0,12.0,10.0,12.0,12.0,11.0
"NA%",91.67,83.33,83.33,100.0,91.67,91.67,91.67,100.0,91.67,100.0,91.67,91.67,100.0,75.0,91.67,91.67,91.67,91.67,100.0,91.67,83.33,91.67,100.0,83.33,83.33,100.0,83.33,100.0,100.0,91.67
"unique",1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
"error",NaN,0.02944039083470193,0.09977630235932781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03520055244726412,NaN,NaN,NaN,NaN,NaN,NaN,0.1162660324965981,NaN,NaN,0.014276485912156385,0.021686964978991394,NaN,0.34868849593871026,NaN,NaN,NaN
