"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.96605,0.92156,1.005,0.94346,0.94872,0.91608,1.0045,0.8266,1.0101,1.0155,1.0002,1.0145,0.93323,0.90848,1.0214,0.976,NA,NA,NA,NA,NA,NA,NA,NA,1.0016,1.0489,NA,NA,NA,NA
"S_MS0006_02",0.92338,0.79703,0.87028,0.86873,NA,0.92603,0.73544,0.87628,0.85032,0.81457,0.81729,0.85361,0.82963,0.8645,0.90766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",1.3009,1.267,1.1541,1.2052,1.1313,1.2585,NA,1.1633,1.1561,1.2043,1.152,1.2223,1.1321,1.2942,1.2291,1.3318,NA,NA,NA,NA,NA,NA,NA,NA,1.071,1.1351,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1563,1.0573,NA,NA,NA,NA
"S_MS0009_01",1.1709,1.2984,1.4479,1.2837,1.4296,NA,1.2595,1.3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.4136,1.561,NA,1.331,1.4252,1.4201,1.3539,1.3608,NA,NA,NA,NA,NA,NA,NA,NA,1.2891,1.289,1.5249,1.4574,1.3668,1.4776,1.1732,1.2027,NA,NA,1.4015,1.3009,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90229,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",1.1696,1.3824,NA,NA,NA,1.4356,1.3391,NA,1.4114,1.2707,1.3044,1.552,1.2106,1.2503,NA,1.3772,1.3222,1.4144,1.291,NA,NA,1.3708,1.3734,NA,NA,1.6972,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3141,NA,NA,NA,NA,1.2322,1.2532,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3664,1.1368,1.4262,1.0447,1.3659,1.2404
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.157405,1.2045649999999999,1.1193199999999999,1.126418,1.233705,1.1912619999999998,1.1384880000000002,1.112956,1.10698,1.0762675,1.0684725,1.1606025,1.0263900000000001,1.07937,1.05272,1.2283333333333335,1.30565,1.3391666666666666,1.40795,1.4574,1.1345450000000001,1.4242,1.2595999999999998,1.22795,1.148825,1.2150599999999998,1.41385,1.1728,1.3659,1.2404
"Min",0.92338,0.79703,0.87028,0.86873,0.94872,0.91608,0.73544,0.8266,0.85032,0.81457,0.81729,0.85361,0.82963,0.8645,0.90766,0.976,1.2891,1.289,1.291,1.4574,0.90229,1.3708,1.1732,1.2027,1.0016,1.0489,1.4015,1.0447,1.3659,1.2404
"Q25",1.0169375,1.00792,0.97132,0.94346,1.085655,0.92603,1.0045,0.87628,0.970155,0.9652675,0.9544725,0.9742774999999999,0.90733,0.897485,0.9645300000000001,1.1539000000000001,1.297375,1.30155,1.349475,1.4574,1.0184175,1.3975,1.2027,1.215325,1.05365,1.0573,1.4076749999999998,1.1087500000000001,1.3659,1.2404
"Q50",1.17025,1.2827,1.0795499999999998,1.2052,1.2782499999999999,1.2585,1.2595,1.1633,1.0831,1.1099,1.0760999999999998,1.1183999999999998,1.0326650000000002,1.07939,1.0214,1.3318,1.30565,1.3141,1.40795,1.4574,1.1345450000000001,1.4242,1.2322,1.22795,1.11365,1.1351,1.41385,1.1728,1.3659,1.2404
