"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",0.68488,NA,NA,NA,1.0791,NA,NA,1.0741,1.0591,NA,1.1284,NA,NA,1.2576,NA,1.0923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99421,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,0.99939,NA,NA,NA,0.75857,NA,0.88146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2793,NA,NA,NA,NA
"S_MS0009_01",NA,1.2831,NA,NA,1.1667,0.88645,1.2804,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.0466,0.6938,1.0602,0.93389,0.99423,1.0396,0.71649,0.97929,NA,NA,NA,NA,NA,NA,NA,NA,0.98663,0.87034,1.0004,0.88766,0.66936,1.0412,1.1075,1.469,NA,NA,NA,0.77765,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1627,0.70001,0.81664,NA,NA,1.2642,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,NA,NA,NA,0.90624,1.228,NA,NA,NA,NA,1.8643,1.2181,1.0043,NA,1.2621,NA,NA,NA,1.3906,NA,NA,NA,1.5766,1.3077,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2056,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.86574,0.9884499999999999,1.0602,0.93389,1.0291320000000002,1.05135,0.998445,1.0477966666666667,0.908835,NaN,1.2913866666666667,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,1.01652,1.0303366666666667,0.85215,0.66936,1.0412,1.3160999999999998,1.3274333333333332,0.99421,1.2793,NaN,0.77765,NaN,NaN
"Min",0.68488,0.6938,1.0602,0.93389,0.90624,0.88645,0.71649,0.97929,0.75857,NaN,0.88146,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,0.87034,0.70001,0.81664,0.66936,1.0412,1.1075,1.2056,0.99421,1.2793,NaN,0.77765,NaN,NaN
"Q25",0.7753099999999999,0.8411249999999999,1.0602,0.93389,0.99423,0.963025,0.8574675,1.0266950000000001,0.8337025,NaN,1.00493,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,0.94343,0.850205,0.834395,0.66936,1.0412,1.1858499999999998,1.25665,0.99421,1.2793,NaN,0.77765,NaN,NaN
"Q50",0.86574,0.9884499999999999,1.0602,0.93389,0.99939,1.0396,0.998445,1.0741,0.908835,NaN,1.1284,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,1.01652,1.0004,0.85215,0.66936,1.0412,1.2642,1.3077,0.99421,1.2793,NaN,0.77765,NaN,NaN
"Q75",0.9561700000000001,1.1357749999999998,1.0602,0.93389,1.0791,1.1338,1.1394225,1.0820500000000002,0.9839674999999999,NaN,1.49635,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,1.08961,1.1955,0.869905,0.66936,1.0412,1.4203999999999999,1.38835,0.99421,1.2793,NaN,0.77765,NaN,NaN
"Max",1.0466,1.2831,1.0602,0.93389,1.1667,1.228,1.2804,1.09,1.0591,NaN,1.8643,1.2181,1.0043,1.2576,1.2621,1.0923,0.98663,1.1627,1.3906,0.88766,0.66936,1.0412,1.5766,1.469,0.99421,1.2793,NaN,0.77765,NaN,NaN
"NAs",10.0,10.0,11.0,11.0,7.0,9.0,10.0,9.0,10.0,12.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,9.0,10.0,11.0,11.0,9.0,9.0,11.0,11.0,12.0,11.0,12.0,12.0
"NA%",83.33,83.33,91.67,91.67,58.33,75.0,83.33,75.0,83.33,100.0,75.0,91.67,91.67,91.67,91.67,91.67,91.67,83.33,75.0,83.33,91.67,91.67,75.0,75.0,91.67,91.67,100.0,91.67,100.0,100.0
