"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.1051,1.1316,NA,NA,NA,NA,1.2269,1.1716,NA,NA,NA,NA,NA,NA,NA,NA,0.9869,0.95013,1.0037,1.0637,0.97824,NA,0.96391,1.0925,NA,NA,0.66473,1.5716,NA,NA
"P_MS0019_01",0.97373,0.85571,0.97328,0.76628,NA,NA,1.1089,NA,NA,0.95345,NA,NA,1.0029,NA,0.86036,1.007,NA,NA,NA,NA,NA,NA,NA,NA,1.1017,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,0.97516,NA,NA,NA,NA,0.86596,NA,NA,NA,NA,0.85528,NA,NA,NA,0.9553,0.92765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.039415,0.993655,0.97328,0.76628,NaN,0.97516,1.1679,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,0.93114,0.9869,0.95013,1.0037,1.0095,0.9529449999999999,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"Min",0.97373,0.85571,0.97328,0.76628,NaN,0.97516,1.1089,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,0.85528,0.9869,0.95013,1.0037,0.9553,0.92765,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"Q25",1.0065725,0.9246824999999999,0.97328,0.76628,NaN,0.97516,1.1383999999999999,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,0.8932100000000001,0.9869,0.95013,1.0037,0.9823999999999999,0.9402975,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"Q50",1.039415,0.993655,0.97328,0.76628,NaN,0.97516,1.1679,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,0.93114,0.9869,0.95013,1.0037,1.0095,0.9529449999999999,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"Q75",1.0722574999999999,1.0626275,0.97328,0.76628,NaN,0.97516,1.1974,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,0.96907,0.9869,0.95013,1.0037,1.0366000000000002,0.9655925,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"Max",1.1051,1.1316,0.97328,0.76628,NaN,0.97516,1.2269,1.1716,NaN,0.95345,0.86596,NaN,1.0029,NaN,0.86036,1.007,0.9869,0.95013,1.0037,1.0637,0.97824,NaN,0.96391,1.0925,1.1017,NaN,0.66473,1.5716,NaN,NaN
"NAs",3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
"NA%",60.0,60.0,80.0,80.0,100.0,80.0,60.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,80.0,60.0,80.0,80.0,80.0,60.0,60.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0
"unique",2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
"error",0.04644630892223837,0.09754184493077829,NaN,NaN,NaN,NaN,0.041719300090006343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05364112042081144,NaN,NaN,NaN,0.03832518754031089,0.01788626603011373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
