"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57135,NA,NA,NA,NA,NA,NA,NA,1.1999,NA,NA,NA
"P_MS0019_01",NA,NA,1.2901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.1382,NA,0.81057,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NA,0.84882,0.78915,1.0279,NA,1.105,NA,NA,1.0955,NA,0.8952,0.699,0.48411,0.81571,NA,1.1738,0.66667,NA,0.47156,0.54417,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.1382,NaN,1.050335,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"Min",1.1382,NaN,0.81057,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"Q25",1.1382,NaN,0.9304524999999999,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"Q50",1.1382,NaN,1.050335,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"Q75",1.1382,NaN,1.1702175000000001,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"Max",1.1382,NaN,1.2901,0.64052,1.2709,0.83746,0.58024,0.53995,0.84393,NaN,0.84882,0.78915,1.0279,NaN,1.105,NaN,NaN,1.0955,0.57135,0.8952,0.699,0.48411,0.81571,NaN,1.1738,0.66667,1.1999,0.47156,0.54417,NaN
"NAs",4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
"NA%",80.0,100.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,100.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0
"unique",1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
"error",NaN,NaN,0.16953945739119258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
