"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.78006,0.48529,0.5916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,0.4257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.77531,0.56054,0.41016,0.66894,NA,0.34629,0.65027,0.72078,NA,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NA,0.54149,NA,0.65043,0.42105,0.46926,0.6954,NA,NA,0.5985,0.86453,0.54715,NA,0.99424
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.777685,0.522915,0.50088,0.66894,NaN,0.34629,0.537985,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"Min",0.77531,0.48529,0.41016,0.66894,NaN,0.34629,0.4257,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"Q25",0.7764975000000001,0.5041025,0.45552000000000004,0.66894,NaN,0.34629,0.48184250000000006,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"Q50",0.777685,0.522915,0.50088,0.66894,NaN,0.34629,0.537985,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"Q75",0.7788725000000001,0.5417275,0.54624,0.66894,NaN,0.34629,0.5941275,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"Max",0.78006,0.56054,0.5916,0.66894,NaN,0.34629,0.65027,0.72078,NaN,0.54001,0.70339,0.38078,0.61993,0.72735,0.69967,0.62132,NaN,0.54149,NaN,0.65043,0.42105,0.46926,0.6954,NaN,NaN,0.5985,0.86453,0.54715,NaN,0.99424
"NAs",3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
"NA%",60.0,60.0,60.0,80.0,100.0,80.0,60.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,100.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,100.0,80.0
"unique",2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
"error",0.0016793786053180223,0.026604892642143864,0.0641487271892436,NaN,NaN,NaN,0.07939748492553149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
