"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.95294,0.8155,0.83156,1.032,0.9975,0.99925,1.3839,0.94601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.64879,0.93868,1.0603,1.2851,1.1568,0.81579,0.97305,0.95009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.0233,0.75071,0.60327,0.88474,0.88686,0.62223,0.98292,1.2012,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.87501,0.8349633333333332,0.8317099999999998,1.06728,1.01372,0.8124233333333333,1.11329,1.0324333333333333,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"Min",0.64879,0.75071,0.60327,0.88474,0.88686,0.62223,0.97305,0.94601,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"Q25",0.8008649999999999,0.7831049999999999,0.7174149999999999,0.9583699999999999,0.94218,0.7190099999999999,0.977985,0.9480500000000001,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"Q50",0.95294,0.8155,0.83156,1.032,0.9975,0.81579,0.98292,0.95009,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"Q75",0.9881200000000001,0.8770899999999999,0.9459299999999999,1.15855,1.07715,0.90752,1.1834099999999999,1.075645,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"Max",1.0233,0.93868,1.0603,1.2851,1.1568,0.99925,1.3839,1.2012,0.98786,0.84095,1.1353,0.88843,0.76108,1.1109,0.99901,0.91527,1.3203,1.0833,1.2295,1.0638,1.0983,1.0536,0.86014,1.1929,0.91883,1.2749,0.79332,1.2088,0.81379,NaN
"NAs",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
"NA%",40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0
"unique",3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"error",0.06634861524134808,0.03182817800023769,0.07617167897439166,0.06749941662299343,0.04523299827927985,0.0628441820283693,0.07813569628110657,0.048723485591120726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
