"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.93996,1.1883,0.53431,NA,NA,0.65823,0.41948,0.72843,NA,NA,NA,NA,NA,NA,NA,NA,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NA,NA,1.8375,0.44951,NA,NA
"P_MS0019_01",0.89747,1.8161,1.3054,1.5317,NA,NA,0.50603,NA,0.98031,NA,NA,1.3817,NA,NA,1.3459,0.62007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.918715,1.5022,0.9198549999999999,1.5317,NaN,0.65823,0.462755,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"Min",0.89747,1.1883,0.53431,1.5317,NaN,0.65823,0.41948,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"Q25",0.9080925,1.34525,0.7270824999999999,1.5317,NaN,0.65823,0.4411175,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"Q50",0.918715,1.5022,0.9198549999999999,1.5317,NaN,0.65823,0.462755,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"Q75",0.9293374999999999,1.65915,1.1126274999999999,1.5317,NaN,0.65823,0.4843925,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"Max",0.93996,1.8161,1.3054,1.5317,NaN,0.65823,0.50603,0.72843,0.98031,NaN,NaN,1.3817,NaN,NaN,1.3459,0.62007,1.116,1.4643,1.196,1.1824,1.2232,1.0864,1.095,0.82809,NaN,NaN,1.8375,0.44951,NaN,NaN
"NAs",3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
"NA%",60.0,60.0,60.0,80.0,100.0,80.0,60.0,80.0,80.0,100.0,100.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,100.0,100.0
"unique",2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
"error",0.015022483566308212,0.22196081861445732,0.27262148395256747,NaN,NaN,NaN,0.03060004595584783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
