"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.95487,0.97936,1.0092,0.66211,0.81621,0.78947,1.0366,0.78055,0.76257,0.93024,0.47866,0.83697,0.92534,0.81624,0.97992,0.82364,NA,NA,NA,NA,NA,NA,NA,NA,0.91532,0.82303,NA,NA,NA,NA
"S_MS0006_02",0.99248,0.61982,0.68055,NA,0.77477,0.6985,0.98399,0.519,NA,0.966,NA,NA,NA,NA,NA,0.99785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74169,NA,NA,NA,NA,NA
"S_MS0008_01",0.99371,NA,1.0611,NA,0.67682,1.0425,NA,0.85861,0.97619,NA,NA,1.0197,1.0056,1.0679,0.91571,1.0387,NA,NA,NA,NA,NA,NA,NA,NA,0.91582,0.96515,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91118,0.78557,NA,NA,NA,NA
"S_MS0009_01",0.92993,0.81032,0.70248,1.0223,NA,0.70514,0.71341,0.96722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,0.84702,1.0946,0.93112,1.0413,0.98368,1.1733,1.1078,NA,NA,NA,NA,NA,NA,NA,NA,0.86084,0.93746,0.88068,0.99787,1.0386,0.87274,NA,1.2921,NA,NA,0.97084,1.1791,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.087,NA,1.0119,1.0793,1.0016,1.0874,NA,1.2305,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8903,NA,NA,NA
"S_MS0021_01",1.0124,1.0165,0.8946,0.97671,1.1543,1.0289,1.0693,0.9024,1.0485,0.96384,0.94356,0.97274,0.98624,0.718,0.7113,0.83372,0.9572,0.87208,0.76454,0.85082,1.2569,0.98571,0.97934,0.71275,NA,1.3559,0.74964,NA,0.95041,0.93056
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0974,1.0162,1.1135,0.95183,0.89771,0.80321,0.83969,1.0627,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88477,1.0337,0.90824,1.0584,1.0779,1.1152
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.976678,0.8546039999999999,0.9070883333333333,0.8980599999999999,0.89268,0.8746983333333334,0.9953200000000001,0.85593,0.9290866666666666,0.95336,0.7111099999999999,0.9431366666666667,0.9723933333333333,0.8673799999999999,0.8689766666666667,0.9234775000000001,1.00061,0.9419133333333333,0.942655,0.9699549999999999,1.0487025,0.937265,0.9095150000000001,1.0745125,0.873756,0.99267,0.8797550000000001,1.11875,1.0141550000000001,1.02288
"Min",0.92993,0.61982,0.68055,0.66211,0.67682,0.6985,0.71341,0.519,0.76257,0.93024,0.47866,0.83697,0.92534,0.718,0.7113,0.82364,0.86084,0.87208,0.76454,0.85082,0.89771,0.80321,0.83969,0.71275,0.74169,0.78557,0.74964,1.0584,0.95041,0.93056
"Q25",0.95487,0.81032,0.75051,0.8638675,0.77477,0.7262225,0.98399,0.800065,0.86938,0.94704,0.5948849999999999,0.904855,0.95579,0.76712,0.813505,0.8312,0.93311,0.90477,0.851645,0.9265774999999999,0.9756275000000001,0.8553575,0.8746025000000001,0.9752125,0.88477,0.82303,0.855135,1.088575,0.9822825000000001,0.97672
"Q50",0.99248,0.84702,0.9519,0.953915,0.81621,0.886575,1.0366,0.880505,0.97619,0.96384,0.7111099999999999,0.97274,0.98624,0.81624,0.91571,0.9157850000000001,1.0221,0.93746,0.9462900000000001,0.97485,1.0201,0.929225,0.9095150000000001,1.1465999999999998,0.91118,0.96515,0.89927,1.11875,1.0141550000000001,1.02288
"Q75",0.99371,0.97936,1.048125,0.9881075,1.0413,1.0175949999999998,1.0693,0.9510149999999999,1.012345,0.96492,0.827335,0.9962200000000001,0.99592,0.94207,0.9478150000000001,1.0080624999999999,1.0896,0.97683,1.0373,1.0182275,1.093175,1.0111325,0.9444275,1.2458999999999998,0.91532,1.0337,0.92389,1.148925,1.0460275,1.06904
"Max",1.0124,1.0165,1.0946,1.0223,1.1543,1.0425,1.1733,1.1078,1.0485,0.966,0.94356,1.0197,1.0056,1.0679,0.97992,1.0387,1.0974,1.0162,1.1135,1.0793,1.2569,1.0874,0.97934,1.2921,0.91582,1.3559,0.97084,1.1791,1.0779,1.1152
"NAs",7.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,7.0,7.0,8.0,10.0,10.0,10.0
"NA%",58.33,58.33,50.0,66.67,58.33,50.0,58.33,50.0,75.0,75.0,83.33,75.0,75.0,75.0,75.0,66.67,66.67,75.0,66.67,66.67,66.67,66.67,83.33,66.67,58.33,58.33,66.67,83.33,83.33,83.33
"unique",5.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0
"error",0.006690902689473218,0.03145099214969219,0.03005986213498116,0.040411107744859794,0.03960794079474469,0.026964205376277528,0.0344173758732417,0.03309872216398827,0.049556964117998516,0.006683871133806623,0.16436697128681296,0.031631263074744655,0.013961114780916523,0.06015625690187553,0.04675845667224668,0.027700567260662726,0.02822957122711335,0.02405437759497181,0.038064839939021586,0.023829795818470615,0.03776728083358,0.031298846790523555,0.04937373099635066,0.06498205872184389,0.014986740312689751,0.04539217815879736,0.023340318612149816,0.04267389424460815,0.04507452176673651,0.06528009803914203
