"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.91793,NA,NA,1.0026,NA,0.71212,NA,0.79843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,1.0052,NA,1.017,NA,NA,0.85085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,1.1971,NA,0.97283,0.9833,NA,NA,NA,NA,NA,NA,NA,NA,2.0445,1.5063,1.6108,1.4406,1.4587,NA,1.3741,1.1687,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,1.1099,1.1405,1.1152,1.1649,1.3228,1.1724,NA,0.96789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.4085,NA,NA,NA,1.5195,1.3402,1.6681,1.2353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",1.163215,1.1099,1.07285,1.0589,1.224625,1.12504,1.27111,0.96697,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"Min",0.91793,1.1099,1.0052,1.0026,1.017,0.71212,0.97283,0.79843,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"Q25",1.0405725000000001,1.1099,1.039025,1.0307499999999998,1.1279249999999998,1.01746,1.072615,0.837745,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"Q50",1.163215,1.1099,1.07285,1.0589,1.181,1.3228,1.1724,0.917075,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"Q75",1.2858575,1.1099,1.106675,1.08705,1.2777,1.3315000000000001,1.42025,1.0463,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"Max",1.4085,1.1099,1.1405,1.1152,1.5195,1.3402,1.6681,1.2353,0.96789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0445,1.5063,1.6108,1.4406,1.4587,NaN,1.3741,1.1687,NaN,NaN,NaN,NaN,NaN,NaN
"NAs",3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
"NA%",60.0,80.0,60.0,60.0,20.0,40.0,40.0,20.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0
"unique",2.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"error",0.17344268682334232,NaN,0.04783577374726993,0.03981011178080264,0.052911897586932204,0.11923500828196391,0.1193304661201172,0.04876757029522796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
