"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.99724,0.60603,NA,0.49116,NA,0.29475,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83934,0.58321,0.82659,0.55533,NA,0.36213,NA,NA,NA,2.1226,NA,NA,NA
"P_MS0019_01",0.89436,NA,1.1202,NA,NA,0.41007,0.44921,0.26001,NA,NA,NA,1.103,NA,NA,NA,0.35956,NA,NA,NA,NA,NA,NA,NA,NA,1.0293,NA,NA,NA,NA,NA
"P_MS0021_01",NA,1.0064,NA,0.88812,NA,NA,NA,NA,0.89142,0.89552,NA,NA,0.84656,NA,NA,NA,0.98992,0.83546,NA,NA,NA,NA,NA,NA,1.1735,NA,1.42,0.64801,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9458,0.8062149999999999,1.1202,0.68964,NaN,0.35241,0.334105,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.8373999999999999,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.1014,NaN,1.7712999999999999,0.64801,NaN,NaN
"Min",0.89436,0.60603,1.1202,0.49116,NaN,0.29475,0.219,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.83546,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.0293,NaN,1.42,0.64801,NaN,NaN
"Q25",0.9200800000000001,0.7061225,1.1202,0.5904,NaN,0.32358,0.2765525,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.83643,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.06535,NaN,1.59565,0.64801,NaN,NaN
"Q50",0.9458,0.8062149999999999,1.1202,0.68964,NaN,0.35241,0.334105,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.8373999999999999,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.1014,NaN,1.7712999999999999,0.64801,NaN,NaN
"Q75",0.9715199999999999,0.9063074999999999,1.1202,0.78888,NaN,0.38124,0.39165750000000005,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.83837,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.13745,NaN,1.9469499999999997,0.64801,NaN,NaN
"Max",0.99724,1.0064,1.1202,0.88812,NaN,0.41007,0.44921,0.26001,0.89142,0.89552,NaN,1.103,0.84656,NaN,NaN,0.35956,0.98992,0.83934,0.58321,0.82659,0.55533,NaN,0.36213,NaN,1.1735,NaN,2.1226,0.64801,NaN,NaN
"NAs",3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0
"NA%",60.0,60.0,80.0,60.0,100.0,60.0,60.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,80.0,80.0,60.0,80.0,80.0,80.0,100.0,80.0,100.0,60.0,100.0,60.0,80.0,100.0,100.0
"unique",2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
"error",0.03637357282423599,0.141552170991829,NaN,0.14034655392990597,NaN,0.040771777003216325,0.08139152604847755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013717871555019004,NaN,NaN,NaN,NaN,NaN,NaN,0.05098239892355003,NaN,0.2484066122308341,NaN,NaN,NaN
