"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,1.0125,NA,0.92473,NA,0.9265,0.90161,0.93523,1.0164,0.99674,1.0154,NA,0.94019,0.96874,NA,0.95252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69522,NA,NA,NA,NA
"S_MS0006_02",0.94129,1.1252,0.95493,1.0282,0.95764,0.9372,0.8235,0.85635,0.98139,0.98859,0.97569,1.0112,0.94914,1.0502,0.98727,1.0381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2256,0.7776,NA,NA,NA,NA
"S_MS0008_01",0.88949,0.68628,0.89914,0.88375,0.92237,0.89415,NA,0.84857,1.0241,0.87994,0.92029,0.93203,0.90825,0.89253,0.91436,0.8862,NA,NA,NA,NA,NA,NA,NA,NA,1.3469,0.62928,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4337,0.57934,NA,NA,NA,NA
"S_MS0009_01",0.95864,0.96834,0.92475,0.8822,0.91925,0.89925,0.90896,0.87205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.7645,0.98659,0.97856,0.96845,0.96194,0.95205,0.89926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95314,0.99679,0.95479,0.92826,1.065,0.90949,0.83966,0.78393,NA,NA,1.9135,0.51943,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99183,1.0272,0.9976,1.0039,0.89968,1.0046,0.69953,0.73018,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8031,0.57821,NA,NA
"S_MS0021_01",0.9795,0.93257,0.97942,0.95762,0.91307,0.96272,0.86239,0.85051,0.98975,0.93656,0.90471,0.94975,0.87979,0.94434,0.95181,0.93961,0.95937,0.91075,0.94011,0.84916,0.8661,0.84048,0.80283,0.78777,1.3318,0.75754,1.67,0.61207,1.2261,0.76065
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91527,0.95633,0.89189,0.90558,0.81096,0.84981,0.79744,0.74455,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56856,1.0839,0.70678
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.9066839999999999,0.9519133333333333,0.94736,0.9408250000000001,0.934854,0.928645,0.8791439999999999,0.8725419999999999,1.00291,0.9504575,0.9540225000000001,0.9643266666666667,0.9193425,0.9639525000000001,0.9511466666666667,0.9541075,0.9549025,0.9727674999999999,0.9460975,0.921725,0.910435,0.901095,0.784865,0.7616075,1.3345,0.6877960000000001,1.7955333333333332,0.5695675,1.155,0.733715
"Min",0.7645,0.68628,0.89914,0.8822,0.91307,0.89415,0.8235,0.84857,0.98139,0.87994,0.90471,0.93203,0.87979,0.89253,0.91436,0.8862,0.91527,0.91075,0.89189,0.84916,0.81096,0.84048,0.69953,0.73018,1.2256,0.57934,1.67,0.51943,1.0839,0.70678
"Q25",0.88949,0.9415125,0.92475,0.8939950000000001,0.91925,0.9060625,0.86239,0.85051,0.98766,0.9224049999999999,0.9163950000000001,0.94089,0.901135,0.9313875,0.9330849999999999,0.9262575,0.9436725,0.9449350000000001,0.9280550000000001,0.891475,0.852315,0.8474775,0.7729625,0.7409574999999999,1.30525,0.62928,1.7365499999999998,0.5562775,1.11945,0.7202474999999999
"Q50",0.94129,0.977465,0.95493,0.9411750000000001,0.92237,0.9318500000000001,0.89926,0.85635,1.003075,0.962575,0.94799,0.94975,0.92422,0.95654,0.95181,0.9460649999999999,0.956255,0.97656,0.94745,0.91692,0.88289,0.87965,0.800135,0.76424,1.33935,0.69522,1.8031,0.573385,1.155,0.733715
"Q75",0.95864,1.0060224999999998,0.97856,0.9657425000000001,0.95764,0.9483375,0.90161,0.87205,1.018325,0.9906275,0.9856174999999999,0.980475,0.9424275,0.9891050000000001,0.9695400000000001,0.9739150000000001,0.9674849999999999,1.0043925,0.9654925000000001,0.9471700000000001,0.94101,0.9332675,0.8120375,0.7848900000000001,1.3686,0.75754,1.8582999999999998,0.5866750000000001,1.19055,0.7471825000000001
"Max",0.9795,1.1252,0.97942,1.0282,0.96194,0.96272,0.90896,0.93523,1.0241,0.99674,1.0154,1.0112,0.94914,1.0502,0.98727,1.0381,0.99183,1.0272,0.9976,1.0039,1.065,1.0046,0.83966,0.78777,1.4337,0.7776,1.9135,0.61207,1.2261,0.76065
"NAs",7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,10.0,10.0
"NA%",58.33,50.0,58.33,50.0,58.33,50.0,58.33,58.33,66.67,66.67,66.67,75.0,66.67,66.67,75.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,58.33,75.0,66.67,83.33,83.33
"unique",5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0
"error",0.017236906485793797,0.02427922659546786,0.006996405505686467,0.009319364114573483,0.004611649292823555,0.00461919891443431,0.0071939695022984335,0.007247257467483821,0.005138279948906378,0.013510810235850637,0.012752681315282944,0.013849715734480848,0.007918797618904443,0.01642367135354232,0.012153175320481907,0.015731382034937895,0.00784941647910849,0.012629610771087384,0.010899512866599445,0.016021975208548204,0.027335445967644274,0.018868012227488788,0.014975971100955915,0.007160971295559927,0.021340932891199167,0.01678419671000075,0.04064207362018022,0.00956985204844708,0.05027529214236349,0.019045921151259686
