"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_02",1.0916,1.1112,NA,NA,1.1734,1.3429,1.1978,1.1356,1.1731,1.2623,1.3692,1.0097,NA,1.2833,1.0921,0.9778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2187,NA,NA,NA,NA,NA
"S_MS0008_01",1.4113,NA,1.5531,1.2425,1.3639,1.1512,NA,1.3033,1.111,1.1781,NA,1.5849,1.2772,0.95491,1.2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1842,1.0751,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.252,NA,NA,NA,NA,NA
"S_MS0009_01",NA,0.91949,0.89275,0.99559,0.85347,1.1342,0.97856,0.99719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,1.0887,1.4257,1.1525,0.91408,1.1157,1.1657,1.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95024,1.2325,1.1869,0.97926,1.036,NA,1.1598,NA,NA,1.0903,0.96568,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0931,0.87988,1.1532,NA,0.88946,1.3312,1.0918,0.91793,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1505,1.0179,NA,NA
"S_MS0021_01",1.0228,1.0534,1.1209,1.0106,0.99548,1.0471,1.0442,0.8289,NA,0.96528,0.93312,0.91896,0.84322,1.0071,0.98031,0.86013,0.83487,0.98936,0.98357,NA,1.0191,0.94637,1.0266,0.98113,1.0098,0.854,0.89416,0.89621,1.1074,1.1638
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98538,1.0652,NA,NA,1.1383,NA,1.1043,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99667,1.3691,0.82072,NA,1.1246
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.1752333333333331,1.0431975,1.2481125,1.1002975,1.060066,1.15822,1.096565,1.053758,1.14205,1.1352266666666666,1.15116,1.1711866666666666,1.0602099999999999,1.08177,1.09457,0.918965,0.963985,0.951215,1.1086175,1.1869,0.9626066666666667,1.1129674999999999,1.0592000000000001,1.0407899999999999,1.166175,0.9752566666666667,1.126015,0.9251275,1.1074,1.1442
"Min",1.0228,0.91949,0.89275,0.99559,0.85347,1.0471,0.97856,0.8289,1.111,0.96528,0.93312,0.91896,0.84322,0.95491,0.98031,0.86013,0.83487,0.87988,0.98357,1.1869,0.88946,0.94637,1.0266,0.91793,1.0098,0.854,0.89416,0.82072,1.1074,1.1246
"Q25",1.0572,1.0199224999999998,1.0638625000000002,1.0068475,0.91408,1.1157,1.02779,0.99719,1.126525,1.07169,1.04214,0.96433,0.9517149999999999,0.9810050000000001,1.036205,0.8895474999999999,0.8994275,0.93265,1.0447925,1.1869,0.9343600000000001,1.0135925000000001,1.0429,0.96533,1.1406,0.925335,1.041265,0.8773375,1.1074,1.1344
"Q50",1.0916,1.07105,1.2732999999999999,1.08155,0.99548,1.1342,1.10495,1.0038,1.14205,1.1781,1.15116,1.0097,1.0602099999999999,1.0071,1.0921,0.918965,0.963985,0.9678100000000001,1.1092,1.1869,0.97926,1.08715,1.0592000000000001,1.042715,1.20145,0.99667,1.1204,0.9309449999999999,1.1074,1.1442
"Q75",1.25145,1.094325,1.45755,1.175,1.1734,1.1512,1.173725,1.1356,1.157575,1.2202,1.2601799999999999,1.2973,1.1687049999999999,1.1452,1.1517,0.9483824999999999,1.0285425,0.986375,1.173025,1.1869,0.99918,1.186525,1.0755000000000001,1.118175,1.2270249999999998,1.035885,1.2051500000000002,0.978735,1.1074,1.154
"Max",1.4113,1.1112,1.5531,1.2425,1.3639,1.3429,1.1978,1.3033,1.1731,1.2623,1.3692,1.5849,1.2772,1.2833,1.2113,0.9778,1.0931,0.98936,1.2325,1.1869,1.0191,1.3312,1.0918,1.1598,1.252,1.0751,1.3691,1.0179,1.1074,1.1638
"NAs",9.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.0,8.0,11.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,11.0,10.0
"NA%",75.0,66.67,66.67,66.67,58.33,58.33,66.67,58.33,83.33,75.0,83.33,75.0,83.33,75.0,75.0,83.33,83.33,66.67,66.67,91.67,75.0,66.67,83.33,66.67,66.67,75.0,66.67,66.67,91.67,83.33
