"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,0.90356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1056,NA,0.72277,0.79143,NA,1.1341,1.0279,NA,NA,NA,2.0536,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,2.129,NA,2.1604,NA,NA,NA,NA,1.2396,1.1884,1.256,NA,1.1182,0.92105,1.455,NA,1.3201,1.2962,NA,1.617,NA,NA,NA,NA,NA,1.3424,1.1616
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.2803,NaN,1.021435,1.043815,NaN,1.37555,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"Min",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.1056,NaN,0.72277,0.79143,NaN,1.1341,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"Q25",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.19295,NaN,0.8721025,0.9176225,NaN,1.254825,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"Q50",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.2803,NaN,1.021435,1.043815,NaN,1.37555,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"Q75",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.36765,NaN,1.1707675,1.1700075,NaN,1.496275,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"Max",NaN,0.90356,NaN,NaN,2.129,NaN,2.1604,NaN,NaN,NaN,NaN,1.2396,1.1884,1.256,NaN,1.1182,0.92105,1.455,NaN,1.3201,1.2962,NaN,1.617,1.0279,NaN,NaN,NaN,2.0536,1.3424,1.1616
"NAs",5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
"NA%",100.0,80.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,60.0,100.0,60.0,60.0,100.0,60.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0
"unique",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
"error",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12353155467328991,NaN,0.2111880468030802,0.1784631449697668,NaN,0.17073093231749187,NaN,NaN,NaN,NaN,NaN,NaN,NaN
