"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",NA,0.72381,0.6299,0.7495,NA,NA,NA,NA,1.1825,0.78119,0.8896,0.75256,NA,NA,0.5041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96862,1.0563,NA,NA,NA,NA
"S_MS0006_02",0.96343,0.90775,0.87488,0.77469,0.69068,0.31016,0.13199,0.045713,0.97568,0.95238,0.86074,0.84362,0.78868,0.68471,0.61893,0.42676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_01",NA,NA,NA,NA,NA,NA,NA,NA,0.74467,1.1509,NA,NA,NA,NA,NA,0.45145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65449,1.0751,NA,NA,NA,NA
"S_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3053,0.80092,NA,NA,0.34584,0.13016,0.095166,0.048217,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66693,1.3117,1.5326,0.68726,1.9675,0.54653
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.96343,0.81578,0.75239,0.762095,0.69068,0.31016,0.13199,0.045713,0.9676166666666668,0.9614900000000001,0.87517,0.79809,0.78868,0.68471,0.561515,0.43910499999999997,1.3053,0.80092,NaN,NaN,0.34584,0.13016,0.095166,0.048217,0.7633466666666667,1.1477000000000002,1.5326,0.68726,1.9675,0.54653
"Min",0.96343,0.72381,0.6299,0.7495,0.69068,0.31016,0.13199,0.045713,0.74467,0.78119,0.86074,0.75256,0.78868,0.68471,0.5041,0.42676,1.3053,0.80092,NaN,NaN,0.34584,0.13016,0.095166,0.048217,0.65449,1.0563,1.5326,0.68726,1.9675,0.54653
"Q25",0.96343,0.769795,0.691145,0.7557975,0.69068,0.31016,0.13199,0.045713,0.860175,0.866785,0.867955,0.775325,0.78868,0.68471,0.5328075,0.43293249999999994,1.3053,0.80092,NaN,NaN,0.34584,0.13016,0.095166,0.048217,0.66071,1.0657,1.5326,0.68726,1.9675,0.54653
