"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0228,1.0094,0.85622,0.88995,0.95188,0.81514,0.8343,0.96353,NA,NA,0.76206,0.88752,0.98671,0.77284,0.89134,0.84638,NA,NA,NA,NA,NA,NA,NA,NA,0.79103,1.1439,NA,NA,NA,NA
"S_MS0006_02",0.94399,1.0229,0.9338,0.95933,0.8523,0.9244,0.85777,0.86694,0.93949,0.84206,0.8667,0.89244,0.87537,0.86331,0.78595,0.91326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80372,1.12,NA,NA,NA,NA
"S_MS0008_01",0.89761,0.7783,0.81566,0.80964,0.8056,0.79966,NA,0.76889,0.88337,0.79585,0.78491,0.79074,0.74676,0.77962,0.734,0.74368,NA,NA,NA,NA,NA,NA,NA,NA,0.71792,0.97711,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81375,1.1383,NA,NA,NA,NA
"S_MS0009_01",0.90492,0.82755,0.78094,0.80995,0.78278,0.83234,0.69641,0.67102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.0813,0.91979,0.9157,0.91514,0.8844,0.80779,0.78492,0.87597,NA,NA,NA,NA,NA,NA,NA,NA,0.86729,0.95978,0.87846,0.87399,0.98169,0.84673,1.0078,0.85186,NA,NA,0.97416,0.84858,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86167,0.93852,0.90499,0.83405,0.92282,0.76218,1.0164,0.76793,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0538,0.7839,NA,NA
"S_MS0021_01",0.86553,0.86033,0.90841,0.87107,0.88588,0.85577,0.82822,0.7832,0.91634,0.91381,0.78394,0.77061,0.92914,0.85406,0.84358,0.78357,0.91197,0.85968,0.89442,0.9391,0.81063,0.74988,0.84801,0.75522,0.87574,1.0404,0.99706,0.93599,1.148,0.70179
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93023,0.85375,0.82542,0.8342,0.88401,0.81111,0.82759,0.79939,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90031,1.1591,1.0204,0.97705,1.2124,0.75326
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
