"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.90593,0.94493,0.93101,1.1294,NA,0.66147,NA,0.7677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,1.0941,1.0222,1.4381,0.73198,0.51998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,1.5453,1.7218,0.80094,NA,1.2936,NA,NA,NA,1.3955,NA,1.2316,0.85318,NA,NA,0.83004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.61982,NA,1.078,NA,1.3082,NA,NA,NA,NA,NA,NA,NA,NA,0.72804,0.82637,NA,NA,0.7943,NA,NA,NA,NA,NA,0.69786,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.762875,1.1947766666666668,1.1882525,1.1228133333333332,1.02009,0.8250166666666666,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"Min",0.61982,0.94493,0.93101,0.80094,0.73198,0.51998,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"Q25",0.6913475,1.0195150000000002,0.9994025000000001,0.96517,0.8760349999999999,0.590725,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"Q50",0.762875,1.0941,1.0501,1.1294,1.02009,0.66147,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"Q75",0.8344024999999999,1.3197,1.23895,1.28375,1.164145,0.977535,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"Max",0.90593,1.5453,1.7218,1.4381,1.3082,1.2936,NaN,0.7677,NaN,1.3955,NaN,1.2316,0.85318,0.72804,0.82637,0.83004,NaN,0.7943,NaN,NaN,NaN,NaN,NaN,0.69786,NaN,NaN,NaN,NaN,NaN,NaN
"NAs",3.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
"NA%",60.0,40.0,20.0,40.0,60.0,40.0,100.0,80.0,100.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0
"unique",2.0,3.0,4.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"error",0.10115516058264154,0.10419686369418081,0.0902052849840989,0.10621035445093191,0.20372453472765623,0.13730849703954692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
