"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.1289,NA,0.8297,1.0152,1.2824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.99452,1.0021,1.1017,NA,0.90949,NA,1.1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.74876,0.86641,0.7476,0.73026,NA,0.12343,NA,0.83025,NA,NA,NA,NA,NA,NA,NA,NA,0.80685,NA,NA,0.93047,0.66409,NA,NA,1.26,NA,NA,1.6247,0.45521,NA,NA
"P_MS0019_01",1.0539,0.89057,1.0527,1.0364,0.8321,0.56599,0.95332,0.99388,NA,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,NA,NA,NA,NA,NA,NA,NA,NA,1.2845,0.99546,NA,NA,NA,NA
"P_MS0021_01",1.0439,1.0328,NA,1.1486,1.33,NA,0.89871,0.7356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9939959999999999,0.94797,0.932925,0.982615,1.0884975,0.34471,0.99151,0.8532433333333334,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"Min",0.74876,0.86641,0.7476,0.73026,0.8321,0.12343,0.89871,0.7356,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"Q25",0.99452,0.88453,0.809175,0.943965,0.8901425000000001,0.23407,0.926015,0.7829250000000001,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"Q50",1.0439,0.9463349999999999,0.9412,1.0258,1.095945,0.34471,0.95332,0.83025,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"Q75",1.0539,1.0097749999999999,1.06495,1.06445,1.2943,0.45535,1.03791,0.912065,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"Max",1.1289,1.0328,1.1017,1.1486,1.33,0.56599,1.1225,0.99388,NaN,1.1087,1.0215,1.0592,1.1313,0.94769,0.9381,0.85531,0.80685,NaN,NaN,0.93047,0.66409,NaN,NaN,1.26,1.2845,0.99546,1.6247,0.45521,NaN,NaN
"NAs",0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
"NA%",0.0,20.0,20.0,20.0,20.0,60.0,40.0,40.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0
"unique",5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
"error",0.02905494070205617,0.02044962275528165,0.042776504332596714,0.04453198164896026,0.06352574938476394,0.15646858854095924,0.03889351288382737,0.04355540486085042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
