"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0735,0.89724,0.84493,1.0326,0.81773,0.80667,NA,1.0052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",1.0049,0.76956,0.94478,0.92105,0.6962,0.66161,0.69646,0.55468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.93845,0.6333,0.70568,0.76062,0.89736,0.97656,0.93471,0.89915,NA,NA,NA,NA,NA,NA,NA,NA,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.91554,0.82603,NA,NA,1.3634,0.61627,NA,NA
"P_MS0019_01",0.97719,1.1495,0.84195,0.81547,0.80471,1.1628,0.67295,0.79723,NA,0.70709,1.0132,0.93292,0.96831,0.92239,0.87919,0.62234,NA,NA,NA,NA,NA,NA,NA,NA,1.2338,0.70507,NA,NA,NA,NA
"P_MS0021_01",0.80162,0.88671,0.89995,0.90273,0.9424,0.89846,0.77817,0.73605,0.90098,NA,NA,NA,NA,0.78702,NA,NA,NA,NA,NA,NA,NA,NA,0.65724,0.54466,NA,NA,NA,NA,NA,0.87142
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.959132,0.867262,0.8474579999999999,0.8864940000000001,0.8316800000000001,0.90122,0.7705725000000001,0.798462,0.90098,0.70709,1.0132,0.93292,0.96831,0.854705,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.78639,0.6853450000000001,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"Min",0.80162,0.6333,0.70568,0.76062,0.6962,0.66161,0.67295,0.55468,0.90098,0.70709,1.0132,0.93292,0.96831,0.78702,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.65724,0.54466,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"Q25",0.93845,0.76956,0.84195,0.81547,0.80471,0.80667,0.6905825,0.73605,0.90098,0.70709,1.0132,0.93292,0.96831,0.8208625,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.7218150000000001,0.6150025000000001,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"Q50",0.97719,0.88671,0.84493,0.90273,0.81773,0.89846,0.7373149999999999,0.79723,0.90098,0.70709,1.0132,0.93292,0.96831,0.854705,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.78639,0.6853450000000001,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"Q75",1.0049,0.89724,0.89995,0.92105,0.89736,0.97656,0.817305,0.89915,0.90098,0.70709,1.0132,0.93292,0.96831,0.8885475,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.850965,0.7556875,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"Max",1.0735,1.1495,0.94478,1.0326,0.9424,1.1628,0.93471,1.0052,0.90098,0.70709,1.0132,0.93292,0.96831,0.92239,0.87919,0.62234,0.86576,0.82676,0.81447,0.84519,0.84432,1.2924,0.91554,0.82603,1.2338,0.70507,1.3634,0.61627,NaN,0.87142
"NAs",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0
"NA%",0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,80.0,80.0,80.0,80.0,100.0,80.0
"unique",5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
"error",0.02018380932331654,0.03810762286997183,0.01799019507398405,0.020902956853038758,0.01893398917291335,0.037478058140730824,0.029588024067672497,0.03408887106960277,NaN,NaN,NaN,NaN,NaN,0.047860522484611465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09132284079024261,0.09947931751122943,NaN,NaN,NaN,NaN,NaN,NaN
