"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.88056,0.91471,0.85125,0.72792,0.84971,0.43418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.91859,0.95993,0.85682,0.71489,0.62601,0.37374,0.31274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,1.1134,0.96195,0.64142,0.93717,NA,0.37167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74773,NA,NA
"P_MS0019_01",NA,NA,NA,NA,1.5461,0.57438,NA,0.62653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",0.90847,0.92007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8039
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.90254,0.9770274999999999,0.8900066666666667,0.6947433333333334,0.9897475,0.4607666666666666,0.342205,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"Min",0.88056,0.91471,0.85125,0.64142,0.62601,0.37374,0.31274,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"Q25",0.894515,0.91873,0.854035,0.6781550000000001,0.793785,0.40396,0.3274725,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"Q50",0.90847,0.94,0.85682,0.71489,0.89344,0.43418,0.342205,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"Q75",0.91353,0.9982975,0.909385,0.7214050000000001,1.0894024999999998,0.5042800000000001,0.3569375,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"Max",0.91859,1.1134,0.96195,0.72792,1.5461,0.57438,0.37167,0.62653,NaN,NaN,NaN,NaN,NaN,0.87109,NaN,NaN,NaN,0.58983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.74773,NaN,0.8039
"NAs",2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
"NA%",40.0,20.0,40.0,40.0,20.0,40.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0
"unique",3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"error",0.006565430509705954,0.023281524718737092,0.020788989161822424,0.015545555396723294,0.09834123923815398,0.03430944238889692,0.020834901307661618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
