"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.039,0.9752,NA,0.90631,NA,NA,NA,1.011,1.0099,0.90497,0.84266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85536,NA,NA,NA,NA,NA
"S_MS0006_02",1.3127,0.86683,NA,0.78176,0.96488,0.75145,NA,0.79813,NA,0.93372,0.83969,0.96064,1.3367,0.88454,NA,0.76013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83781,1.0775,NA,NA,NA,NA
"S_MS0008_01",0.829,1.0854,NA,NA,1.0227,0.91251,NA,0.99072,1.0879,1.0159,0.97664,0.87686,0.95011,0.94999,1.0827,1.1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1893,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99013,NA,NA,NA,NA
"S_MS0009_01",NA,0.82285,0.74813,0.94953,0.76869,0.66536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.82846,1.0122,0.92603,0.98335,1.0654,NA,1.0196,1.1365,NA,NA,NA,NA,NA,NA,NA,NA,1.1138,1.1149,1.1413,0.94325,0.99547,0.90649,0.74503,0.98854,NA,NA,1.0601,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0671,0.89863,1.1149,0.91511,1.0416,0.99443,0.73537,1.0502,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4074,0.91502,NA,NA
"S_MS0021_01",1.0322,0.84154,0.83176,0.86285,0.82873,NA,NA,0.82199,0.99207,NA,NA,0.77385,0.94467,NA,0.82113,NA,0.92161,0.85522,0.79846,NA,0.9204,0.78479,0.93064,0.85538,0.83254,1.0317,1.0738,0.87879,NA,0.8101
