"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0327,1.0161,0.96247,1.0426,0.99468,1.1312,0.90686,0.7617,0.93431,1.1525,1.1372,0.97739,0.93499,0.92798,0.84639,1.0554,NA,NA,NA,NA,NA,NA,NA,NA,0.97315,1.1177,NA,NA,NA,NA
"S_MS0006_02",0.95294,0.97988,0.99343,0.88767,1.0353,0.91743,0.88821,0.72437,0.9348,1.0514,NA,1.0287,1.0266,0.98829,0.9505,0.7948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84656,NA,NA,NA,NA
"S_MS0008_01",1.0553,0.55816,0.84551,1.1067,0.95971,1.0153,NA,0.71608,1.018,0.89202,0.87477,0.93164,0.94906,1.1087,0.97612,1.0725,NA,NA,NA,NA,NA,NA,NA,NA,1.1049,1.0378,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88065,0.96267,NA,NA,NA,NA
"S_MS0009_01",1.0887,0.88885,1.0521,1.1769,0.87574,1.0704,0.83965,0.94904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.91707,0.94698,0.98062,0.96834,0.80664,1.1463,0.74679,0.96609,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1091,0.84912,1.0408,1.0287,0.94693,0.98986,0.92815,NA,NA,1.0665,0.69987,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92612,1.0648,0.90813,1.0366,1.1045,0.97885,NA,0.832,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0222,0.82165,NA,NA
"S_MS0021_01",0.94838,1.0119,1.0142,0.98006,1.0978,1.0272,0.93617,0.84404,1.065,1.0813,0.97307,0.96899,1.0089,0.99974,0.8111,0.78471,0.78882,0.98919,0.97026,1.0194,1.0938,0.83936,0.88838,0.79285,1.0378,0.84345,0.96153,0.72681,1.0305,0.91561
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0642,NA,NA,NA,NA,0.85904,0.85296,0.8081,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0941,0.87995,1.1004,NA,1.0075,0.9867
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.9991816666666667,0.9003116666666666,0.9747216666666666,1.027045,0.961645,1.051305,0.8635359999999999,0.8268866666666667,0.9880275,1.044305,0.9950133333333332,0.97668,0.9798875,1.0061775,0.8960275,0.9268525,0.92638,1.054363333333333,0.90917,1.0322666666666667,1.0756666666666668,0.906045,0.9104,0.840275,1.0181200000000001,0.9480216666666667,1.0376575,0.7494433333333334,1.0190000000000001,0.951155
"Min",0.91707,0.55816,0.84551,0.88767,0.80664,0.91743,0.74679,0.71608,0.93431,0.89202,0.87477,0.93164,0.93499,0.92798,0.8111,0.78471,0.78882,0.98919,0.84912,1.0194,1.0287,0.83936,0.85296,0.79285,0.88065,0.84345,0.96153,0.69987,1.0075,0.91561
"Q25",0.9495199999999999,0.9033825,0.9670075,0.97127,0.8967324999999999,1.018275,0.83965,0.7337024999999999,0.9346774999999999,1.011555,0.9239200000000001,0.9596525,0.9455425,0.9732125,0.8375675,0.7922775,0.85747,1.0269949999999999,0.878625,1.028,1.06125,0.85412,0.87067,0.8042875,0.97315,0.8549074999999999,1.0070325,0.71334,1.01325,0.9333825
"Q50",0.99282,0.96343,0.987025,1.01133,0.977195,1.0488,0.88821,0.80287,0.9763999999999999,1.06635,0.97307,0.97319,0.97898,0.994015,0.8984449999999999,0.9250999999999999,0.92612,1.0648,0.90813,1.0366,1.0938,0.902985,0.88838,0.82005,1.0378,0.9213100000000001,1.0443500000000001,0.72681,1.0190000000000001,0.951155
"Q75",1.04965,1.003895,1.0090075,1.090675,1.025145,1.116,0.90686,0.92279,1.02975,1.0991,1.055135,0.9902175,1.013325,1.02698,0.956905,1.059675,0.99516,1.0869499999999999,0.939195,1.0387,1.09915,0.95491,0.93912,0.8560375,1.0941,1.0190175000000001,1.074975,0.77423,1.02475,0.9689275
"Max",1.0887,1.0161,1.0521,1.1769,1.0978,1.1463,0.93617,0.96609,1.065,1.1525,1.1372,1.0287,1.0266,1.1087,0.97612,1.0725,1.0642,1.1091,0.97026,1.0408,1.1045,0.97885,0.98986,0.92815,1.1049,1.1177,1.1004,0.82165,1.0305,0.9867
"NAs",6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,6.0,8.0,9.0,10.0,10.0
"NA%",50.0,50.0,50.0,50.0,50.0,50.0,58.33,50.0,66.67,66.67,75.0,66.67,66.67,66.67,66.67,66.67,75.0,75.0,75.0,75.0,75.0,66.67,75.0,66.67,58.33,50.0,66.67,75.0,83.33,83.33
"unique",6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,4.0,3.0,2.0,2.0
"error",0.011486152262454828,0.029017914015247486,0.011732314227364935,0.017340167875324754,0.01771134563399029,0.014057778935916983,0.014819461096814557,0.018503802542140315,0.01616442407663096,0.027506002488850805,0.044194656078828415,0.009994083874973227,0.011170928672041244,0.018812183593684705,0.019926230344176152,0.03962848488224726,0.04589672803636927,0.020210819526331077,0.02019223200474216,0.0037796727273569255,0.013674889125422305,0.01685014249445189,0.02368558586520032,0.015189670626777922,0.018604121317600572,0.01869772931599113,0.015001973255625412,0.02132237461586442,0.008131727983645264,0.025134110537275826
