"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.2223,0.72445,1.2279,0.98436,1.0975,1.7396,1.7393,3.6259,1.0053,0.78488,NA,0.97215,0.762,0.95305,0.93726,1.1705,NA,NA,NA,NA,NA,NA,NA,NA,1.3618,NA,NA,NA,NA,NA
"S_MS0006_02",0.86575,0.95221,1.0759,1.1879,1.1126,1.7801,2.4124,3.5879,0.8451,1.0149,0.93574,1.1468,1.0384,1.0536,1.0141,1.2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9557,0.98351,NA,NA,NA,NA
"S_MS0008_01",NA,0.92086,0.9675,NA,1.1202,1.4777,NA,3.9362,1.042,0.9904,NA,NA,1.0119,0.85236,0.90467,1.0892,NA,NA,NA,NA,NA,NA,NA,NA,0.98965,1.0355,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0149,1.0738,NA,NA,NA,NA
"S_MS0009_01",0.92805,1.2694,1.2402,1.5703,1.192,2.2685,2.6885,0.73506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",1.1293,1.1176,1.315,1.3442,1.7429,2.0717,0.80123,2.8146,NA,NA,NA,NA,NA,NA,NA,NA,1.0571,1.0693,1.2168,0.86685,0.90661,1.2509,0.87539,1.5406,NA,NA,0.29161,4.0955,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0631,1.0332,0.86175,1.4446,1.2209,1.2549,1.558,1.4999,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24402,3.5131,NA,NA
"S_MS0021_01",0.78981,0.99418,1.1028,1.189,1.1827,1.9103,2.1948,NA,0.75499,0.90956,0.81343,0.98604,1.027,0.86409,0.92154,1.0956,0.89659,0.99045,1.0312,1.1713,1.1028,1.1578,1.341,1.4969,1.0239,0.71083,0.26494,2.7326,0.23201,3.8877
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98912,1.01,1.1851,0.89878,1.1524,1.1865,1.3777,1.5487,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1265,0.87936,0.24857,2.6174,1.5335,4.37
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.987042,0.99645,1.1548833333333333,1.255152,1.2413166666666664,1.87465,1.967246,2.939932,0.9118475000000001,0.924935,0.874585,1.0349966666666666,0.9598249999999999,0.930775,0.9443925,1.14905,1.0014774999999998,1.0257375,1.0737125,1.0953825000000001,1.0956775,1.2125249999999999,1.2880225,1.521525,1.0787416666666667,0.9366,0.262285,3.23965,0.8827550000000001,4.12885
"Min",0.78981,0.72445,0.9675,0.98436,1.0975,1.4777,0.80123,0.73506,0.75499,0.78488,0.81343,0.97215,0.762,0.85236,0.90467,1.0892,0.89659,0.99045,0.86175,0.86685,0.90661,1.1578,0.87539,1.4969,0.9557,0.71083,0.24402,2.6174,0.23201,3.8877
"Q25",0.86575,0.9286975,1.0826250000000002,1.1879,1.1145,1.749725,1.7393,2.8146,0.8225724999999999,0.87839,0.8440075,0.979095,0.9494250000000001,0.8611575,0.9173224999999999,1.0939999999999999,0.9659875,1.0051125,0.9888374999999998,0.8907975,1.0537524999999999,1.179325,1.2245975,1.49915,0.9959625,0.87936,0.24743250000000003,2.7038,0.5573825,4.008275
"Q50",0.92805,0.973195,1.16535,1.189,1.15145,1.8452000000000002,2.1948,3.5879,0.9252,0.94998,0.874585,0.98604,1.01945,0.90857,0.9294,1.13305,1.02311,1.0215999999999998,1.10815,1.03504,1.1276000000000002,1.2187000000000001,1.35935,1.5202499999999999,1.0194,0.98351,0.256755,3.12285,0.8827550000000001,4.12885
"Q75",1.1293,1.0867449999999999,1.237125,1.3442,1.1896749999999998,2.0313499999999998,2.4124,3.6259,1.014475,0.9965249999999999,0.9051625,1.06642,1.02985,0.9781875,0.9564699999999999,1.1881,1.0585999999999998,1.042225,1.193025,1.239625,1.1695250000000001,1.2519,1.422775,1.5426250000000001,1.10085,1.0355,0.2716075,3.6587000000000005,1.2081275,4.249425
"Max",1.2223,1.2694,1.315,1.5703,1.7429,2.2685,2.6885,3.9362,1.042,1.0149,0.93574,1.1468,1.0384,1.0536,1.0141,1.2409,1.0631,1.0693,1.2168,1.4446,1.2209,1.2549,1.558,1.5487,1.3618,1.0738,0.29161,4.0955,1.5335,4.37
"NAs",7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,10.0,10.0
"NA%",58.33,50.0,50.0,58.33,50.0,50.0,58.33,58.33,66.67,66.67,83.33,75.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.0,58.33,66.67,66.67,83.33,83.33
"unique",5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,2.0,2.0
"error",0.036424707587021196,0.030807575150710365,0.02138421904288473,0.04352873006187982,0.04145776621610997,0.045944710431851304,0.14770588784202204,0.26000256153507406,0.03376775677174653,0.025912979815464414,0.04324311520346332,0.03235776058954592,0.03308229873487229,0.023353246428494696,0.012084875081239637,0.01787424240818801,0.019389263822087204,0.00847331211682695,0.040726890654650204,0.06748394495405927,0.0337562852403692,0.012024634003439205,0.07274414353217148,0.006733571829522083,0.025006979257280834,0.029164037546265786,0.005378808921747141,0.173898251500698,0.46014620232323994,0.17051880028313593
