"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,1.1038,0.98899,NA,NA,0.39485,0.23054,0.72468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60299,NA,NA,NA,0.92104,1.0735,NA,NA,NA,NA,NA,NA
"P_MS0019_01",1.0178,NA,NA,0.83086,NA,NA,1.0002,0.89475,1.0301,NA,1.0852,NA,NA,1.1941,0.97938,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92004,NA,NA,NA,NA,NA
"P_MS0021_01",0.95807,1.0694,NA,1.1489,NA,NA,0.85548,NA,NA,NA,1.1737,1.1239,NA,1.2069,NA,1.2536,NA,NA,1.0603,1.0348,NA,0.9057,NA,NA,1.2065,NA,1.2392,NA,1.1112,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.987935,1.0865999999999998,0.98899,0.9898800000000001,NaN,0.39485,0.6954066666666666,0.809715,1.0301,NaN,1.1294499999999998,1.1239,NaN,1.2005,0.97938,1.2536,NaN,NaN,0.831645,1.0348,NaN,0.9057,0.92104,1.0735,1.06327,NaN,1.2392,NaN,1.1112,NaN
"Min",0.95807,1.0694,0.98899,0.83086,NaN,0.39485,0.23054,0.72468,1.0301,NaN,1.0852,1.1239,NaN,1.1941,0.97938,1.2536,NaN,NaN,0.60299,1.0348,NaN,0.9057,0.92104,1.0735,0.92004,NaN,1.2392,NaN,1.1112,NaN
"Q25",0.9730025,1.0779999999999998,0.98899,0.9103700000000001,NaN,0.39485,0.54301,0.7671975,1.0301,NaN,1.107325,1.1239,NaN,1.1973,0.97938,1.2536,NaN,NaN,0.7173175,1.0348,NaN,0.9057,0.92104,1.0735,0.991655,NaN,1.2392,NaN,1.1112,NaN
"Q50",0.987935,1.0865999999999998,0.98899,0.9898800000000001,NaN,0.39485,0.85548,0.809715,1.0301,NaN,1.1294499999999998,1.1239,NaN,1.2005,0.97938,1.2536,NaN,NaN,0.831645,1.0348,NaN,0.9057,0.92104,1.0735,1.06327,NaN,1.2392,NaN,1.1112,NaN
"Q75",1.0028675,1.0952,0.98899,1.06939,NaN,0.39485,0.92784,0.8522325,1.0301,NaN,1.1515749999999998,1.1239,NaN,1.2037,0.97938,1.2536,NaN,NaN,0.9459725000000001,1.0348,NaN,0.9057,0.92104,1.0735,1.134885,NaN,1.2392,NaN,1.1112,NaN
"Max",1.0178,1.1038,0.98899,1.1489,NaN,0.39485,1.0002,0.89475,1.0301,NaN,1.1737,1.1239,NaN,1.2069,0.97938,1.2536,NaN,NaN,1.0603,1.0348,NaN,0.9057,0.92104,1.0735,1.2065,NaN,1.2392,NaN,1.1112,NaN
"NAs",3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0
"NA%",60.0,60.0,80.0,60.0,100.0,80.0,40.0,60.0,80.0,100.0,60.0,80.0,100.0,60.0,80.0,80.0,100.0,100.0,60.0,80.0,100.0,80.0,80.0,80.0,60.0,100.0,80.0,100.0,80.0,100.0
"unique",2.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
"error",0.021117744020136265,0.012162236636408613,NaN,0.11244412034428479,NaN,NaN,0.1363458563658909,0.06012882513819809,NaN,NaN,0.031289475067504735,NaN,NaN,0.004525483399593955,NaN,NaN,NaN,NaN,0.16168350105221002,NaN,NaN,NaN,NaN,NaN,0.10127890426934918,NaN,NaN,NaN,NaN,NaN
