"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,NA,NA,0.84794,NA,NA,0.48364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0019_01",NA,NA,NA,NA,0.9737,NA,NA,NA,0.93991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,0.97111,NA,NA,1.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74561,NA,NA,0.93291,NA,NA,NA,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",NaN,NaN,NaN,0.909525,0.9737,NaN,0.7677200000000001,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"Min",NaN,NaN,NaN,0.84794,0.9737,NaN,0.48364,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"Q25",NaN,NaN,NaN,0.8787325,0.9737,NaN,0.62568,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"Q50",NaN,NaN,NaN,0.909525,0.9737,NaN,0.7677200000000001,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"Q75",NaN,NaN,NaN,0.9403175,0.9737,NaN,0.90976,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"Max",NaN,NaN,NaN,0.97111,0.9737,NaN,1.0518,NaN,0.93991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0834,0.74561,NaN,NaN,0.93291,NaN,NaN,NaN,NaN,NaN,NaN
"NAs",5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
"NA%",100.0,100.0,100.0,60.0,80.0,100.0,60.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0
"unique",0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"error",NaN,NaN,NaN,0.04354717111937353,NaN,NaN,0.20087489439947445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
