"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",0.97948,NA,1.3281,0.98933,NA,0.89741,1.1345,0.90926,0.94237,1.1008,NA,1.0272,NA,0.97475,0.94106,0.8953,NA,NA,NA,NA,NA,NA,NA,NA,0.88733,0.97724,NA,NA,NA,NA
"S_MS0006_02",0.93124,1.0239,NA,0.91728,0.94909,0.90406,1.1366,0.83233,1.0675,0.96245,0.97402,1.1315,0.98842,1.0541,0.90652,0.92933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88578,1.1231,NA,NA,NA,NA
"S_MS0008_01",NA,0.95264,0.9574,1.0586,0.90794,0.83842,NA,1.4849,1.0749,0.98328,1.0279,1.0479,1.1554,1.0439,0.90999,0.91106,NA,NA,NA,NA,NA,NA,NA,NA,1.1823,0.79135,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.024,0.75475,NA,NA,NA,NA
"S_MS0009_01",1.3801,0.76168,0.9722,0.98813,0.75198,1.2776,1.0404,0.61993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",0.93405,0.98774,0.89965,0.86916,0.99573,0.79274,0.80449,1.2422,NA,NA,NA,NA,NA,NA,NA,NA,0.98885,0.98144,0.90632,1.0846,0.81552,0.91332,0.70681,1.0181,NA,NA,2.4977,1.8467,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83641,0.98698,0.79669,1.0254,0.82538,0.81458,1.0383,0.98929,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63356,1.4791,NA,NA
"S_MS0021_01",0.96677,0.90922,1.0392,0.96499,0.95337,0.95958,1.0844,0.77049,0.98657,0.84957,0.8698,0.98533,0.89857,0.78402,NA,1.026,0.87815,1.0575,0.89356,0.89334,0.91868,0.94184,0.80768,0.97628,0.93818,0.71182,0.64466,1.6619,0.52595,2.2764
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8139,0.85585,1.0138,0.77313,0.80841,0.91935,0.79529,0.90828,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0528,0.87779,0.59389,1.5689,0.45357,2.1712
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",1.0383280000000001,0.927036,1.03931,0.9645816666666667,0.911622,0.9449683333333333,1.040078,0.9765183333333334,1.0178349999999998,0.974025,0.9572400000000001,1.0479825,1.01413,0.9641925,0.91919,0.9404224999999999,0.8793274999999999,0.9704425000000001,0.9025924999999999,0.9441175000000002,0.8419975,0.8972725,0.83702,0.9729875,0.995065,0.8726750000000001,1.0924525,1.63915,0.48976,2.2237999999999998
"Min",0.93124,0.76168,0.89965,0.86916,0.75198,0.79274,0.80449,0.61993,0.94237,0.84957,0.8698,0.98533,0.89857,0.78402,0.90652,0.8953,0.8139,0.85585,0.79669,0.77313,0.80841,0.81458,0.70681,0.90828,0.88578,0.71182,0.59389,1.4791,0.45357,2.1712
"Q25",0.93405,0.90922,0.9574,0.9292075,0.90794,0.8531675000000001,1.0404,0.7859499999999999,0.9755199999999999,0.93423,0.92191,1.0167325,0.943495,0.9270674999999999,0.908255,0.9071199999999999,0.8307825,0.9500424999999999,0.8693425,0.8632875,0.8137424999999999,0.888635,0.77317,0.95928,0.9000425,0.7639,0.6236425,1.5464499999999999,0.471665,2.1975
"Q50",0.96677,0.95264,0.9722,0.97656,0.94909,0.9007350000000001,1.0844,0.870795,1.027035,0.9728650000000001,0.97402,1.03755,0.98842,1.009325,0.90999,0.920195,0.85728,0.98421,0.89994,0.9593700000000001,0.82045,0.916335,0.801485,0.982785,0.98109,0.83457,0.6391100000000001,1.6154,0.48976,2.2237999999999998
"Q75",0.97948,0.98774,1.0392,0.9890300000000001,0.95337,0.9457,1.1345,1.158965,1.06935,1.01266,1.00096,1.0688,1.07191,1.04645,0.9255249999999999,0.9534974999999999,0.9058250000000001,1.00461,0.93319,1.0402,0.848705,0.9249725,0.865335,0.9964925,1.0455999999999999,0.9523775,1.10792,1.7081,0.5078550000000001,2.2500999999999998
"Max",1.3801,1.0239,1.3281,1.0586,0.99573,1.2776,1.1366,1.4849,1.0749,1.1008,1.0279,1.1315,1.1554,1.0541,0.94106,1.026,0.98885,1.0575,1.0138,1.0846,0.91868,0.94184,1.0383,1.0181,1.1823,1.1231,2.4977,1.8467,0.52595,2.2764
"NAs",7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,10.0,10.0
"NA%",58.33,58.33,58.33,50.0,58.33,50.0,58.33,50.0,66.67,66.67,75.0,66.67,75.0,66.67,75.0,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.0,50.0,66.67,66.67,83.33,83.33
"unique",5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,2.0
"error",0.03843611263902739,0.020342859071428476,0.0337812954162507,0.010890709568591358,0.018899742717825557,0.028801873596785075,0.02751331671754607,0.053952424488995315,0.016069829974727994,0.0257312161666849,0.02679153846521945,0.015365293463815344,0.04344366121771967,0.03129504575907343,0.006339759021007384,0.0146804493537891,0.019428948587846096,0.020968668728108777,0.022210136516070768,0.03480818189107987,0.012898259956127164,0.01411946785101455,0.03537610746205221,0.011635801679693874,0.019150493807094254,0.02582710412531765,0.2342712793730006,0.03930267961602618,0.025590194411141173,0.037193816690412544
