"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"S_MS0006_01",1.0754,1.0867,0.96979,1.0772,1.1798,0.91208,1.0151,1.0699,1.0041,0.93381,0.91313,NA,NA,NA,1.0793,1.0755,NA,NA,NA,NA,NA,NA,NA,NA,1.0245,1.2869,NA,NA,NA,NA
"S_MS0006_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0006_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96515,1.1608,NA,NA,NA,NA
"S_MS0008_01",0.86456,1.032,1.0183,0.91971,1.0845,0.86534,NA,0.97846,0.98737,NA,0.97436,NA,NA,NA,NA,0.85042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9004,1.0637,NA,NA,NA,NA
"S_MS0009_01",0.93168,0.97191,0.86708,0.85221,0.84123,0.87862,0.8186,0.77826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_MS0016_01",NA,NA,NA,NA,NA,NA,0.84409,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0974,NA,NA,NA,NA,NA,NA,0.83999,NA,NA,NA,NA,NA,NA
"S_MS0016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9979,1.005,0.90398,0.9536,1.0083,1.0604,1.0891,0.95797,NA,NA,NA,NA,NA,NA
"S_MS0016_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90339,1.0798,NA,NA
"S_MS0021_01",NA,NA,0.89496,0.86523,1.0845,0.84817,NA,0.74083,0.91858,NA,NA,0.96489,0.949,NA,NA,0.86956,0.8845,NA,0.80899,1.3646,0.85174,NA,0.93092,NA,0.85322,0.98298,0.87332,1.1825,1.0231,0.78857
"S_MS0021_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0564,0.98104,0.99538,1.084,0.93729,0.96986,1.0312,1.0657,NA,NA,NA,NA,NA,NA
"S_MS0021_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93505,1.2073,0.9913,1.3568,1.3067,1.0774
"N",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"Mean",0.9572133333333332,1.0302033333333334,0.9375325000000001,0.9285875,1.0475075,0.8760525,0.8925966666666666,0.8918625,0.9700166666666666,0.93381,0.9437450000000001,0.96489,1.2022,NaN,1.0793,0.9318266666666667,1.00905,0.99302,0.9027833333333333,1.1340666666666668,0.9324433333333334,1.01513,1.0170733333333333,0.9545533333333335,0.935664,1.140336,0.92267,1.2063666666666668,1.1648999999999998,0.932985
"Min",0.86456,0.97191,0.86708,0.85221,0.84123,0.84817,0.8186,0.74083,0.91858,0.93381,0.91313,0.96489,0.949,NaN,1.0793,0.85042,0.8845,0.98104,0.80899,0.9536,0.85174,0.96986,0.93092,0.83999,0.85322,0.98298,0.87332,1.0798,1.0231,0.78857
"Q25",0.89812,1.0019550000000002,0.88799,0.861975,1.0236825,0.8610475000000001,0.831345,0.7689024999999999,0.9529749999999999,0.93381,0.9284375,0.96489,1.0756000000000001,NaN,1.0793,0.85999,0.96955,0.98703,0.8564849999999999,1.0188000000000001,0.894515,0.992495,0.9810599999999999,0.89898,0.9004,1.0637,0.888355,1.13115,1.0939999999999999,0.8607775
"Q50",0.93168,1.032,0.932375,0.8924700000000001,1.0845,0.87198,0.84409,0.87836,0.98737,0.93381,0.9437450000000001,0.96489,1.2022,NaN,1.0793,0.86956,1.02715,0.99302,0.90398,1.084,0.93729,1.01513,1.0312,0.95797,0.93505,1.1608,0.90339,1.1825,1.1648999999999998,0.932985
"Q75",1.0035399999999999,1.05935,0.9819175,0.9590825,1.108325,0.886985,0.929595,1.00132,0.995735,0.93381,0.9590525000000001,0.96489,1.3288,NaN,1.0793,0.9725299999999999,1.06665,0.99901,0.9496800000000001,1.2243,0.972795,1.037765,1.06015,1.011835,0.96515,1.2073,0.947345,1.26965,1.2357999999999998,1.0051925
"Max",1.0754,1.0867,1.0183,1.0772,1.1798,0.91208,1.0151,1.0699,1.0041,0.93381,0.97436,0.96489,1.4554,NaN,1.0793,1.0755,1.0974,1.005,0.99538,1.3646,1.0083,1.0604,1.0891,1.0657,1.0245,1.2869,0.9913,1.3568,1.3067,1.0774
"NAs",9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,11.0,10.0,11.0,10.0,12.0,11.0,9.0,8.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,10.0
"NA%",75.0,75.0,66.67,66.67,66.67,66.67,75.0,66.67,75.0,91.67,83.33,91.67,83.33,100.0,91.67,75.0,66.67,83.33,75.0,75.0,75.0,83.33,75.0,75.0,58.33,58.33,75.0,75.0,83.33,83.33
"unique",3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0
"error",0.03590471917811443,0.019138695628761384,0.017284330496989662,0.02582480254643778,0.036167608285073254,0.006765051544211128,0.03561793404909842,0.03950549077739069,0.015108023009621725,NaN,0.021648074106026153,NaN,0.17903943699643385,NaN,NaN,0.04159741569608131,0.02313221509064793,0.008471139238614794,0.031066920659429054,0.07000813709319267,0.026130816276175885,0.03201072398431499,0.026676873324480332,0.037631260990082495,0.012962329620866766,0.023878430836217022,0.020435831549293775,0.046677931180154696,0.10026774157225248,0.10211682580505524
