"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",0.69235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",0.88119,NA,NA,1.0682,0.79952,1.1418,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",1.3042,NA,NA,NA,NA,0.96395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1842,0.85462,0.93471,1.0375,0.82247,0.77031,1.0165,0.6175,NA,NA,1.2421,0.71747,NA,NA
"P_MS0019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0021_01",1.1001,NA,1.1947,1.2547,1.3551,0.71382,1.1412,1.0899,1.0869,NA,0.9747,1.0886,NA,NA,NA,0.94674,NA,NA,0.7173,1.3073,0.78469,0.79708,0.68171,NA,0.50797,2.4369,0.8049,NA,1.5253,0.46197
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.9944600000000001,NaN,1.1947,1.1614499999999999,1.07731,0.9398566666666667,1.1412,1.09495,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.8260050000000001,1.1724,0.80358,0.783695,0.849105,0.6175,0.50797,2.4369,1.0234999999999999,0.71747,1.5253,0.46197
"Min",0.69235,NaN,1.1947,1.0682,0.79952,0.71382,1.1412,1.0899,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.7173,1.0375,0.78469,0.77031,0.68171,0.6175,0.50797,2.4369,0.8049,0.71747,1.5253,0.46197
"Q25",0.8339799999999999,NaN,1.1947,1.114825,0.938415,0.838885,1.1412,1.092425,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.7716525000000001,1.10495,0.794135,0.7770025,0.7654075,0.6175,0.50797,2.4369,0.9141999999999999,0.71747,1.5253,0.46197
"Q50",0.990645,NaN,1.1947,1.1614499999999999,1.07731,0.96395,1.1412,1.09495,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.8260050000000001,1.1724,0.80358,0.783695,0.849105,0.6175,0.50797,2.4369,1.0234999999999999,0.71747,1.5253,0.46197
"Q75",1.151125,NaN,1.1947,1.208075,1.216205,1.052875,1.1412,1.0974750000000002,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.8803575000000001,1.2398500000000001,0.813025,0.7903875,0.9328025,0.6175,0.50797,2.4369,1.1328,0.71747,1.5253,0.46197
"Max",1.3042,NaN,1.1947,1.2547,1.3551,1.1418,1.1412,1.1,1.0869,NaN,0.9747,1.0886,NaN,0.60167,NaN,0.94674,1.1842,0.85462,0.93471,1.3073,0.82247,0.79708,1.0165,0.6175,0.50797,2.4369,1.2421,0.71747,1.5253,0.46197
"NAs",1.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
"NA%",20.0,100.0,80.0,60.0,60.0,40.0,80.0,60.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0
"unique",4.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
"error",0.06633237366349355,NaN,NaN,0.06593770734564552,0.19642719274581102,0.07166828419363239,NaN,0.0035708892449920642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07686604264888365,0.0953887047820652,0.013357247096613895,0.009464624266181925,0.11836613963672209,NaN,NaN,NaN,0.1545735423673793,NaN,NaN,NaN
