"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",1.0032,0.89384,1.0365,1.0603,0.73792,0.80535,0.88647,0.82519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,0.85778,1.0701,1.0522,0.73222,0.80359,0.87411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",0.851,0.8685,0.69707,0.58193,0.87933,1.0122,0.86137,0.74489,NA,NA,NA,NA,NA,NA,NA,NA,0.92719,0.92116,0.92153,0.84957,0.90172,0.95914,0.79754,0.77499,NA,NA,NA,0.59581,NA,NA
"P_MS0019_01",0.70686,1.0731,0.91778,1.4501,0.69187,1.0087,0.75709,0.66152,0.91718,1.2384,0.81968,1.0016,0.80656,0.77511,0.77775,0.7265,NA,NA,NA,NA,NA,NA,NA,NA,0.74448,NA,NA,NA,NA,NA
"P_MS0021_01",0.8949,0.89453,1.0139,0.91643,1.2314,0.85473,0.81862,0.79569,0.87965,1.01,1.1345,1.0012,NA,0.8727,0.82031,0.87627,0.9885,0.84419,0.8769,0.88456,0.87644,0.77723,0.73771,0.86067,1.4577,0.52211,1.5117,NA,0.65612,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",0.86399,0.91755,0.9470700000000001,1.012192,0.854548,0.896914,0.839532,0.7568225,0.898415,1.1242,0.97709,1.0014,0.80656,0.823905,0.79903,0.801385,0.9578450000000001,0.882675,0.899215,0.867065,0.88908,0.868185,0.767625,0.8178300000000001,1.1010900000000001,0.52211,1.5117,0.59581,0.65612,NaN
"Min",0.70686,0.85778,0.69707,0.58193,0.69187,0.80359,0.75709,0.66152,0.87965,1.01,0.81968,1.0012,0.80656,0.77511,0.77775,0.7265,0.92719,0.84419,0.8769,0.84957,0.87644,0.77723,0.73771,0.77499,0.74448,0.52211,1.5117,0.59581,0.65612,NaN
"Q25",0.8149649999999999,0.8685,0.91778,0.91643,0.73222,0.80535,0.81862,0.7240475000000001,0.8890325000000001,1.0671,0.898385,1.0013,0.80656,0.7995075,0.78839,0.7639425,0.9425175,0.8634324999999999,0.8880574999999999,0.8583175000000001,0.88276,0.8227075,0.7526675,0.7964100000000001,0.922785,0.52211,1.5117,0.59581,0.65612,NaN
"Q50",0.87295,0.89384,1.0139,1.0522,0.73792,0.85473,0.86137,0.77029,0.898415,1.1242,0.97709,1.0014,0.80656,0.823905,0.79903,0.801385,0.9578450000000001,0.882675,0.899215,0.867065,0.88908,0.868185,0.767625,0.8178300000000001,1.1010900000000001,0.52211,1.5117,0.59581,0.65612,NaN
"Q75",0.9219750000000001,0.89453,1.0365,1.0603,0.87933,1.0087,0.87411,0.803065,0.9077975,1.1813,1.055795,1.0015,0.80656,0.8483025,0.80967,0.8388275000000001,0.9731725,0.9019174999999999,0.9103725,0.8758125,0.8954,0.9136624999999999,0.7825825,0.83925,1.279395,0.52211,1.5117,0.59581,0.65612,NaN
"Max",1.0032,1.0731,1.0701,1.4501,1.2314,1.0122,0.88647,0.82519,0.91718,1.2384,1.1345,1.0016,0.80656,0.8727,0.82031,0.87627,0.9885,0.92116,0.92153,0.88456,0.90172,0.95914,0.79754,0.86067,1.4577,0.52211,1.5117,0.59581,0.65612,NaN
"NAs",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0
"NA%",20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,100.0
"unique",4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
"error",0.030684357171040757,0.017682262977345396,0.030159286927909958,0.06244791313406718,0.04445918792330783,0.021132864576294423,0.010540259617295957,0.017917489520833173,0.013268858748965547,0.0807515944115037,0.11130567842657449,0.00014142135623729392,NaN,0.03450327538799761,0.015047232303649707,0.0529516913091546,0.021676358377273646,0.027213004473964277,0.01577908782217779,0.012370833136858637,0.00893782971419795,0.06431489728282243,0.021153099359195588,0.030292454506031727,0.2521613492389347,NaN,NaN,NaN,NaN,NaN
