"x","Control_0","Control_2_5","Control_5","Control_7_5","Control_10","Control_20","Control_30","Control_45","B55_0","B55_2_5","B55_5","B55_7_5","B55_10","B55_20","B55_30","B55_45","GWL_0","GWL_2_5","GWL_5","GWL_7_5","GWL_10","GWL_20","GWL_30","GWL_45","CM_Con_H_B55_L_","CM_Con_L_B55_H_","CM_Con_H_GWL_L_","CM_Con_L_GWL_H_","CM_B55_H_GWL_L_","CM_B55_L_GWL_H_"
"P_MS0009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0009_02",NA,1.3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_MS0016_01",NA,1.1839,NA,NA,NA,1.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0539,1.1672,1.2362,1.0769,NA,NA,NA,NA,0.82641,NA,NA
"P_MS0019_01",NA,NA,NA,NA,0.92316,0.98804,0.9461,0.96044,NA,NA,1.0158,NA,NA,NA,0.99329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0923,NA,NA,NA,NA
"P_MS0021_01",NA,NA,NA,NA,1.216,1.6426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1512,NA,NA,NA,NA,NA,0.8105,NA,NA,NA
"N",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Mean",NaN,1.2844,NaN,NaN,1.06958,1.2202466666666665,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1592,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"Min",NaN,1.1839,NaN,NaN,0.92316,0.98804,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1512,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"Q25",NaN,1.23415,NaN,NaN,0.99637,1.00907,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1552,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"Q50",NaN,1.2844,NaN,NaN,1.06958,1.0301,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1592,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"Q75",NaN,1.33465,NaN,NaN,1.14279,1.33635,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1632,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"Max",NaN,1.3849,NaN,NaN,1.216,1.6426,0.9461,0.96044,NaN,NaN,1.0158,NaN,NaN,NaN,0.99329,NaN,NaN,NaN,NaN,1.0539,1.1672,1.2362,1.0769,NaN,NaN,1.0923,0.8105,0.82641,NaN,NaN
"NAs",5.0,3.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
"NA%",100.0,60.0,100.0,100.0,60.0,40.0,80.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,60.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0
"unique",0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
"error",NaN,0.07106423150924805,NaN,NaN,0.10353457490133429,0.12212426027676954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005656854249492385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
