"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-4.333333333333333,0.0,141.404,124.037,17.36699999999999,17.367173670868343,1.017736396673295
2.0,-3.3333333333333335,60.0,140.317,123.317,17.000000000000014,17.000340003400037,0.9962395209016268
3.0,-2.3333333333333335,120.0,139.901,123.084,16.817000000000007,16.817504517567734,0.9855251506729749
4.0,-1.3333333333333333,180.0,138.334,121.201,17.13300000000001,17.13368533370659,1.0040537109679726
5.0,-0.3333333333333333,240.0,140.067,123.064,17.003000000000014,17.00385017125412,0.9964452207841312
6.0,1.7333333333333336,364.0,146.725,129.022,17.703000000000003,17.70406221186604,1.0374784535153152
7.0,2.7333333333333334,424.0,145.884,128.489,17.394999999999982,17.396217692618727,1.0194384098276126
8.0,3.733333333333333,484.0,145.482,128.301,17.18100000000001,17.182374534980678,1.006906954287852
9.0,4.733333333333333,544.0,145.623,128.2,17.423000000000002,17.42456814056527,1.0210997787575258
10.0,5.733333333333333,604.0,142.918,125.687,17.23100000000001,17.23272318615788,1.0098574432849419
11.0,6.733333333333333,664.0,144.539,127.757,16.781999999999982,16.783846121534804,0.9835527298665994
12.0,7.733333333333333,724.0,144.608,127.628,16.980000000000004,16.982037722260895,0.9951669861293917
13.0,8.733333333333333,784.0,145.156,127.691,17.465000000000003,17.46727059758565,1.0236021919630733
14.0,9.733333333333333,844.0,141.977,125.128,16.849000000000004,16.85135902512791,0.9875090638409094
15.0,10.733333333333333,904.0,144.324,127.226,17.098000000000013,17.100564892362133,1.0021128149264549
16.0,11.733333333333333,964.0,142.174,125.239,16.935000000000002,16.937709816779563,0.9925693197703387
17.0,12.733333333333333,1024.0,144.05,127.131,16.91900000000001,16.921876474493416,0.9916414676608946
18.0,13.733333333333333,1084.0,142.065,124.851,17.214,17.21709879888353,1.0089418361800566
19.0,14.733333333333333,1144.0,142.998,126.961,16.036999999999992,16.040047319486174,0.939965262671712
20.0,15.733333333333333,1204.0,143.288,126.98,16.308000000000007,16.311261926181754,0.9558587512596984
21.0,16.733333333333334,1264.0,141.31,124.746,16.564000000000007,16.567478805261775,0.9708733557211704
22.0,17.733333333333334,1324.0,142.917,127.072,15.844999999999999,15.84848628347712,0.9287395651445501
23.0,18.733333333333334,1384.0,140.45,124.652,15.797999999999988,15.801633957889125,0.9259939648572867
24.0,19.733333333333334,1444.0,140.488,124.694,15.793999999999997,15.79779101490359,0.9257687639684811
25.0,20.733333333333334,1504.0,142.097,126.712,15.385000000000005,15.388846730821323,0.9018041575213103
26.0,21.733333333333334,1564.0,139.829,124.588,15.241000000000014,15.244963175190462,0.8933724153032933
27.0,22.733333333333334,1624.0,141.938,126.621,15.316999999999993,15.321136148354894,0.8978362393371543
28.0,23.733333333333334,1684.0,139.415,124.277,15.137999999999991,15.14223923346498,0.8873526739058123
29.0,24.733333333333334,1744.0,141.099,126.362,14.736999999999995,14.741274349750752,0.863855669518256
30.0,25.733333333333334,1804.0,138.807,124.005,14.801999999999992,14.806441266156606,0.867674525939117
31.0,26.733333333333334,1864.0,140.74,126.25,14.490000000000009,14.494492596316459,0.8493939742957208
32.0,27.733333333333334,1924.0,140.902,126.414,14.487999999999985,14.492636901864715,0.8492852284617448
33.0,28.733333333333334,1984.0,138.564,123.921,14.642999999999986,14.647832987399047,0.8583798979723316
34.0,29.733333333333334,2044.0,138.188,123.94,14.24799999999999,14.252845143627733,0.8352331550153083
35.0,30.733333333333334,2104.0,138.104,123.983,14.12100000000001,14.125943215012175,0.8277965557155196
36.0,31.733333333333338,2164.0,140.212,125.957,14.254999999999995,14.260132723834852,0.8356602156160152
37.0,32.733333333333334,2224.0,139.489,126.069,13.420000000000002,13.424966318712306,0.7867185015593542
38.0,33.733333333333334,2284.0,139.586,126.007,13.579000000000008,13.584161000528004,0.7960474934213075
39.0,34.733333333333334,2344.0,136.695,123.837,12.85799999999999,12.863015597978023,0.7537875415501615
40.0,35.733333333333334,2404.0,138.561,125.689,12.872000000000014,12.877149829897329,0.7546158238335032
41.0,36.733333333333334,2464.0,137.459,125.856,11.603000000000009,11.607758205365453,0.6802280113775611
42.0,37.733333333333334,2524.0,135.898,123.78,12.117999999999995,12.123090628957243,0.710427085436167
43.0,38.733333333333334,2584.0,134.843,123.892,10.950999999999993,10.955709942565074,0.6420172315456829
44.0,39.733333333333334,2644.0,136.266,125.717,10.548999999999992,10.553642581292976,0.618455620702383
45.0,40.733333333333334,2704.0,135.81,125.925,9.885000000000005,9.8894492510064,0.5795331259159013
46.0,41.733333333333334,2764.0,133.438,123.883,9.554999999999993,9.559396311074018,0.5601916431758709
47.0,42.733333333333334,2824.0,134.736,125.806,8.929999999999993,8.934198086473033,0.5235543065331647
48.0,43.733333333333334,2884.0,132.06,123.9,8.159999999999997,8.16391774018242,0.47841499031978163
49.0,44.733333333333334,2944.0,133.156,126.018,7.138000000000005,7.141498477056886,0.4185000429332551
50.0,45.733333333333334,3004.0,132.409,125.975,6.4339999999999975,6.437217804384056,0.3772283836732914
51.0,46.733333333333334,3064.0,130.166,123.609,6.557000000000002,6.560344922882836,0.3844437747489222
52.0,47.733333333333334,3124.0,129.277,123.618,5.658999999999992,5.661943445229426,0.33179641254935777
53.0,48.733333333333334,3184.0,128.347,123.617,4.730000000000004,4.732507564445885,0.2773303985522618
54.0,49.733333333333334,3244.0,130.232,125.686,4.545999999999992,4.548455502926114,0.26654473558594816
55.0,50.733333333333334,3304.0,127.819,123.682,4.1370000000000005,4.139275975835981,0.2425663436273461
56.0,51.733333333333334,3364.0,129.495,125.713,3.7820000000000107,3.784118513128323,0.221753706914095
57.0,52.733333333333334,3424.0,129.563,125.451,4.111999999999995,4.114344508121332,0.24110533088016284
58.0,53.733333333333334,3484.0,126.9,123.557,3.3430000000000035,3.344939502401329,0.1960173106332438
59.0,54.733333333333334,3544.0,126.571,123.42,3.1509999999999962,3.1528596385394203,0.18476120919583922
60.0,55.733333333333334,3604.0,126.014,123.253,2.7609999999999957,2.7626570970794067,0.16189489047039168
61.0,56.733333333333334,3664.0,125.567,123.379,2.187999999999988,2.189335087160173,0.12829755980700125
62.0,57.733333333333334,3724.0,125.879,123.496,2.3830000000000098,2.3844779181072804,0.13973315464635458
63.0,58.733333333333334,3784.0,125.741,123.283,2.4579999999999984,2.4595490278925505,0.1441324082160522
64.0,59.733333333333334,3844.0,125.77,123.028,2.7419999999999902,2.743755441681409,0.16078723167567446
65.0,60.733333333333334,3904.0,127.377,125.236,2.140999999999991,2.1423921023842523,0.12554664678682034
66.0,61.733333333333334,3964.0,127.459,125.27,2.189000000000007,2.1904452168691124,0.12836261468761842
67.0,62.733333333333334,4024.0,125.49,122.891,2.5989999999999895,2.600741913475842,0.1524064740676813
68.0,63.73333333333333,4084.0,125.644,122.991,2.653000000000006,2.654804653512661,0.15557461295326463
69.0,64.73333333333333,4144.0,126.96,124.925,2.0349999999999966,2.036404634543185,0.11933565899702062
70.0,65.73333333333333,4204.0,126.756,124.786,1.9699999999999989,1.971379482762637,0.11552511014661804
71.0,66.73333333333333,4264.0,124.696,122.773,1.9230000000000018,1.9243658148068827,0.11277005501062068
72.0,67.73333333333333,4324.0,127.012,125.201,1.811000000000007,1.8123043895238862,0.1062031263131265
73.0,68.73333333333333,4384.0,124.74,122.839,1.9009999999999962,1.9023882366447222,0.11148214359623308
74.0,69.73333333333333,4444.0,126.387,124.63,1.757000000000005,1.75830066118529,0.10303844558108323
75.0,70.73333333333333,4504.0,126.616,124.879,1.7369999999999948,1.7383032386534005,0.10186657356920273
76.0,71.73333333333333,4564.0,126.357,124.719,1.6380000000000052,1.6392453531742686,0.09606166729370931
77.0,72.73333333333333,4624.0,125.882,124.595,1.2870000000000061,1.2879913716291014,0.07547777907621717
78.0,73.73333333333333,4684.0,124.327,122.537,1.789999999999992,1.7913967446595942,0.10497791422333196
79.0,74.73333333333333,4744.0,126.137,124.49,1.6470000000000056,1.6483016440817215,0.09659237638029124
80.0,75.73333333333333,4804.0,126.159,124.371,1.788000000000011,1.7894309723126174,0.10486271769780586
81.0,76.73333333333333,4864.0,124.004,122.29,1.7139999999999986,1.7153889024295443,0.10052376705257614
82.0,77.73333333333333,4924.0,123.883,122.206,1.6769999999999925,1.6783757039615315,0.09835475095634304
83.0,78.73333333333333,4984.0,126.244,124.535,1.7090000000000032,1.7104190588279509,0.10023252848866404
84.0,79.73333333333333,5044.0,126.411,124.248,2.1629999999999967,2.1648176833201114,0.12686081168017027
85.0,80.73333333333333,5104.0,125.828,124.421,1.4069999999999965,1.4081964584227895,0.08252193572563313
86.0,81.73333333333333,5164.0,124.402,122.41,1.9920000000000044,1.9937138568528205,0.11683393021367507
87.0,82.73333333333333,5224.0,126.188,124.284,1.9039999999999964,1.9056572007778068,0.11167370866264573
88.0,83.73333333333333,5284.0,126.067,124.509,1.5579999999999927,1.5593716434345872,0.09138097583061026
89.0,84.73333333333333,5344.0,124.014,122.436,1.5779999999999887,1.579405045152337,0.09255495626425625
90.0,85.73333333333333,5404.0,123.966,122.137,1.8289999999999935,1.830646840967267,0.10727801511149526
91.0,86.73333333333333,5464.0,124.023,122.38,1.6430000000000007,1.6444958104905505,0.09636935014477234
92.0,87.73333333333333,5524.0,123.945,122.034,1.9109999999999872,1.9127589289832565,0.11208987812181866
93.0,88.73333333333333,5584.0,126.314,124.28,2.033999999999992,2.035892499876032,0.11930564731517546
94.0,89.73333333333333,5644.0,126.061,124.335,1.7260000000000133,1.7276232027858007,0.10124071115622617
95.0,90.73333333333333,5704.0,123.683,122.124,1.5590000000000117,1.5604817537215894,0.09144602957307951
96.0,91.73333333333333,5764.0,125.687,124.055,1.6319999999999908,1.6335674722662967,0.09572893692747174
97.0,92.73333333333333,5824.0,125.602,124.031,1.570999999999998,1.5725246093159742,0.09215175479300088
98.0,93.73333333333333,5884.0,124.077,122.078,1.9989999999999952,2.000959980233446,0.11725856139656109
99.0,94.73333333333333,5944.0,125.779,124.022,1.7569999999999908,1.758740291302047,0.10306420841269742
100.0,95.73333333333333,6004.0,126.124,123.946,2.1779999999999973,2.180179089363088,0.12776100778175234
101.0,96.73333333333333,6064.0,126.04,124.11,1.9300000000000068,1.9319502847280041,0.11321451369079999
102.0,97.73333333333333,6124.0,125.618,124.228,1.3900000000000006,1.3914185233239098,0.08153872938850788
103.0,98.73333333333333,6184.0,123.729,122.034,1.6949999999999932,1.696746749421518,0.09943131539704592
104.0,99.73333333333333,6244.0,123.831,122.069,1.7620000000000005,1.7638334332200214,0.10336267240007839
105.0,100.73333333333333,6304.0,125.46,124.006,1.4539999999999935,1.4555275017980982,0.08529558942706268
106.0,101.73333333333333,6364.0,125.601,123.943,1.6580000000000013,1.659758411793606,0.09726375617470043
107.0,102.73333333333333,6424.0,123.456,121.617,1.8389999999999986,1.8409687831111248,0.10788289281947726
108.0,103.73333333333333,6484.0,123.649,121.644,2.0049999999999955,2.007166569737063,0.11762227469595862
109.0,104.73333333333333,6544.0,125.463,123.555,1.907999999999987,1.9100808538593184,0.11193293983247402
110.0,105.73333333333333,6604.0,125.291,123.687,1.6039999999999992,1.6057653707759179,0.09409970173198189
111.0,106.73333333333333,6664.0,125.264,123.583,1.6809999999999974,1.6828669459633185,0.09861794291481085
112.0,107.73333333333333,6724.0,123.146,121.45,1.695999999999998,1.6979005841284356,0.0994989314409244
113.0,108.73333333333333,6784.0,123.422,121.545,1.8769999999999953,1.879122208822159,0.11011872754651887
114.0,109.73333333333333,6844.0,125.474,123.637,1.8370000000000033,1.839095374136332,0.10777310889403065
115.0,110.73333333333333,6904.0,123.101,121.543,1.5579999999999927,1.5597927306225268,0.09140565202522088
116.0,111.73333333333333,6964.0,123.243,121.501,1.7419999999999902,1.7440218924709017,0.10220169327493862
117.0,112.73333333333333,7024.0,124.925,123.664,1.2609999999999957,1.2624762334281499,0.07398256256572557
118.0,113.73333333333333,7084.0,123.239,121.583,1.656000000000006,1.6579552333608165,0.09715808783997165
119.0,114.73333333333333,7144.0,122.638,121.304,1.3340000000000032,1.3355884049134819,0.07826702009293134
120.0,115.73333333333333,7204.0,124.818,123.467,1.350999999999999,1.3526221731092039,0.07926521854443651
