"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-695.270183333333,0.0,NA,286.874,-286.874,-286.874,-9.00967316429724
2.0,-690.968033333333,258.129,NA,286.471,-286.471,-286.471,-8.99701639412911
3.0,-686.600633333333,520.173,NA,286.528,-286.528,-286.528,-8.99880655765165
4.0,-682.477283333333,767.574,NA,286.124,-286.124,-286.124,-8.98611838110593
5.0,-678.3946,1012.535,NA,286.56,-286.56,-286.56,-8.99981156173448
6.0,-674.312383333333,1257.468,NA,286.687,-286.687,-286.687,-9.00380017168821
7.0,-670.12735,1508.57,NA,287.513,-287.513,-287.513,-9.02974183957623
8.0,-665.89975,1762.226,NA,287.987,-287.987,-287.987,-9.04462846255314
9.0,-661.809833333333,2007.621,NA,288.586,-288.586,-288.586,-9.0634408827286
10.0,-657.68535,2255.09,NA,291.561,-291.561,-291.561,-9.15687485605411
11.0,-653.530316666667,2504.392,NA,289.559,-289.559,-289.559,-9.09399928812212
12.0,-649.433383333333,2750.208,NA,290.084,-290.084,-290.084,-9.11048763635603
13.0,-645.2728,2999.843,NA,292.821,-292.821,-292.821,-9.19644689181551
14.0,-641.069533333333,3252.039,NA,292.691,-292.691,-292.691,-9.19236406272901
15.0,-636.809816666667,3507.622,NA,290.866,-290.866,-290.866,-9.13504742363017
16.0,-632.6638,3756.383,NA,293.247,-293.247,-293.247,-9.20982600866817
17.0,-628.5037,4005.989,NA,293.322,-293.322,-293.322,-9.2121814869873
18.0,-623.9953,4276.493,NA,293.842,-293.842,-293.842,-9.22851280333327
19.0,-619.720616666667,4532.974,NA,291.389,-291.389,-291.389,-9.15147295910891
20.0,-615.41355,4791.398,NA,291.562,-291.562,-291.562,-9.1569062624317
21.0,-611.151766666667,5047.105,NA,293.802,-293.802,-293.802,-9.22725654822974
22.0,-607.002433333333,5296.065,NA,291.878,-291.878,-291.878,-9.16683067774964
23.0,-602.7968,5548.403,NA,292.411,-292.411,-292.411,-9.18357027700426
24.0,-598.596816666667,5800.402,NA,292.745,-292.745,-292.745,-9.19406000711879
25.0,-594.349716666667,6055.228,NA,292.526,-292.526,-292.526,-9.18718201042693
26.0,-590.11965,6309.032,NA,295.365,-295.365,-295.365,-9.27634471640042
27.0,-585.92515,6560.702,NA,295.223,-295.223,-295.223,-9.27188501078287
28.0,-581.7337,6812.189,NA,295.402,-295.402,-295.402,-9.27750675237119
29.0,-577.605116666667,7059.904,NA,295.854,-295.854,-295.854,-9.29170243504115
30.0,-573.423816666667,7310.782,NA,295.819,-295.819,-295.819,-9.29060321182556
31.0,-569.303966666667,7557.973,NA,295.775,-295.775,-295.775,-9.28922133121167
32.0,-565.034866666667,7814.119,NA,294.126,-294.126,-294.126,-9.23743221456838
33.0,-560.895516666667,8062.48,NA,294.447,-294.447,-294.447,-9.24751366177426
34.0,-556.67305,8315.828,NA,294.393,-294.393,-294.393,-9.24581771738449
35.0,-552.522816666667,8564.842,NA,300.267,-300.267,-300.267,-9.4302987793388
36.0,-548.433383333333,8810.208,NA,300.402,-300.402,-300.402,-9.43453864031324
37.0,-544.331733333333,9056.307,NA,300.01,-300.01,-300.01,-9.42222734029858
38.0,-540.191933333333,9304.695,NA,300.54,-300.54,-300.54,-9.43887272042044
