0 1.82975 1.82975 2 1 
0.0178339 1.8222 1.8222 1 1 
0.0276383 1.81803 1.81803 1 1 
0.0384192 1.81343 1.81343 1 1 
0.0491956 1.80881 1.80881 1 1 
0.0599671 1.80417 1.80417 1 1 
0.0707334 1.79951 1.79951 1 1 
0.0814938 1.79483 1.79483 1 1 
0.0922481 1.79013 1.79013 1 1 
0.102996 1.7854 1.7854 1 1 
0.113736 1.78066 1.78066 1 1 
0.124469 1.77589 1.77589 1 1 
0.135194 1.77109 1.77109 1 1 
0.14591 1.76628 1.76628 1 1 
0.156617 1.76143 1.76143 1 1 
0.167314 1.75656 1.75656 1 1 
0.178 1.75165 1.75165 1 1 
0.188676 1.74672 1.74672 1 1 
0.19934 1.74176 1.74176 1 1 
0.209992 1.73677 1.73677 1 1 
0.220632 1.73175 1.73175 1 1 
0.231257 1.72669 1.72669 1 1 
0.241868 1.7216 1.7216 1 1 
0.252465 1.71647 1.71647 1 1 
0.263045 1.7113 1.7113 1 1 
0.273609 1.7061 1.7061 1 1 
0.284156 1.70086 1.70086 1 1 
0.294684 1.69557 1.69557 1 1 
0.305193 1.69025 1.69025 1 1 
0.315681 1.68488 1.68488 1 1 
0.326149 1.67947 1.67947 1 1 
0.336594 1.67401 1.67401 1 1 
0.347016 1.6685 1.6685 1 1 
0.357414 1.66295 1.66295 1 1 
0.367786 1.65734 1.65734 1 1 
0.378132 1.65169 1.65169 1 1 
0.388449 1.64598 1.64598 1 1 
0.398737 1.64021 1.64021 1 1 
0.408994 1.63439 1.63439 1 1 
0.419219 1.62851 1.62851 1 1 
0.42941 1.62256 1.62256 1 1 
0.439565 1.61656 1.61656 1 1 
0.449684 1.61049 1.61049 1 1 
0.459763 1.60436 1.60436 1 1 
0.469802 1.59816 1.59816 1 1 
0.479798 1.59189 1.59189 1 1 
0.489748 1.58554 1.58554 1 1 
0.499652 1.57912 1.57912 1 1 
0.509507 1.57263 1.57263 1 1 
0.519309 1.56606 1.56606 1 1 
0.529058 1.5594 1.5594 1 1 
0.538749 1.55267 1.55267 1 1 
0.54838 1.54584 1.54584 1 1 
0.557948 1.53893 1.53893 1 1 
0.567451 1.53193 1.53193 1 1 
0.576883 1.52484 1.52484 1 1 
0.586243 1.51765 1.51765 1 1 
0.590894 1.51402 1.51402 1 1 
0.595526 1.51036 1.51036 1 1 
0.600137 1.50668 1.50668 1 1 
0.604728 1.50297 1.50297 1 1 
0.609297 1.49923 1.49923 1 1 
0.613845 1.49547 1.49547 1 1 
0.61837 1.49169 1.49169 1 1 
0.622873 1.48787 1.48787 1 1 
0.627352 1.48403 1.48403 1 1 
0.631806 1.48016 1.48016 1 1 
0.636236 1.47627 1.47627 1 1 
0.640641 1.47234 1.47234 1 1 
0.64502 1.46839 1.46839 1 1 
0.649372 1.4644 1.4644 1 1 
0.653696 1.46039 1.46039 1 1 
0.657992 1.45634 1.45634 1 1 
0.66226 1.45227 1.45227 1 1 
0.666497 1.44817 1.44817 1 1 
0.670704 1.44403 1.44403 1 1 
0.67488 1.43987 1.43987 1 1 
0.679024 1.43567 1.43567 1 1 
0.683135 1.43144 1.43144 1 1 
0.687212 1.42718 1.42718 1 1 
0.691255 1.42288 1.42288 1 1 
0.695262 1.41855 1.41855 1 1 
0.699232 1.41419 1.41419 1 1 
0.703165 1.4098 1.4098 1 1 
0.70706 1.40537 1.40537 1 1 
0.710915 1.40091 1.40091 1 1 
0.714729 1.39641 1.39641 1 1 
0.718502 1.39188 1.39188 1 1 
0.722232 1.38731 1.38731 1 1 
0.724081 1.38502 1.38502 1 1 
0.725919 1.38271 1.38271 1 1 
0.727745 1.3804 1.3804 1 1 
0.72956 1.37808 1.37808 1 1 
0.731364 1.37575 1.37575 1 1 
0.733156 1.3734 1.3734 1 1 
0.734936 1.37106 1.37106 1 1 
0.736704 1.3687 1.3687 1 1 
0.73846 1.36633 1.36633 1 1 
0.740204 1.36395 1.36395 1 1 
0.741936 1.36157 1.36157 1 1 
0.743654 1.35917 1.35917 1 1 
0.745361 1.35677 1.35677 1 1 
0.747054 1.35436 1.35436 1 1 
0.748734 1.35194 1.35194 1 1 
0.750401 1.34951 1.34951 1 1 
0.752055 1.34707 1.34707 1 1 
0.753695 1.34462 1.34462 1 1 
0.755322 1.34216 1.34216 1 1 
0.756935 1.33969 1.33969 1 1 
0.758533 1.33722 1.33722 1 1 
0.760118 1.33473 1.33473 1 1 
0.761688 1.33224 1.33224 1 1 
0.763244 1.32974 1.32974 1 1 
0.764785 1.32723 1.32723 1 1 
0.766311 1.32471 1.32471 1 1 
0.767823 1.32218 1.32218 1 1 
0.769319 1.31964 1.31964 1 1 
0.770799 1.31709 1.31709 1 1 
0.772265 1.31453 1.31453 1 1 
0.773714 1.31197 1.31197 1 1 
0.775148 1.30939 1.30939 1 1 
0.776565 1.30681 1.30681 1 1 
0.777967 1.30422 1.30422 1 1 
0.779352 1.30162 1.30162 1 1 
0.78072 1.29901 1.29901 1 1 
