0 2.07925 2.07925 2 1 
0.000179781 2.07917 2.07917 1 1 
0.000269673 2.07914 2.07914 1 1 
0.000359565 2.0791 2.0791 1 1 
0.000449457 2.07906 2.07906 1 1 
0.000539348 2.07902 2.07902 1 1 
0.00062924 2.07899 2.07899 1 1 
0.000719132 2.07895 2.07895 1 1 
0.000809023 2.07891 2.07891 1 1 
0.000898915 2.07888 2.07888 1 1 
0.000988806 2.07884 2.07884 1 1 
0.0010787 2.0788 2.0788 1 1 
0.00116859 2.07877 2.07877 1 1 
0.00125848 2.07873 2.07873 1 1 
0.00134837 2.07869 2.07869 1 1 
0.00143826 2.07866 2.07866 1 1 
0.00152815 2.07862 2.07862 1 1 
0.00161805 2.07858 2.07858 1 1 
0.00170794 2.07854 2.07854 1 1 
0.00179783 2.07851 2.07851 1 1 
0.00188772 2.07847 2.07847 1 1 
0.00197761 2.07843 2.07843 1 1 
0.0020675 2.0784 2.0784 1 1 
0.00215739 2.07836 2.07836 1 1 
0.00224728 2.07832 2.07832 1 1 
0.00233717 2.07829 2.07829 1 1 
0.00242706 2.07825 2.07825 1 1 
0.00251696 2.07821 2.07821 1 1 
0.00260685 2.07818 2.07818 1 1 
0.00269674 2.07814 2.07814 1 1 
0.00278663 2.0781 2.0781 1 1 
0.00287652 2.07806 2.07806 1 1 
0.00296641 2.07803 2.07803 1 1 
0.0030563 2.07799 2.07799 1 1 
0.00314619 2.07795 2.07795 1 1 
0.00323608 2.07792 2.07792 1 1 
0.00332597 2.07788 2.07788 1 1 
0.00341586 2.07784 2.07784 1 1 
0.00350575 2.07781 2.07781 1 1 
0.00359564 2.07777 2.07777 1 1 
0.00368553 2.07773 2.07773 1 1 
0.00377542 2.0777 2.0777 1 1 
0.00386531 2.07766 2.07766 1 1 
0.0039552 2.07762 2.07762 1 1 
0.00404509 2.07758 2.07758 1 1 
0.00413498 2.07755 2.07755 1 1 
0.00422487 2.07751 2.07751 1 1 
0.00431476 2.07747 2.07747 1 1 
0.00440465 2.07744 2.07744 1 1 
0.00449454 2.0774 2.0774 1 1 
0.00458443 2.07736 2.07736 1 1 
0.00467432 2.07733 2.07733 1 1 
0.00476421 2.07729 2.07729 1 1 
0.0048541 2.07725 2.07725 1 1 
0.00494399 2.07722 2.07722 1 1 
0.00503388 2.07718 2.07718 1 1 
0.00512377 2.07714 2.07714 1 1 
0.00521366 2.0771 2.0771 1 1 
0.00530355 2.07707 2.07707 1 1 
0.00539343 2.07703 2.07703 1 1 
0.00548332 2.07699 2.07699 1 1 
0.00557321 2.07696 2.07696 1 1 
0.0056631 2.07692 2.07692 1 1 
0.00575299 2.07688 2.07688 1 1 
0.00584288 2.07685 2.07685 1 1 
0.00593277 2.07681 2.07681 1 1 
0.00602266 2.07677 2.07677 1 1 
0.00611255 2.07673 2.07673 1 1 
0.00620243 2.0767 2.0767 1 1 
0.00629232 2.07666 2.07666 1 1 
0.00638221 2.07662 2.07662 1 1 
0.0064721 2.07659 2.07659 1 1 
0.00656199 2.07655 2.07655 1 1 
0.00665188 2.07651 2.07651 1 1 
0.00674177 2.07648 2.07648 1 1 
0.00683165 2.07644 2.07644 1 1 
0.00692154 2.0764 2.0764 1 1 
0.00701143 2.07637 2.07637 1 1 
0.00710132 2.07633 2.07633 1 1 
0.00719121 2.07629 2.07629 1 1 
0.0072811 2.07625 2.07625 1 1 
0.00737098 2.07622 2.07622 1 1 
0.00746087 2.07618 2.07618 1 1 
0.00755076 2.07614 2.07614 1 1 
0.00764065 2.07611 2.07611 1 1 
0.00773053 2.07607 2.07607 1 1 
0.00782042 2.07603 2.07603 1 1 
0.00791031 2.076 2.076 1 1 
0.0080002 2.07596 2.07596 1 1 
0.00809009 2.07592 2.07592 1 1 
0.00817997 2.07588 2.07588 1 1 
0.00826986 2.07585 2.07585 1 1 
0.00835975 2.07581 2.07581 1 1 
0.00844964 2.07577 2.07577 1 1 
0.00853952 2.07574 2.07574 1 1 
0.00862941 2.0757 2.0757 1 1 
0.0087193 2.07566 2.07566 1 1 
0.00880918 2.07563 2.07563 1 1 
0.00889907 2.07559 2.07559 1 1 
0.00898896 2.07555 2.07555 1 1 
0.00907885 2.07552 2.07552 1 1 
0.00916873 2.07548 2.07548 1 1 
0.00925862 2.07544 2.07544 1 1 
0.00934851 2.0754 2.0754 1 1 
0.00943839 2.07537 2.07537 1 1 
0.00952828 2.07533 2.07533 1 1 
0.00961817 2.07529 2.07529 1 1 
0.00970805 2.07526 2.07526 1 1 
0.00979794 2.07522 2.07522 1 1 
0.00988783 2.07518 2.07518 1 1 
0.00997771 2.07515 2.07515 1 1 
0.0100676 2.07511 2.07511 1 1 
0.0101575 2.07507 2.07507 1 1 
0.0102474 2.07503 2.07503 1 1 
0.0103373 2.075 2.075 1 1 
0.0104271 2.07496 2.07496 1 1 
0.010517 2.07492 2.07492 1 1 
0.0106069 2.07489 2.07489 1 1 
0.0106968 2.07485 2.07485 1 1 
0.0107867 2.07481 2.07481 1 1 
0.0108766 2.07478 2.07478 1 1 
0.0109665 2.07474 2.07474 1 1 
0.0110563 2.0747 2.0747 1 1 
0.0111462 2.07466 2.07466 1 1 
0.0112361 2.07463 2.07463 1 1 
0.011326 2.07459 2.07459 1 1 
0.0114159 2.07455 2.07455 1 1 
0.0115058 2.07452 2.07452 1 1 
0.0115957 2.07448 2.07448 1 1 
0.0116855 2.07444 2.07444 1 1 
0.0117754 2.07441 2.07441 1 1 
0.0118653 2.07437 2.07437 1 1 
0.0119552 2.07433 2.07433 1 1 
0.0120451 2.0743 2.0743 1 1 
0.012135 2.07426 2.07426 1 1 
0.0122249 2.07422 2.07422 1 1 
0.0123147 2.07418 2.07418 1 1 
0.0124046 2.07415 2.07415 1 1 
0.0124945 2.07411 2.07411 1 1 
0.0125844 2.07407 2.07407 1 1 
0.0126743 2.07404 2.07404 1 1 
0.0127642 2.074 2.074 1 1 
0.012854 2.07396 2.07396 1 1 
0.0129439 2.07393 2.07393 1 1 
0.0130338 2.07389 2.07389 1 1 
0.0131237 2.07385 2.07385 1 1 
