0 1.32228 1.32228 2 1 
0.00855372 1.31798 1.31798 1 1 
0.0132515 1.3156 1.3156 1 1 
0.0184134 1.31297 1.31297 1 1 
0.0240844 1.31006 1.31006 1 1 
0.0303137 1.30684 1.30684 1 1 
0.0365332 1.3036 1.3036 1 1 
0.0427428 1.30034 1.30034 1 1 
0.0489418 1.29705 1.29705 1 1 
0.0551301 1.29375 1.29375 1 1 
0.061307 1.29042 1.29042 1 1 
0.0674722 1.28706 1.28706 1 1 
0.0736253 1.28368 1.28368 1 1 
0.0797657 1.28028 1.28028 1 1 
0.085893 1.27685 1.27685 1 1 
0.0920068 1.2734 1.2734 1 1 
0.0981063 1.26992 1.26992 1 1 
0.104191 1.26641 1.26641 1 1 
0.110261 1.26287 1.26287 1 1 
0.116315 1.25931 1.25931 1 1 
0.122352 1.25572 1.25572 1 1 
0.128373 1.2521 1.2521 1 1 
0.134375 1.24844 1.24844 1 1 
0.14036 1.24476 1.24476 1 1 
0.146325 1.24105 1.24105 1 1 
0.152271 1.2373 1.2373 1 1 
0.158196 1.23352 1.23352 1 1 
0.1641 1.2297 1.2297 1 1 
0.169982 1.22586 1.22586 1 1 
0.175841 1.22197 1.22197 1 1 
0.181676 1.21805 1.21805 1 1 
0.187486 1.21409 1.21409 1 1 
0.19327 1.2101 1.2101 1 1 
0.199028 1.20607 1.20607 1 1 
0.204758 1.20199 1.20199 1 1 
0.21046 1.19788 1.19788 1 1 
0.216131 1.19372 1.19372 1 1 
0.221772 1.18953 1.18953 1 1 
0.22738 1.18529 1.18529 1 1 
0.232955 1.18101 1.18101 1 1 
0.238494 1.17668 1.17668 1 1 
0.243998 1.1723 1.1723 1 1 
0.249464 1.16788 1.16788 1 1 
0.25489 1.16341 1.16341 1 1 
0.260276 1.1589 1.1589 1 1 
0.26562 1.15433 1.15433 1 1 
0.270919 1.14972 1.14972 1 1 
0.276172 1.14505 1.14505 1 1 
0.278781 1.14269 1.14269 1 1 
0.281378 1.14033 1.14033 1 1 
0.283963 1.13795 1.13795 1 1 
0.286534 1.13555 1.13555 1 1 
0.289093 1.13314 1.13314 1 1 
0.291639 1.13072 1.13072 1 1 
0.294171 1.12829 1.12829 1 1 
0.29669 1.12584 1.12584 1 1 
0.299194 1.12338 1.12338 1 1 
0.301685 1.1209 1.1209 1 1 
0.304161 1.11841 1.11841 1 1 
0.306621 1.1159 1.1159 1 1 
0.309067 1.11338 1.11338 1 1 
0.311498 1.11085 1.11085 1 1 
0.313912 1.1083 1.1083 1 1 
0.316311 1.10573 1.10573 1 1 
0.318693 1.10315 1.10315 1 1 
0.321058 1.10056 1.10056 1 1 
0.323407 1.09794 1.09794 1 1 
0.325738 1.09532 1.09532 1 1 
0.328051 1.09268 1.09268 1 1 
0.330346 1.09002 1.09002 1 1 
0.332623 1.08735 1.08735 1 1 
0.334881 1.08466 1.08466 1 1 
0.33712 1.08196 1.08196 1 1 
0.339339 1.07924 1.07924 1 1 
0.341538 1.0765 1.0765 1 1 
0.343717 1.07375 1.07375 1 1 
0.345876 1.07098 1.07098 1 1 
0.348013 1.0682 1.0682 1 1 
0.350128 1.0654 1.0654 1 1 
0.352222 1.06258 1.06258 1 1 
0.354293 1.05975 1.05975 1 1 
0.356341 1.0569 1.0569 1 1 
0.358367 1.05404 1.05404 1 1 
0.360368 1.05116 1.05116 1 1 
0.362345 1.04826 1.04826 1 1 
0.364298 1.04534 1.04534 1 1 
0.366226 1.04241 1.04241 1 1 
0.368129 1.03947 1.03947 1 1 
