"Frame","Time (aligned)","Time [ smin]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
69.0,56.0,4080.0,NA,348.588,-348.588,-414.5181688748594,-31.03363006341564
70.0,57.0,4140.0,NA,350.337,-350.337,-417.4576959985974,-31.253702919491104
71.0,58.0,4200.0,NA,348.488,-348.488,-416.10662297221836,-31.15255246665784
72.0,59.0,4260.0,NA,347.323,-347.323,-415.56190761082206,-31.111771395320687
73.0,60.0,4320.0,NA,346.91,-346.91,-415.9101215850372,-31.13784104550764
74.0,61.0,4380.0,NA,348.662,-348.662,-418.85423338237746,-31.358257141217013
75.0,62.0,4440.0,NA,348.501,-348.501,-419.5011195542142,-31.406687409555822
76.0,63.0,4500.0,NA,345.883,-345.883,-417.18082678063604,-31.23297461966897
77.0,64.0,4560.0,NA,347.658,-347.658,-420.1541380299387,-31.455576783585474
78.0,65.0,4620.0,NA,347.739,-347.739,-421.081752629141,-31.525024278230177
79.0,66.0,4680.0,NA,347.506,-347.506,-421.62590109737386,-31.56576290811593
80.0,67.0,4740.0,NA,349.239,-349.239,-424.5560724255336,-31.78513532613891
81.0,68.0,4800.0,NA,346.948,-346.948,-422.5902655951214,-31.637961748399874
82.0,69.0,4860.0,NA,344.763,-344.763,-420.74019666122757,-31.49945309136773
83.0,70.0,4920.0,NA,344.491,-344.491,-421.21613991949494,-31.535085418530464
84.0,71.0,4980.0,NA,345.907,-345.907,-423.75594023355484,-31.725232025603017
85.0,72.0,5040.0,NA,345.946,-345.946,-424.60947640424195,-31.7891335087123
86.0,73.0,5100.0,NA,347.605,-347.605,-427.4525774606457,-32.001987258058996
87.0,74.0,5160.0,NA,345.24,-345.24,-425.3429755833637,-31.844048211820418
88.0,75.0,5220.0,NA,345.306,-345.306,-426.22039577634513,-31.909737814167805
89.0,76.0,5280.0,NA,342.596,-342.596,-423.66256521499236,-31.71824134099419
90.0,77.0,5340.0,NA,345.272,-345.272,-427.76244808901356,-32.025186266378434
91.0,78.0,5400.0,NA,343.085,-343.085,-425.8359773063159,-31.880957650874088
92.0,79.0,5460.0,NA,343.743,-343.743,-427.43460136475926,-32.000641446097994
93.0,80.0,5520.0,NA,345.98,-345.98,-431.0006327965385,-32.26761864651538
94.0,81.0,5580.0,NA,346.077,-346.077,-431.9034730580843,-32.335211366900154
95.0,82.0,5640.0,NA,344.226,-344.226,-430.36867910550967,-32.220306324554116
96.0,83.0,5700.0,NA,346.206,-346.206,-433.6213176737992,-32.46382081833923
97.0,84.0,5760.0,NA,343.378,-343.378,-430.84752800985535,-32.25615618800901
98.0,85.0,5820.0,NA,345.772,-345.772,-434.6224524622277,-32.53877253095545
99.0,86.0,5880.0,NA,344.75,-344.75,-434.10415015508477,-32.49996891927167
100.0,87.0,5940.0,NA,344.49,-344.49,-434.54001498818945,-32.53260070480942
101.0,88.0,6000.0,NA,344.407,-344.407,-435.19592401448296,-32.581706484979435
102.0,89.0,6060.0,NA,341.922,-341.922,-432.80854382814283,-32.40297107821859
103.0,90.0,6120.0,NA,341.019,-341.019,-432.41381425533865,-32.37341895612285
104.0,91.0,6180.0,NA,343.281,-343.281,-436.03290095664846,-32.64436823238915
105.0,92.0,6240.0,NA,340.966,-340.966,-433.83583366583684,-32.47988093449205
106.0,93.0,6300.0,NA,342.292,-342.292,-436.26696013541954,-32.66189148350898
107.0,94.0,6360.0,NA,339.536,-339.536,-433.4899589664341,-32.453986418218626
108.0,95.0,6420.0,NA,338.79,-338.79,-433.2692638075508,-32.43746368789739
109.0,96.0,6480.0,NA,338.485,-338.485,-433.6080021295774,-32.46282392675643
110.0,97.0,6540.0,NA,340.048,-340.048,-436.3401331193407,-32.66736970734609
111.0,98.0,6600.0,NA,339.639,-339.639,-436.5420740404375,-32.682488368747585
112.0,99.0,6660.0,NA,339.558,-339.558,-437.16231561167,-32.72892384230916
113.0,100.0,6720.0,NA,337.088,-337.088,-434.6992094832358,-32.54451908001794
114.0,101.0,6780.0,NA,337.398,-337.398,-435.81433588961255,-32.62800497513172
115.0,102.0,6840.0,NA,340.156,-340.156,-440.09584570023003,-32.94854771982309
116.0,103.0,6900.0,NA,340.871,-340.871,-441.7392807233627,-33.07158636654778
117.0,104.0,6960.0,NA,NA,0.0,0.0,0.0
118.0,105.0,7020.0,NA,NA,0.0,0.0,0.0
119.0,106.0,7080.0,NA,NA,0.0,0.0,0.0
120.0,107.0,7140.0,NA,NA,0.0,0.0,0.0
121.0,108.0,7200.0,NA,NA,0.0,0.0,0.0
122.0,109.0,7260.0,NA,NA,0.0,0.0,0.0
123.0,110.0,7320.0,NA,NA,0.0,0.0,0.0
124.0,111.0,7380.0,NA,NA,0.0,0.0,0.0
125.0,112.0,7440.0,NA,NA,0.0,0.0,0.0
126.0,113.0,7500.0,NA,NA,0.0,0.0,0.0
127.0,114.0,7560.0,NA,NA,0.0,0.0,0.0
128.0,115.0,7620.0,NA,NA,0.0,0.0,0.0
129.0,116.0,7680.0,NA,NA,0.0,0.0,0.0
130.0,117.0,7740.0,NA,NA,0.0,0.0,0.0
131.0,118.0,7800.0,NA,NA,0.0,0.0,0.0
132.0,119.0,7860.0,NA,NA,0.0,0.0,0.0
133.0,120.0,7920.0,NA,NA,0.0,0.0,0.0
134.0,121.0,7980.0,NA,NA,0.0,0.0,0.0
135.0,122.0,8040.0,NA,NA,0.0,0.0,0.0
136.0,123.0,8100.0,NA,NA,0.0,0.0,0.0
137.0,124.0,8160.0,NA,NA,0.0,0.0,0.0
138.0,125.0,8220.0,NA,NA,0.0,0.0,0.0
139.0,126.0,8280.0,NA,NA,0.0,0.0,0.0
140.0,127.0,8340.0,NA,NA,0.0,0.0,0.0
141.0,128.0,8400.0,NA,NA,0.0,0.0,0.0
142.0,129.0,8460.0,NA,NA,0.0,0.0,0.0
143.0,130.0,8520.0,NA,NA,0.0,0.0,0.0
144.0,131.0,8580.0,NA,NA,0.0,0.0,0.0
145.0,132.0,8640.0,NA,NA,0.0,0.0,0.0
146.0,133.0,8700.0,NA,NA,0.0,0.0,0.0
147.0,134.0,8760.0,NA,NA,0.0,0.0,0.0
148.0,135.0,8820.0,NA,NA,0.0,0.0,0.0
149.0,136.0,8880.0,NA,NA,0.0,0.0,0.0
150.0,137.0,8940.0,NA,NA,0.0,0.0,0.0
151.0,138.0,9000.0,NA,NA,0.0,0.0,0.0
152.0,139.0,9060.0,NA,NA,0.0,0.0,0.0
153.0,140.0,9120.0,NA,NA,0.0,0.0,0.0
154.0,141.0,9180.0,NA,NA,0.0,0.0,0.0
155.0,142.0,9240.0,NA,NA,0.0,0.0,0.0
156.0,143.0,9300.0,NA,NA,0.0,0.0,0.0
157.0,144.0,9360.0,NA,NA,0.0,0.0,0.0
158.0,145.0,9420.0,NA,NA,0.0,0.0,0.0
159.0,146.0,9480.0,NA,NA,0.0,0.0,0.0
160.0,147.0,9540.0,NA,NA,0.0,0.0,0.0
161.0,148.0,9600.0,NA,NA,0.0,0.0,0.0
162.0,149.0,9660.0,NA,NA,0.0,0.0,0.0
163.0,150.0,9720.0,NA,NA,0.0,0.0,0.0
164.0,151.0,9780.0,NA,NA,0.0,0.0,0.0
165.0,152.0,9840.0,NA,NA,0.0,0.0,0.0
166.0,153.0,9900.0,NA,NA,0.0,0.0,0.0
167.0,154.0,9960.0,NA,NA,0.0,0.0,0.0
168.0,155.0,10020.0,NA,NA,0.0,0.0,0.0
169.0,156.0,10080.0,NA,NA,0.0,0.0,0.0
170.0,157.0,10140.0,NA,NA,0.0,0.0,0.0
171.0,158.0,10200.0,NA,NA,0.0,0.0,0.0
172.0,159.0,10260.0,NA,NA,0.0,0.0,0.0
173.0,160.0,10320.0,NA,NA,0.0,0.0,0.0
174.0,161.0,10380.0,NA,NA,0.0,0.0,0.0
175.0,162.0,10440.0,NA,NA,0.0,0.0,0.0
176.0,163.0,10500.0,NA,NA,0.0,0.0,0.0
177.0,164.0,10560.0,NA,NA,0.0,0.0,0.0
178.0,165.0,10620.0,NA,NA,0.0,0.0,0.0
179.0,166.0,10680.0,NA,NA,0.0,0.0,0.0
180.0,167.0,10740.0,NA,NA,0.0,0.0,0.0
