"Frame","Time (aligned)","Time [ smin]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
71.0,5.0,4200.0,372.751,365.123,7.627999999999986,9.108093592984767,0.942873545406223
72.0,6.0,4260.0,371.794,363.378,8.415999999999997,10.069500189888599,1.0423987465194218
73.0,7.0,4320.0,373.808,365.632,8.175999999999988,9.802199861864052,1.0147277080743549
74.0,8.0,4380.0,372.228,364.002,8.225999999999999,9.882048871983287,1.0229937100098518
75.0,9.0,4440.0,375.101,366.419,8.682000000000016,10.450784129657288,1.0818694147142516
76.0,10.0,4500.0,373.487,364.329,9.158000000000015,11.045764063735632,1.1434619789718363
77.0,11.0,4560.0,372.005,364.232,7.772999999999968,9.393881673675565,0.9724584435108403
78.0,12.0,4620.0,371.855,363.299,8.55600000000004,10.360573520643205,1.072530775855745
79.0,13.0,4680.0,371.514,364.77,6.744000000000028,8.18243448170881,0.8470489385138907
80.0,14.0,4740.0,366.988,361.721,5.266999999999996,6.402884080716311,0.6628291587451356
81.0,15.0,4800.0,367.202,363.046,4.156000000000006,5.062099057534061,0.5240305489670019
82.0,16.0,4860.0,363.076,361.116,1.9600000000000364,2.3919352873017736,0.24761411174535433
83.0,17.0,4920.0,362.383,360.91,1.4729999999999563,1.8010670063989993,0.18644718749328262
84.0,18.0,4980.0,362.948,362.581,0.3669999999999618,0.44959607659196965,0.04654236832431144
85.0,19.0,5040.0,360.312,359.975,0.3369999999999891,0.4136292760957632,0.04281907053926274
86.0,20.0,5100.0,362.76,362.219,0.5409999999999968,0.6652719161295377,0.06886921876861062
87.0,21.0,5160.0,360.209,360.04,0.16899999999998272,0.20821157129411746,0.021554146366248635
88.0,22.0,5220.0,360.985,360.186,0.799000000000035,0.9862269877306352,0.10209461804532852
89.0,23.0,5280.0,362.354,361.612,0.7419999999999618,0.9175752880638073,0.09498776623246599
90.0,24.0,5340.0,359.442,359.106,0.33600000000001273,0.4162752338965048,0.04309298116469834
91.0,25.0,5400.0,361.064,361.02,0.04400000000003956,0.05461265576021903,0.005653524289687591
92.0,26.0,5460.0,360.882,360.678,0.20400000000000773,0.25366817267090297,0.026259832190037122
93.0,27.0,5520.0,358.181,357.945,0.23599999999999,0.2939943041215642,0.03043440968479277
94.0,28.0,5580.0,357.663,356.92,0.742999999999995,0.9272626625928752,0.09599060717548566
95.0,29.0,5640.0,357.466,356.364,1.1020000000000323,1.3777758925074965,0.14262791958399884
96.0,30.0,5700.0,NA,355.878,-355.878,-445.73545025538635,-46.14271471905352
97.0,31.0,5760.0,NA,355.163,-355.163,-445.6345502349139,-46.13226950798238
98.0,32.0,5820.0,NA,354.363,-354.363,-445.42101767023473,-46.110164530221304
99.0,33.0,5880.0,NA,356.133,-356.133,-448.4374570186535,-46.422427555838105
100.0,34.0,5940.0,NA,356.651,-356.651,-449.8799120019529,-46.57175108115189
101.0,35.0,6000.0,NA,353.945,-353.945,-447.2482305101411,-46.29931834501096
102.0,36.0,6060.0,NA,354.472,-354.472,-448.694468761441,-46.44903351576365
103.0,37.0,6120.0,NA,353.875,-353.875,-448.71528718226244,-46.45118864713657
104.0,38.0,6180.0,NA,355.767,-355.767,-451.8925226698942,-46.780097354346296
105.0,39.0,6240.0,NA,353.535,-353.535,-449.82828626623075,-46.566406764036834
106.0,40.0,6300.0,NA,353.029,-353.029,-449.9517624415617,-46.5791890678218
107.0,41.0,6360.0,NA,354.507,-354.507,-452.60362637043977,-46.85371109803919
108.0,42.0,6420.0,NA,358.474,-358.474,-458.44259297543596,-47.458163290823165
109.0,43.0,6480.0,NA,358.73,-358.73,-459.54236850656105,-47.57201250016612
110.0,44.0,6540.0,NA,360.274,-360.274,-462.2935736114824,-47.856818369246646
111.0,45.0,6600.0,NA,360.321,-360.321,-463.12489631733837,-47.94287723316202
112.0,46.0,6660.0,NA,359.969,-359.969,-463.4403594920963,-47.97553410904856
113.0,47.0,6720.0,NA,360.672,-360.672,-465.1124729528717,-48.1486319731611
114.0,48.0,6780.0,NA,357.467,-357.467,-461.73730492608763,-47.79923320916435
115.0,49.0,6840.0,NA,357.696,-357.696,-462.78920149457747,-47.90812596886288
116.0,50.0,6900.0,NA,357.147,-357.147,-462.8315664650464,-47.912511607800305
117.0,51.0,6960.0,NA,NA,0.0,0.0,0.0
118.0,52.0,7020.0,NA,NA,0.0,0.0,0.0
119.0,53.0,7080.0,NA,NA,0.0,0.0,0.0
120.0,54.0,7140.0,NA,NA,0.0,0.0,0.0
121.0,55.0,7200.0,NA,NA,0.0,0.0,0.0
122.0,56.0,7260.0,NA,NA,0.0,0.0,0.0
123.0,57.0,7320.0,NA,NA,0.0,0.0,0.0
124.0,58.0,7380.0,NA,NA,0.0,0.0,0.0
125.0,59.0,7440.0,NA,NA,0.0,0.0,0.0
126.0,60.0,7500.0,NA,NA,0.0,0.0,0.0
127.0,61.0,7560.0,NA,NA,0.0,0.0,0.0
128.0,62.0,7620.0,NA,NA,0.0,0.0,0.0
129.0,63.0,7680.0,NA,NA,0.0,0.0,0.0
130.0,64.0,7740.0,NA,NA,0.0,0.0,0.0
131.0,65.0,7800.0,NA,NA,0.0,0.0,0.0
132.0,66.0,7860.0,NA,NA,0.0,0.0,0.0
133.0,67.0,7920.0,NA,NA,0.0,0.0,0.0
134.0,68.0,7980.0,NA,NA,0.0,0.0,0.0
135.0,69.0,8040.0,NA,NA,0.0,0.0,0.0
136.0,70.0,8100.0,NA,NA,0.0,0.0,0.0
137.0,71.0,8160.0,NA,NA,0.0,0.0,0.0
138.0,72.0,8220.0,NA,NA,0.0,0.0,0.0
139.0,73.0,8280.0,NA,NA,0.0,0.0,0.0
140.0,74.0,8340.0,NA,NA,0.0,0.0,0.0
141.0,75.0,8400.0,NA,NA,0.0,0.0,0.0
142.0,76.0,8460.0,NA,NA,0.0,0.0,0.0
143.0,77.0,8520.0,NA,NA,0.0,0.0,0.0
144.0,78.0,8580.0,NA,NA,0.0,0.0,0.0
145.0,79.0,8640.0,NA,NA,0.0,0.0,0.0
146.0,80.0,8700.0,NA,NA,0.0,0.0,0.0
147.0,81.0,8760.0,NA,NA,0.0,0.0,0.0
148.0,82.0,8820.0,NA,NA,0.0,0.0,0.0
149.0,83.0,8880.0,NA,NA,0.0,0.0,0.0
150.0,84.0,8940.0,NA,NA,0.0,0.0,0.0
151.0,85.0,9000.0,NA,NA,0.0,0.0,0.0
152.0,86.0,9060.0,NA,NA,0.0,0.0,0.0
153.0,87.0,9120.0,NA,NA,0.0,0.0,0.0
154.0,88.0,9180.0,NA,NA,0.0,0.0,0.0
155.0,89.0,9240.0,NA,NA,0.0,0.0,0.0
156.0,90.0,9300.0,NA,NA,0.0,0.0,0.0
157.0,91.0,9360.0,NA,NA,0.0,0.0,0.0
158.0,92.0,9420.0,NA,NA,0.0,0.0,0.0
159.0,93.0,9480.0,NA,NA,0.0,0.0,0.0
160.0,94.0,9540.0,NA,NA,0.0,0.0,0.0
161.0,95.0,9600.0,NA,NA,0.0,0.0,0.0
162.0,96.0,9660.0,NA,NA,0.0,0.0,0.0
163.0,97.0,9720.0,NA,NA,0.0,0.0,0.0
164.0,98.0,9780.0,NA,NA,0.0,0.0,0.0
165.0,99.0,9840.0,NA,NA,0.0,0.0,0.0
166.0,100.0,9900.0,NA,NA,0.0,0.0,0.0
167.0,101.0,9960.0,NA,NA,0.0,0.0,0.0
168.0,102.0,10020.0,NA,NA,0.0,0.0,0.0
169.0,103.0,10080.0,NA,NA,0.0,0.0,0.0
170.0,104.0,10140.0,NA,NA,0.0,0.0,0.0
171.0,105.0,10200.0,NA,NA,0.0,0.0,0.0
172.0,106.0,10260.0,NA,NA,0.0,0.0,0.0
173.0,107.0,10320.0,NA,NA,0.0,0.0,0.0
174.0,108.0,10380.0,NA,NA,0.0,0.0,0.0
175.0,109.0,10440.0,NA,NA,0.0,0.0,0.0
176.0,110.0,10500.0,NA,NA,0.0,0.0,0.0
177.0,111.0,10560.0,NA,NA,0.0,0.0,0.0
178.0,112.0,10620.0,NA,NA,0.0,0.0,0.0
179.0,113.0,10680.0,NA,NA,0.0,0.0,0.0
180.0,114.0,10740.0,NA,NA,0.0,0.0,0.0
