"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-4.33333333333333,0.0,148.668,127.937,20.731,20.7324096164516,0.980537085654028
2.0,-3.33333333333333,60.0,149.839,128.877,20.962,20.9648504617247,0.991530350461522
3.0,-2.33333333333333,120.0,150.069,128.638,21.431,21.4353710722378,1.01378357219058
4.0,-1.33333333333333,180.0,149.706,128.505,21.201,21.2067651740021,1.00297168079126
5.0,-0.333333333333333,240.0,147.784,126.411,21.373,21.3802644603815,1.01117731090261
6.0,0.666666666666667,300.0,153.194,132.267,20.927,20.9355348890429,0.990143873600726
7.0,1.66666666666667,360.0,154.805,133.895,20.91,20.9199486353055,0.989406723404553
8.0,2.66666666666667,420.0,152.562,131.166,21.396,21.4076333768168,1.01247172086534
9.0,3.66666666666667,480.0,151.91,130.759,21.151,21.1639368461471,1.00094611962614
10.0,4.66666666666667,540.0,154.559,132.659,21.9,21.9148823286414,1.03646200555123
11.0,5.66666666666667,600.0,153.426,132.629,20.797,20.8125450430124,0.984327082044761
12.0,6.66666666666667,660.0,150.927,130.097,20.83,20.8469840335983,0.985955870404954
13.0,7.66666666666667,720.0,150.807,129.95,20.857,20.8754220216753,0.987300841996134
14.0,8.66666666666667,780.0,151.075,129.861,21.214,21.23417736568,1.00426813745194
15.0,9.66666666666667,840.0,152.944,131.837,21.107,21.12850816706,0.999270524054606
16.0,10.6666666666667,900.0,150.236,129.497,20.739,20.7615405854242,0.981914831702223
17.0,11.6666666666667,960.0,152.462,131.479,20.983,21.0072295675155,0.993534665717366
18.0,12.6666666666667,1020.0,152.413,131.333,21.08,21.1057717573167,0.998195207998231
19.0,13.6666666666667,1080.0,151.793,131.286,20.507,20.5334623502276,0.971127896069653
20.0,14.6666666666667,1140.0,152.097,131.196,20.901,20.9293884380954,0.98985317786344
21.0,15.6666666666667,1200.0,150.278,129.078,21.2,21.2302323111467,1.00408155652158
22.0,16.6666666666667,1260.0,148.782,128.907,19.875,19.9046905172917,0.941390199776066
23.0,17.6666666666667,1320.0,148.879,128.599,20.28,20.3116705411366,0.960638276284434
24.0,18.6666666666667,1380.0,148.375,128.695,19.68,19.712067697803,0.932280124220639
25.0,19.6666666666667,1440.0,150.412,130.623,19.789,19.8225866780124,0.937507107517266
26.0,20.6666666666667,1500.0,150.069,130.495,19.574,19.6085483945559,0.927384189894013
27.0,21.6666666666667,1560.0,148.715,128.531,20.184,20.2209928408152,0.956349684188685
28.0,22.6666666666667,1620.0,147.483,128.114,19.369,19.4058115117959,0.917795770802665
29.0,23.6666666666667,1680.0,149.925,130.283,19.642,19.680661069767,0.9307947511215
30.0,24.6666666666667,1740.0,149.432,130.085,19.347,19.3863909800233,0.916877278838705
31.0,25.6666666666667,1800.0,149.467,129.983,19.484,19.5249895782202,0.923432284651628
32.0,26.6666666666667,1860.0,149.082,129.92,19.162,19.2036098530568,0.908232665073885
33.0,27.6666666666667,1920.0,146.425,127.736,18.689,18.7308482308816,0.885873454939001
34.0,28.6666666666667,1980.0,148.545,130.109,18.436,18.4785299081608,0.873940086970936
35.0,29.6666666666667,2040.0,148.881,129.706,19.175,19.2205327596275,0.909033032122223
36.0,30.6666666666667,2100.0,145.464,127.627,17.837,17.8805628810193,0.845659300658222
37.0,31.6666666666667,2160.0,147.439,129.701,17.738,17.7825215605671,0.841022446939415
38.0,32.6666666666667,2220.0,145.36,127.447,17.913,17.9591729526959,0.849377155553565
39.0,33.6666666666667,2280.0,147.185,129.641,17.544,17.5904088354241,0.831936496241273
40.0,34.6666666666667,2340.0,146.427,129.712,16.715,16.7603466839757,0.792678795957025
41.0,35.6666666666667,2400.0,144.533,127.497,17.036,17.0833698888304,0.807956143730217
42.0,36.6666666666667,2460.0,146.008,129.503,16.505,16.5520096924364,0.782825520322541
43.0,37.6666666666667,2520.0,145.274,129.695,15.579,15.6244257739064,0.738955538540339
44.0,38.6666666666667,2580.0,144.555,129.534,15.021,15.0658143946213,0.712536073365254
45.0,39.6666666666667,2640.0,143.36,129.349,14.011,14.0537483509108,0.664670518548035
