"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-12.333333333333334,0.0,271.258,261.353,9.904999999999973,9.904999999999973,0.9441873009967171
2.0,-9.333333333333334,180.0,270.964,260.61,10.353999999999985,10.388386921725177,0.9902658262830203
3.0,-6.333333333333333,360.0,269.952,260.043,9.908999999999992,9.974445450620092,0.9508071407329626
4.0,-3.3333333333333335,540.0,267.056,256.225,10.83099999999996,10.937694013560671,1.042628146369695
5.0,-0.3333333333333333,720.0,266.049,254.947,11.101999999999975,11.246990130382263,1.0721115856176047
6.0,3.2166666666666663,933.0,263.502,253.096,10.406000000000006,10.574909738399047,1.0080459852784374
7.0,6.216666666666667,1113.0,261.121,250.269,10.851999999999975,11.062175679041953,1.0544942753706388
8.0,9.216666666666667,1293.0,261.476,251.376,10.099999999999994,10.326912587270302,0.9844058277035637
9.0,12.216666666666667,1473.0,262.661,252.385,10.27600000000001,10.538342383611292,1.0045602273762022
10.0,15.216666666666667,1653.0,261.8,251.286,10.51400000000001,10.814246378411786,1.0308605855977966
11.0,18.21666666666667,1833.0,258.921,248.549,10.371999999999986,10.69922064267663,1.019895836585284
12.0,21.21666666666667,2013.0,257.977,247.148,10.82899999999998,11.202652885067064,1.0678851682538704
13.0,24.21666666666667,2193.0,258.931,248.506,10.424999999999983,10.815168499954247,1.0309484861985403
14.0,27.21666666666667,2373.0,258.163,247.499,10.664000000000016,11.093897284197382,1.057518115527629
15.0,30.21666666666667,2553.0,256.828,246.866,9.96199999999996,10.392012494431889,0.9906114315034663
16.0,33.21666666666666,2733.0,256.145,246.118,10.026999999999987,10.488076805812417,0.9997686958027585
17.0,36.21666666666666,2913.0,257.876,247.275,10.60099999999997,11.117989555275772,1.0598146946699194
18.0,39.21666666666666,3093.0,257.694,246.846,10.848000000000013,11.406878219513992,1.0873528075599377
19.0,42.21666666666666,3273.0,257.395,246.347,11.047999999999973,11.647208973555777,1.1102621711142255
20.0,45.21666666666666,3453.0,254.918,244.547,10.37100000000001,10.961337088085934,1.0448819061600303
21.0,48.21666666666666,3633.0,255.482,244.184,11.298000000000002,11.971071907699555,1.141134182187632
22.0,51.21666666666666,3813.0,253.264,242.285,10.979000000000013,11.661836353180657,1.1116565159995027
23.0,54.21666666666666,3993.0,252.473,241.304,11.169000000000011,11.892564066925026,1.1336504763534085
24.0,57.21666666666666,4173.0,251.106,240.439,10.667000000000002,11.385317817842008,1.0852975771244935
25.0,60.21666666666666,4353.0,252.482,241.345,11.137,11.915096914976875,1.135798404570051
26.0,63.21666666666666,4533.0,249.207,238.8,10.406999999999982,11.160058929117943,1.0638249287479264
27.0,66.21666666666667,4713.0,251.544,241.021,10.523000000000025,11.310384991538458,1.0781546570817266
28.0,69.21666666666667,4893.0,250.081,238.862,11.218999999999994,12.085771833389128,1.152067873582015
29.0,72.21666666666667,5073.0,251.558,240.311,11.246999999999986,12.142975872892288,1.157520809237199
30.0,75.21666666666667,5253.0,250.343,239.258,11.08499999999998,11.994394316782264,1.143357374765577
31.0,78.21666666666667,5433.0,247.924,237.345,10.579000000000008,11.47169642691254,1.0935315585240044
32.0,81.21666666666667,5613.0,249.336,238.358,10.978000000000009,11.929798134159235,1.1371997881602736
33.0,84.21666666666667,5793.0,246.694,235.694,11.0,11.97887536926528,1.1418780417852266
34.0,87.21666666666667,5973.0,248.466,237.524,10.942000000000007,11.94044278138406,1.1382144818234003
35.0,90.21666666666667,6153.0,246.021,234.895,11.125999999999976,12.166067343582796,1.1597219877720113
36.0,93.21666666666667,6333.0,248.01,236.925,11.08499999999998,12.145673023688476,1.157777913278656
37.0,96.21666666666667,6513.0,246.613,234.551,12.062000000000012,13.242422308839584,1.262324783285411
38.0,99.21666666666667,6693.0,245.881,234.145,11.73599999999999,12.90975886819799,1.2306138699931677
39.0,102.21666666666667,6873.0,245.825,234.101,11.72399999999999,12.921462125867412,1.231729474967601
40.0,105.21666666666667,7053.0,246.703,235.452,11.251000000000005,12.423755371857844,1.184285921534372
41.0,108.21666666666667,7233.0,245.677,235.531,10.145999999999987,11.22459903443312,1.0699771698224931
42.0,111.21666666666667,7413.0,246.128,234.667,11.460999999999984,12.702850565949893,1.210890478629872
43.0,114.21666666666667,7593.0,243.898,232.348,11.549999999999983,12.824842409940256,1.2225192671125449
44.0,117.21666666666667,7773.0,243.52,232.084,11.436000000000007,12.72109342446359,1.2126294665493584
45.0,120.21666666666667,7953.0,243.478,232.271,11.207000000000022,12.488462132431112,1.1904540489065998
46.0,123.21666666666667,8133.0,244.833,233.555,11.277999999999992,12.589550033315117,1.2000901834143325
47.0,126.21666666666667,8313.0,242.502,230.984,11.518,12.879622545717751,1.227741145815017
48.0,129.21666666666667,8493.0,242.748,230.793,11.954999999999984,13.391005192778099,1.2764883443313693
49.0,132.21666666666667,8673.0,242.459,231.033,11.426000000000016,12.819914322656935,1.2220495005874448
50.0,135.21666666666667,8853.0,245.07,233.333,11.736999999999995,13.190621361651806,1.2573868936827555
51.0,138.21666666666667,9033.0,242.795,230.763,12.031999999999982,13.544199156393717,1.2910914533707654
52.0,141.21666666666667,9213.0,241.669,230.017,11.652000000000015,13.137527017979746,1.2523257119513154
53.0,144.21666666666667,9393.0,240.65,229.097,11.552999999999997,13.04655963030192,1.2436543083924816
54.0,147.21666666666667,9573.0,240.924,229.032,11.891999999999996,13.450388344898522,1.2821490023955044
55.0,150.21666666666667,9753.0,242.004,230.872,11.131999999999977,12.610217674343527,1.2020603120564912
56.0,153.21666666666667,9933.0,239.872,227.986,11.886000000000024,13.484830822704696,1.2854322078633944
57.0,156.21666666666667,10113.0,241.547,229.765,11.78200000000001,13.386907721087834,1.2760977556654285
58.0,159.21666666666667,10293.0,240.83,229.184,11.646000000000015,13.251979338614841,1.2632358005644666
59.0,162.21666666666667,10473.0,241.178,229.494,11.683999999999997,13.314645722403364,1.2692094304253965
60.0,165.21666666666667,10653.0,240.858,229.83,11.027999999999992,12.585209968020047,1.1996764696801476
61.0,168.21666666666667,10833.0,238.234,225.947,12.287000000000006,14.041932899390936,1.3385375795106482
62.0,171.21666666666667,11013.0,238.328,226.144,12.183999999999997,13.943765897678011,1.3291798777040589
63.0,174.21666666666667,11193.0,237.562,225.2,12.362000000000023,14.167070721865436,1.3504662562249141
64.0,177.21666666666667,11373.0,237.4,225.626,11.774000000000001,13.511656550221597,1.2879893518574839
65.0,180.21666666666667,11553.0,236.932,225.323,11.60899999999998,13.340277748202942,1.2716527856256772
66.0,183.21666666666667,11733.0,236.901,225.018,11.88300000000001,13.673321944871654,1.3033999942238854
67.0,186.21666666666667,11913.0,236.324,224.502,11.822000000000003,13.621009644200889,1.2984133602027588
68.0,189.21666666666667,12093.0,236.423,224.508,11.914999999999992,13.74597177705816,1.3103252894253032
69.0,192.21666666666667,12273.0,238.173,226.527,11.646000000000015,13.45284149599336,1.2823828473335328
70.0,195.21666666666667,12453.0,236.374,223.612,12.762,14.760624364186661,1.4070463482531879
71.0,198.21666666666667,12633.0,236.303,224.248,12.055000000000007,13.960307574981911,1.3307567016967423
72.0,201.21666666666667,12813.0,236.185,223.729,12.455999999999989,14.442464713423623,1.3767179987388
73.0,204.21666666666667,12993.0,234.988,222.532,12.455999999999989,14.460041504007217,1.3783934941917335
74.0,207.21666666666667,13173.0,236.545,224.912,11.632999999999981,13.520859283609694,1.2888665960775243
75.0,210.21666666666667,13353.0,233.8,222.015,11.785000000000025,13.713783688162765,1.3072569820271824
76.0,213.21666666666667,13533.0,235.957,223.414,12.543000000000006,14.612950312683509,1.3929694210329948
77.0,216.21666666666667,13713.0,234.702,221.715,12.986999999999995,15.14774031213673,1.443947909289812
78.0,219.21666666666667,13893.0,234.464,221.998,12.466000000000008,14.556686148300017,1.3876060783260704
79.0,222.21666666666667,14073.0,235.781,223.181,12.599999999999994,14.729781226527397,1.4041062474050534
80.0,225.21666666666667,14253.0,235.767,223.151,12.615999999999985,14.764946102667261,1.4074583149964095
81.0,228.21666666666667,14433.0,233.318,220.558,12.76000000000002,14.949941028136442,1.4250928288153732
82.0,231.21666666666667,14613.0,233.444,220.732,12.711999999999989,14.909929809989357,1.4212787870110435
83.0,234.21666666666667,14793.0,233.219,220.139,13.079999999999984,15.358074204602111,1.463997842680526
84.0,237.21666666666667,14973.0,232.674,219.942,12.732,14.965369529139442,1.4265635400440908
85.0,240.21666666666667,15153.0,232.761,219.956,12.805000000000007,15.067000047682095,1.4362513992063002
86.0,243.21666666666667,15333.0,232.86,220.021,12.839000000000027,15.122705325652623,1.4415614664509508
87.0,246.21666666666667,15513.0,232.455,219.894,12.561000000000007,14.810454261728704,1.411796348906309
88.0,249.21666666666667,15693.0,232.177,219.494,12.682999999999993,14.969486821805436,1.4269560181308871
89.0,252.21666666666667,15873.0,231.757,219.019,12.738,15.049493963268256,1.4345826437702858
90.0,255.21666666666667,16053.0,231.509,218.554,12.954999999999984,15.321062022694067,1.4604696819395107
91.0,258.2166666666667,16233.0,233.12,220.268,12.852000000000004,15.214165253269302,1.4502798210401229
92.0,261.2166666666667,16413.0,233.18,220.147,13.033000000000015,15.443403298308585,1.4721317797510167
93.0,264.2166666666667,16593.0,230.839,218.088,12.751000000000005,15.123746961654252,1.441660759685176
94.0,267.2166666666667,16773.0,232.416,219.145,13.270999999999987,15.755448259907773,1.5018772507335472
95.0,270.2166666666667,16953.0,231.82,219.75,12.069999999999993,14.343061006354057,1.3672424088461113
96.0,273.2166666666667,17133.0,230.52,217.153,13.367000000000019,15.899064453004256,1.5155673653967667
97.0,276.2166666666667,17313.0,229.841,216.504,13.337000000000018,15.877952045779354,1.513554839723347
98.0,279.2166666666667,17493.0,231.549,218.805,12.744,15.185760870618807,1.4475721928330305
99.0,282.2166666666667,17673.0,229.621,216.678,12.943000000000012,15.436755623029251,1.471498094684899
100.0,285.2166666666667,17853.0,229.432,216.237,13.194999999999993,15.75130923117027,1.501482700670709
101.0,288.2166666666667,18033.0,229.627,216.208,13.419000000000011,16.032807513523267,1.5283163304990874
102.0,291.2166666666667,18213.0,230.841,218.166,12.675000000000011,15.157082261365224,1.444838424163926
103.0,294.2166666666667,18393.0,229.254,216.035,13.218999999999994,15.82124226022262,1.508149018485092
104.0,297.2166666666667,18573.0,230.579,218.078,12.501000000000005,14.97467025176696,1.4274501250208698
105.0,300.2166666666667,18753.0,227.946,215.161,12.784999999999997,15.327807806415413,1.461112719125272
106.0,303.2166666666667,18933.0,229.185,216.692,12.492999999999995,14.990260870986166,1.4289362900568565
107.0,306.2166666666667,19113.0,227.564,214.019,13.544999999999987,16.266008727753007,1.550546075582655
108.0,309.2166666666667,19293.0,227.318,214.568,12.75,15.323860429422016,1.4607364381329033
109.0,312.2166666666667,19473.0,229.73,216.385,13.344999999999999,16.051999170935446,1.530145762019901
110.0,315.2166666666667,19653.0,226.998,213.808,13.189999999999998,15.878317953730887,1.5135897196467363
111.0,318.2166666666667,19833.0,226.756,213.755,13.001000000000005,15.663264037103675,1.4930898532046342
112.0,321.2166666666667,20013.0,226.75,213.448,13.301999999999992,16.03854593068285,1.5288633411613692
113.0,324.2166666666667,20193.0,225.922,213.35,12.572000000000003,15.17021536025256,1.4460903277673745
114.0,327.2166666666667,20373.0,226.131,212.924,13.206999999999994,15.948789419912508,1.5203073636095132
115.0,330.2166666666667,20553.0,226.102,212.492,13.610000000000014,16.44806256742331,1.567900232424088
116.0,333.2166666666667,20733.0,225.477,212.305,13.171999999999997,15.930829443111099,1.5185953411943607
117.0,336.2166666666667,20913.0,225.658,211.905,13.752999999999986,16.646049103809148,1.5867731626031725
118.0,339.2166666666667,21093.0,226.911,213.888,13.022999999999996,15.774256835236148,1.5036701652186448
119.0,342.2166666666667,21273.0,226.679,213.632,13.046999999999997,15.81502196035055,1.5075560726852335
120.0,345.2166666666667,21453.0,225.47,211.708,13.762,16.693951408035492,1.591339416751481
121.0,348.2166666666667,21633.0,225.29,211.569,13.721000000000004,16.65631970224921,1.5877522003235909
122.0,351.2166666666667,21813.0,227.228,214.032,13.195999999999998,16.03055551286228,1.528101660087584
123.0,354.2166666666667,21993.0,227.123,213.921,13.201999999999998,16.04930816341527,1.5298892435819973
124.0,357.2166666666667,22173.0,224.724,211.452,13.271999999999991,16.145841065442998,1.5390911759619006
125.0,360.2166666666667,22353.0,225.787,212.375,13.412000000000006,16.327624228042815,1.556419530698071
126.0,363.2166666666667,22533.0,224.64,211.666,12.97399999999999,15.80541796938535,1.5066405788631
127.0,366.2166666666667,22713.0,226.516,213.078,13.437999999999988,16.381999287119385,1.5616027957431033
128.0,369.2166666666667,22893.0,224.338,210.349,13.989000000000004,17.065408630177867,1.6267483205384925
129.0,372.2166666666667,23073.0,223.912,210.313,13.599000000000018,16.600928467065973,1.5824720689912803
130.0,375.2166666666667,23253.0,223.097,209.9,13.197000000000003,16.121063013370524,1.5367292252188147
131.0,378.2166666666667,23433.0,223.316,209.784,13.53200000000001,16.541360168110238,1.576793761932625
132.0,381.2166666666667,23613.0,222.819,209.425,13.393999999999977,16.383551561141577,1.5617507651948368
133.0,384.2166666666667,23793.0,222.534,208.987,13.546999999999997,16.5816299318335,1.5806324494158803
134.0,387.2166666666667,23973.0,224.519,210.913,13.605999999999995,16.664747077262582,1.58855553404074
135.0,390.2166666666667,24153.0,224.708,210.589,14.119,17.304308708527266,1.6495213059180607
136.0,393.2166666666667,24333.0,224.827,211.443,13.383999999999986,16.41406782009895,1.564659706555915
137.0,396.2166666666667,24513.0,223.28,209.268,14.012,17.195244937403295,1.6391248770746416
138.0,399.2166666666667,24693.0,224.659,210.895,13.763999999999982,16.901639936136988,1.6111371826067191
139.0,402.2166666666667,24873.0,224.405,210.586,13.818999999999988,16.97988643591613,1.6185959762906068
140.0,405.2166666666667,25053.0,221.647,208.546,13.100999999999999,16.107742208213782,1.5354594286445546
141.0,408.2166666666667,25233.0,224.111,210.58,13.530999999999977,16.64678191895018,1.5868430177016217
142.0,411.2166666666667,25413.0,221.997,208.2,13.797000000000025,16.984524049063445,1.619038053568813
143.0,414.2166666666667,25593.0,223.82,209.62,14.199999999999989,17.4913595106008,1.667351794757948
144.0,417.2166666666667,25773.0,220.511,207.107,13.403999999999996,16.52092517025622,1.5748458098407867
145.0,420.2166666666667,25953.0,223.315,209.31,14.004999999999995,17.272135382753703,1.6464544058043578
146.0,423.2166666666667,26133.0,220.039,207.109,12.929999999999978,15.95595143863642,1.520990078110131
147.0,426.2166666666667,26313.0,220.927,207.257,13.669999999999987,16.879216135988756,1.6089996493063607
148.0,429.2166666666667,26493.0,222.377,208.958,13.419000000000011,16.57913398564136,1.580394525064685
149.0,432.2166666666667,26673.0,220.515,206.773,13.74199999999999,16.98822259145017,1.619390614573734
150.0,435.2166666666667,26853.0,220.016,206.626,13.389999999999986,16.56278246615465,1.578835827734917
151.0,438.2166666666667,27033.0,222.413,208.598,13.814999999999998,17.098451267693616,1.629898087195111
152.0,441.2166666666667,27213.0,221.837,208.17,13.667000000000002,16.925079487171732,1.6133715416605374
153.0,444.2166666666667,27393.0,222.339,208.261,14.078000000000003,17.444102165558547,1.6628470208995212
154.0,447.2166666666667,27573.0,221.599,208.235,13.363999999999976,16.56886638018976,1.5794157726488298
155.0,450.2166666666667,27753.0,222.097,207.937,14.159999999999997,17.56575445991984,1.674443442047734
156.0,453.2166666666667,27933.0,219.5,205.741,13.758999999999986,17.0779696008702,1.6279456864159174
157.0,456.2166666666667,28113.0,220.745,207.867,12.878000000000014,15.993451944315183,1.5245647879781616
158.0,459.2166666666667,28293.0,219.037,205.13,13.90700000000001,17.28105713061659,1.6473048652727909
159.0,462.2166666666667,28473.0,219.236,205.65,13.585999999999984,16.89157666788449,1.6101779084935912
160.0,465.2166666666667,28653.0,219.109,206.146,12.963000000000022,16.125920595365766,1.537192270875903
161.0,468.2166666666667,28833.0,218.537,204.957,13.580000000000013,16.902770653692595,1.6112449674787048
