"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-4.333333333333333,0.0,143.212,128.725,14.486999999999995,14.490012473496515,1.036735502689327
2.0,-3.3333333333333335,60.0,141.748,129.375,12.37299999999999,12.378144358113921,0.8856349666325483
3.0,-2.3333333333333335,120.0,141.934,127.449,14.485,14.494031238681872,1.0370230384352246
4.0,-1.3333333333333333,180.0,143.548,129.563,13.985000000000014,13.996622816458707,1.0014343202337281
5.0,-0.3333333333333333,240.0,141.791,127.282,14.509,14.524068767263593,1.0391721720091727
6.0,0.6666666666666667,300.0,148.245,133.389,14.855999999999995,14.874509925668649,1.064245634933144
7.0,1.6666666666666667,360.0,149.585,134.95,14.63500000000002,14.656267848826994,1.0486307892139808
8.0,2.6666666666666665,420.0,148.951,134.596,14.35499999999999,14.378834564273658,1.0287809142569893
9.0,3.6666666666666665,480.0,148.754,134.096,14.657999999999987,14.685372374041853,1.0507131679996686
10.0,4.666666666666667,540.0,148.17,133.835,14.33499999999998,14.364735422497365,1.0277721448812782
11.0,5.666666666666667,600.0,148.19,133.774,14.415999999999997,14.448884786244813,1.0337928873123334
12.0,6.666666666666667,660.0,148.372,133.976,14.396000000000015,14.431814737112388,1.0325715546184793
13.0,7.666666666666667,720.0,146.377,131.461,14.915999999999997,14.956189768167746,1.0700896873608263
14.0,8.666666666666666,780.0,146.717,131.764,14.953000000000003,14.996376769483115,1.0729649982749108
15.0,9.666666666666666,840.0,146.436,131.604,14.831999999999994,14.878086406274155,1.0645015259770743
16.0,10.666666666666666,900.0,147.822,133.277,14.545000000000016,14.593194400274221,1.0441179923125763
17.0,11.666666666666666,960.0,147.159,133.049,14.109999999999985,14.159661494208647,1.013099457571881
18.0,12.666666666666666,1020.0,147.143,132.82,14.323000000000008,14.37636190075784,1.0286039994297769
19.0,13.666666666666666,1080.0,145.027,130.633,14.393999999999977,14.450590145550208,1.033914902841304
20.0,14.666666666666666,1140.0,144.854,130.607,14.247000000000014,14.305944056553034,1.0235657236350872
21.0,15.666666666666666,1200.0,147.161,132.669,14.49199999999999,14.554938310649625,1.0413808348132
22.0,16.666666666666668,1260.0,144.576,130.524,14.051999999999992,14.115915930476474,1.0099695376294893
