"Frame","Time (aligned)","Time [ s]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-4.33333333333333,0.0,150.264,127.916,22.348,22.3495195653109,0.998666240838008
2.0,-3.33333333333333,60.0,151.248,128.891,22.357,22.3600401570833,0.999136343106024
3.0,-2.33333333333333,120.0,150.8,128.723,22.077,22.0815028305629,0.986690177361998
4.0,-1.33333333333333,180.0,151.411,128.639,22.772,22.7781923750001,1.01782106258488
5.0,-0.333333333333333,240.0,148.8,126.48,22.32,22.327586335831,0.997686176109092
6.0,0.666666666666667,300.0,154.707,132.454,22.253,22.2620756862365,0.994758897338102
7.0,1.66666666666667,360.0,155.784,133.936,21.848,21.8583949203326,0.976720820420798
8.0,2.66666666666667,420.0,154.06,131.373,22.687,22.6993353159396,1.01429741266903
9.0,3.66666666666667,480.0,152.789,130.812,21.977,21.9904420626814,0.982621216752697
10.0,4.66666666666667,540.0,155.845,132.779,23.066,23.0816746937188,1.03138187070471
11.0,5.66666666666667,600.0,154.688,132.537,22.151,22.1675571114953,0.990535428039339
12.0,6.66666666666667,660.0,152.276,130.2,22.076,22.0939999772308,0.987248600036256
13.0,7.66666666666667,720.0,152.569,129.961,22.608,22.6279685988414,1.01110846129685
14.0,8.66666666666667,780.0,152.081,129.757,22.324,22.3452331248911,0.998474705475105
15.0,9.66666666666667,840.0,153.505,131.895,21.61,21.6320207272548,0.966605512851741
16.0,10.6666666666667,900.0,151.611,129.683,21.928,21.9518328731945,0.980896003196586
17.0,11.6666666666667,960.0,153.638,131.441,22.197,22.2226314020941,0.992996368400874
18.0,12.6666666666667,1020.0,153.316,131.395,21.921,21.9477999379573,0.980715795462761
19.0,13.6666666666667,1080.0,152.802,131.35,21.452,21.4796817836389,0.959798397391852
20.0,14.6666666666667,1140.0,153.302,131.21,22.092,22.1220060941774,0.988500025752582
21.0,15.6666666666667,1200.0,150.207,129.085,21.122,21.1521210790585,0.945161670345726
22.0,16.6666666666667,1260.0,150.013,128.845,21.168,21.199622081511,0.947284205795164
23.0,17.6666666666667,1320.0,150.021,128.673,21.348,21.3813383980367,0.95540402019177
24.0,18.6666666666667,1380.0,150.112,128.719,21.393,21.4278589562551,0.957482745457512
25.0,19.6666666666667,1440.0,151.655,130.63,21.025,21.0606844663809,0.941075915482366
26.0,20.6666666666667,1500.0,151.633,130.421,21.212,21.2494394883683,0.949510247491006
27.0,21.6666666666667,1560.0,148.533,128.421,20.112,20.1488608806221,0.900331977786696
28.0,22.6666666666667,1620.0,149.231,128.112,21.119,21.1591374525075,0.945475190073797
29.0,23.6666666666667,1680.0,151.397,130.392,21.005,21.0463438433182,0.940435118883431
30.0,24.6666666666667,1740.0,150.339,130.179,20.16,20.201046268531,0.902663830380546
31.0,25.6666666666667,1800.0,149.754,129.971,19.783,19.8246186012076,0.885843531296501
32.0,26.6666666666667,1860.0,149.828,129.912,19.916,19.9592471471391,0.891859275101729
33.0,27.6666666666667,1920.0,147.718,127.82,19.898,19.942555412172,0.891113421385995
34.0,28.6666666666667,1980.0,149.38,130.026,19.354,19.3986476373695,0.866809438866942
35.0,29.6666666666667,2040.0,149.158,129.742,19.416,19.462105035772,0.869644970133319
36.0,30.6666666666667,2100.0,145.517,127.673,17.844,17.8875799769529,0.79928887066545
37.0,31.6666666666667,2160.0,147.036,129.741,17.295,17.3384096510321,0.774749736239567
38.0,32.6666666666667,2220.0,144.106,127.435,16.671,16.7139715454917,0.74684733530993
39.0,33.6666666666667,2280.0,144.782,129.714,15.068,15.1078591160608,0.675079785337514
40.0,34.6666666666667,2340.0,143.765,129.611,14.154,14.192398861202,0.63417334666957
41.0,35.6666666666667,2400.0,140.603,127.555,13.048,13.0842809526567,0.584658190744253
42.0,36.6666666666667,2460.0,141.277,129.617,11.66,11.6932101189826,0.522499562405732
43.0,37.6666666666667,2520.0,140.383,129.577,10.806,10.8375084994437,0.484263379423513
44.0,38.6666666666667,2580.0,139.743,129.486,10.257,10.2876012413042,0.459691315908193
45.0,39.6666666666667,2640.0,139.141,129.44,9.70099999999999,9.730598297922,0.434802188695518
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
